# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_MUSIC
# MongoDB_collection: guc_wal_20141101_20150501
# MongoDB_MUSICcollection: music_guc_wal_20141101_20150501
# season: 20141101_20150501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mstid_index/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-06 19:36:31.080297
# radar: wal
# lat: 41.8
# lon: -72.2
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,sig_001_kx,sig_001_ky,sig_001_k,sig_001_lambda_km,sig_001_azm_deg,sig_001_freq_Hz,sig_001_period_min,sig_001_vel_mps,sig_001_max,sig_001_area,sig_002_kx,sig_002_ky,sig_002_k,sig_002_lambda_km,sig_002_azm_deg,sig_002_freq_Hz,sig_002_period_min,sig_002_vel_mps,sig_002_max,sig_002_area,reject_code
2014-11-01 12:00:00,41.8,-72.2,7.459951540233158,8.031594257660576,1,350.0,0.0,True,21104.0,0.5862222222222222,17.159899364671105,16.67758083343506,36000.0,6.898146743441936,834.5661010742188,308.37030029296875,0.03954539902739854,0.014611936139735063,mstid,-0.011,-0.016999999999999998,0.020248456731316585,310.30440445675606,-147.0947570770121,0.0005251141552511422,31.73913043478257,162.9452352170182,0.9779792428016663,41.0,-0.012,-0.018,0.021633307652783935,290.4403435676661,-146.30993247402023,0.0005251141552511422,31.73913043478257,152.51433566338648,0.9717158079147339,200.0,0
2014-11-01 14:00:00,41.8,-72.2,9.460029011328775,10.051142481587952,1,350.0,0.0,True,22032.0,0.7061538461538461,16.446475878725817,15.93483018875122,31200.0,6.708722928369213,530.9508666992188,4.755214691162109,0.024099077101453283,0.00021583218460249226,mstid,,,,,,,,,,,,,,,,,,,,,0
2014-11-01 16:00:00,41.8,-72.2,11.460127063834276,11.935136766197768,1,350.0,0.0,True,22370.0,0.7169871794871795,16.19552959230898,16.143402099609375,31200.0,6.4526207218961105,530.4991455078125,4.303406715393066,0.02371475840446189,0.00019237401499298465,mstid,-0.0030000000000000027,-0.018,0.018248287590894658,344.3164338507414,-170.53767779197437,0.0006164383561643838,27.037037037037027,212.24985648333384,0.6141496300697327,487.0,-0.0030000000000000027,-0.016999999999999998,0.017262676501632067,363.9751522068756,-169.99202019855866,0.0006164383561643838,27.037037037037027,224.36824451108774,0.6136621832847595,420.0,0
2014-11-01 18:00:00,41.8,-72.2,13.460228669128814,13.810074932958651,1,350.0,0.0,True,23783.0,0.707827380952381,16.4401244729731,16.231666564941406,33600.0,6.209642895923787,533.8787841796875,7.683033466339111,0.022447915913874933,0.00032304728025644834,mstid,-0.019000000000000003,-0.007000000000000001,0.02024845673131659,310.304404456756,-110.22485943116808,0.0007077625570776255,23.548387096774196,219.62183877076336,0.5819093585014343,535.0,,,,,,,,,,,0
2014-11-01 20:00:00,41.8,-72.2,15.46031543717898,15.73886222293146,1,350.0,0.15444177671068426,True,23618.0,0.7029166666666666,18.292407280255134,18.16692543029785,33600.0,6.477905095895313,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2014-11-01 22:00:00,41.8,-72.2,17.460372546263592,17.692558527227952,1,350.0,1.0,True,24654.0,0.46693181818181817,15.43716411112257,15.186619281768799,52800.0,6.259304692362267,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2014-11-02 12:00:00,41.8,-72.2,7.460283745307702,8.036985736907825,1,350.0,0.0,True,21156.0,0.5876666666666667,16.31820836505191,15.790906429290771,36000.0,6.3712011376240385,720.2761840820312,194.08050537109375,0.03404595311410622,0.009173780741685279,mstid,0.0030000000000000027,-0.019000000000000003,0.019235384061671346,326.6472500385129,171.0273733851036,0.0006164383561643838,27.037037037037027,201.35789385935732,0.6661733984947205,541.0,0.006000000000000005,-0.009999999999999998,0.011661903789690602,538.7786951847494,149.03624346792645,0.0006164383561643838,27.037037037037027,332.1238531960785,0.5971044301986694,355.0,0
2014-11-02 14:00:00,41.8,-72.2,9.460343128332372,10.058420428576868,1,350.0,0.0,True,21294.0,0.6825,15.947740270272549,15.249770641326904,31200.0,6.909312448442968,499.3501281738281,-26.845600128173828,0.02345027370028309,-0.0012607119436542607,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 16:00:00,41.8,-72.2,11.460423106930481,11.938691174423324,1,350.0,0.0,True,21667.0,0.6944551282051282,15.885943171490199,15.526945114135742,31200.0,6.671485351814831,510.2319030761719,-15.96386432647705,0.02354880246809304,-0.0007367824030312019,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 18:00:00,41.8,-72.2,13.460506623088914,13.807625842249454,1,350.0,0.0,True,20375.0,0.7074652777777778,16.26064655065829,15.786608695983887,28800.0,6.2383813033816535,502.06561279296875,-24.130069732666016,0.02464125706959356,-0.001184297900989743,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 20:00:00,41.8,-72.2,15.460575255766187,15.73476452297023,1,350.0,0.17129726890756303,True,23973.0,0.624296875,17.740225986627724,17.37659454345703,38400.0,6.516215147364394,,,,,None,,,,,,,,,,,,,,,,,,,,,1
