# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_GSMR_fitexfilter
# MongoDB_collection: guc_wal_20141101_20150501
# MongoDB_MUSICcollection: music_guc_wal_20141101_20150501
# season: 20141101_20150501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /scratch/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-10-01 18:35:30.719038
# radar: wal
# lat: 37.93
# lon: -75.47
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,sig_001_kx,sig_001_ky,sig_001_k,sig_001_lambda_km,sig_001_azm_deg,sig_001_freq_Hz,sig_001_period_min,sig_001_vel_mps,sig_001_max,sig_001_area,sig_002_kx,sig_002_ky,sig_002_k,sig_002_lambda_km,sig_002_azm_deg,sig_002_freq_Hz,sig_002_period_min,sig_002_vel_mps,sig_002_max,sig_002_area,reject_code
2014-11-01 12:00:00,37.93,-75.47,7.241941587349245,7.716784993079624,1,350.0,0.0,True,26385.0,0.7918667466986795,16.874988515444365,16.491064071655273,33320.0,5.522932246283882,711.8367919921875,259.78533935546875,0.026978843736675667,0.009845948052130708,mstid,-0.009000000000000003,-0.015000000000000003,0.017492855684535905,359.18579678983286,-149.03624346792648,0.0005251141552511422,31.73913043478257,188.6135462595015,0.9104616045951843,420.0,0.027000000000000003,-0.027000000000000003,0.03818376618407357,164.5512199317913,135.0,0.0005251141552511422,31.73913043478257,86.40817485002749,0.423164427280426,162.0,0
2014-11-01 14:00:00,37.93,-75.47,9.242018050912364,9.73633344254577,1,350.0,0.0,True,28460.0,0.9198448610213316,15.931777397780374,15.406320571899414,30940.0,5.533719740356718,377.4542236328125,-74.59724426269531,0.013262622053155745,-0.0026211259403617466,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-01 16:00:00,37.93,-75.47,11.242118033188744,11.62032795269443,1,350.0,0.0,True,28789.0,0.864015606242497,15.416686796438922,15.481022834777832,33320.0,5.3702691803118086,451.9629211425781,-0.0885331854224205,0.01569915318846011,-3.075243510452621e-06,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-01 18:00:00,37.93,-75.47,13.242223989242646,13.495266344994233,1,350.0,0.0,True,30372.0,0.9115246098439376,15.777665604186062,15.686436653137207,33320.0,5.137773353328099,415.0848388671875,-36.96666717529297,0.013666694286421293,-0.0012171298292931966,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-01 20:00:00,37.93,-75.47,15.242316363504383,15.424053860506037,1,350.0,0.13789915966386554,False,30785.0,0.8623249299719888,17.524559878861535,17.450300216674805,35700.0,5.356022549577524,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2014-11-01 22:00:00,37.93,-75.47,17.242378831908205,17.3777503903416,1,350.0,1.0,False,32133.0,0.5870113262696383,15.051877934662704,14.997913360595703,54740.0,5.033214879652642,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2014-11-02 12:00:00,37.93,-75.47,7.24227377494412,7.722179178797107,1,350.0,0.0,True,28008.0,0.7355042016806723,15.834464432545575,15.188632488250732,38080.0,5.085159504156067,661.5717163085938,209.5201873779297,0.023620812493166016,0.007480726484501917,mstid,-0.0020000000000000018,-0.020000000000000004,0.020099751242241785,312.60015268123306,-174.28940686250036,0.00043378995433789865,38.42105263157903,135.60280595761222,0.6839605569839478,554.0,,,,,,,,,,,0
2014-11-02 14:00:00,37.93,-75.47,9.242332149180799,9.74361409600583,1,350.0,0.0,True,27388.0,0.885197155785391,15.452014539743908,14.891324043273926,30940.0,5.787980756011424,380.3415222167969,-71.7099380493164,0.013887159420797315,-0.0026182977234305684,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 16:00:00,37.93,-75.47,11.242414061264524,11.623885067392042,1,350.0,0.0,True,27576.0,0.8912734324499031,15.254209198578565,15.010708332061768,30940.0,5.654372738327413,373.462646484375,-78.58881378173828,0.013543031856845626,-0.0028498989622040283,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 18:00:00,37.93,-75.47,13.242501935887445,13.492819960758002,1,350.0,0.0,True,27276.0,0.8815772462831286,15.755421122238598,15.4589262008667,30940.0,5.162880541510205,409.8792724609375,-42.17221450805664,0.015027103404492502,-0.0015461289964824989,quiet,,,,,,,,,,,,,,,,,,,,,0
2014-11-02 20:00:00,37.93,-75.47,15.24257618443122,15.419958867018686,1,350.0,0.15523974295600593,False,30964.0,0.7652990608007909,17.34556056642822,17.02960205078125,40460.0,5.334486043440116,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2014-11-02 22:00:00,37.93,-75.47,17.242620455858773,17.373199674375485,1,350.0,1.0,False,33556.0,0.7420610349402919,15.865301288350828,15.739619255065918,45220.0,5.3767172041091795,,,,,None,,,,,,,,,,,,,,,,,,,,,1
