# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_gbr_20111101_20111201
# MongoDB_MUSICcollection: music_guc_gbr_20111101_20111201
# season: 20111101_20111201
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: gbr
# lat: 58.4
# lon: -59.9
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2011-11-01 10:00:00,58.4,-59.9,6.2799005778897,7.198825198150857,1,,,,,,,,,,,,,,,0
2011-11-01 12:00:00,58.4,-59.9,8.279956329238574,9.279982367156812,1,,,,,,,,,,,,,,,0
2011-11-01 14:00:00,58.4,-59.9,10.280030309670728,11.275037303721387,1,,,,,,,,,,,,,,,0
2011-11-01 16:00:00,58.4,-59.9,12.280113179708213,13.13990655327226,1,,,,,,,,,,,,,,,0
2011-11-01 18:00:00,58.4,-59.9,14.280192812459099,15.043354515765266,1,,,,,,,,,,,,,,,0
2011-11-01 20:00:00,58.4,-59.9,16.280257542176432,16.96526464898573,1,,,,,,,,,,,,,,,0
2011-11-02 10:00:00,58.4,-59.9,6.280288570568592,7.203194037295119,1,,,,,,,,,,,,,,,0
2011-11-02 12:00:00,58.4,-59.9,8.28032626396752,9.285610246973008,1,,,,,,,,,,,,,,,0
2011-11-02 14:00:00,58.4,-59.9,10.28038220194356,11.282031381144463,1,,,,,,,,,,,,,,,0
2011-11-02 16:00:00,58.4,-59.9,12.280447028495807,13.143505661487893,1,,,,,,,,,,,,,,,0
2011-11-02 18:00:00,58.4,-59.9,14.280508596014297,15.041293807247728,1,,,,,,,,,,,,,,,0
2011-11-02 20:00:00,58.4,-59.9,16.280555219320313,16.960699290959976,1,,,,,,,,,,,,,,,0
2011-11-03 10:00:00,58.4,-59.9,6.28045839246677,7.207591373507066,1,,,,,,,,,,,,,,,0
2011-11-03 12:00:00,58.4,-59.9,8.280477822138188,9.291224007733607,1,,,,,,,,,,,,,,,0
2011-11-03 14:00:00,58.4,-59.9,10.280515512444659,11.288940805195518,1,,,,,,,,,,,,,,,0
2011-11-03 16:00:00,58.4,-59.9,12.280562091213355,13.146775558241599,1,,,,,,,,,,,,,,,0
2011-11-03 18:00:00,58.4,-59.9,14.280605390105134,15.03897318314069,1,,,,,,,,,,,,,,,0
2011-11-03 20:00:00,58.4,-59.9,16.280633704151995,16.95590052564097,1,,,,,,,,,,,,,,,0
2011-11-04 10:00:00,58.4,-59.9,6.28040757708713,7.211453020139021,1,,,,,,,,,,,,,,,0
2011-11-04 12:00:00,58.4,-59.9,8.28040853373868,9.29623736043257,1,,,,,,,,,,,,,,,0
2011-11-04 14:00:00,58.4,-59.9,10.280427768064058,11.295237560779691,1,,,,,,,,,,,,,,,0
2011-11-04 16:00:00,58.4,-59.9,12.280455892099454,13.149718175336794,1,,,,,,,,,,,,,,,0
2011-11-04 18:00:00,58.4,-59.9,14.280480716798515,15.036396229619745,1,,,,,,,,,,,,,,,0
2011-11-04 20:00:00,58.4,-59.9,16.280490517063868,16.950871357738322,1,,,,,,,,,,,,,,,0
2011-11-05 10:00:00,58.4,-59.9,6.280133646722959,7.215336142353587,1,,,,,,,,,,,,,,,0
2011-11-05 12:00:00,58.4,-59.9,8.280115923105127,9.301228409736645,1,,,,,,,,,,,,,,,0
2011-11-05 14:00:00,58.4,-59.9,10.280116495631642,11.301444471058758,1,,,,,,,,,,,,,,,0
2011-11-05 16:00:00,58.4,-59.9,12.280125960954788,13.152592750321698,1,,,,,,,,,,,,,,,0
2011-11-05 18:00:00,58.4,-59.9,14.280132109367988,15.03383070439231,1,,,,,,,,,,,,,,,0
2011-11-05 20:00:00,58.4,-59.9,16.28012319532867,16.945882172011395,1,,,,,,,,,,,,,,,0
2011-11-06 10:00:00,58.4,-59.9,6.279634180395066,7.21895672235203,1,,,,,,,,,,,,,,,0
2011-11-06 12:00:00,58.4,-59.9,8.279597576950788,9.30590164592352,1,,,,,,,,,,,,,,,0
2011-11-06 14:00:00,58.4,-59.9,10.279579289975171,11.307296470361823,1,,,,,,,,,,,,,,,0
2011-11-06 16:00:00,58.4,-59.9,12.279569901168419,13.155142446708018,1,,,,,,,,,,,,,,,0
