# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_cvw_20131101_20140501
# MongoDB_MUSICcollection: music_guc_cvw_20131101_20140501
# season: 20131101_20140501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: cvw
# lat: 47.9
# lon: -123.4
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_001_azm_deg,sig_001_area,sig_001_max,sig_001_k,sig_001_period_min,sig_001_ky,sig_001_freq_Hz,sig_001_kx,sig_001_vel_mps,sig_001_lambda_km,sig_002_azm_deg,sig_002_area,sig_002_max,sig_002_k,sig_002_period_min,sig_002_ky,sig_002_freq_Hz,sig_002_kx,sig_002_vel_mps,sig_002_lambda_km
2013-11-01 00:00:00,47.9,-123.4,16.046941471368253,15.132322814470616,1,,0.5883463141354103,True,58203.0,0.5188543003851092,26.5310853814316,27.07428550720215,112176.0,9.343675722905617,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-01 14:00:00,47.9,-123.4,6.046959693257996,5.500559322918616,1,,0.5587102488054045,True,46709.0,0.47701184640522876,18.612123692017047,17.330739974975586,97920.0,9.006980417227537,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-01 16:00:00,47.9,-123.4,8.047002428445738,7.363431305533125,1,,0.0,True,59786.0,0.6105596405228758,23.472485283269492,23.01378059387207,97920.0,9.458982456845517,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-01 18:00:00,47.9,-123.4,10.047069850542089,9.263981030898503,1,,0.0,True,59212.0,0.6632168458781362,22.94392316219638,23.478178024291992,89280.0,9.063171603431469,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-01 20:00:00,47.9,-123.4,12.047150656906712,11.184609304999846,1,,0.0,True,59435.0,0.665714605734767,22.610134585086037,22.821910858154297,89280.0,9.25612550437262,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-01 22:00:00,47.9,-123.4,14.047229533587814,13.127386247007207,1,,0.0,True,61000.0,0.6832437275985663,24.029870746467935,24.640918731689453,89280.0,9.741039250071214,1136.7750981511563,364.1757130771123,0.01863565734674027,0.00597009365700184,mstid,0,159.44395478041653,240.0,1.291011095046997,0.008544003745317533,24.133333333333365,-0.008000000000000002,0.0006906077348066289,0.0030000000000000027,507.8668621534321,735.3912163981706,104.53445508054013,66.0,0.7834573984146118,0.027892651361962707,24.133333333333365,-0.007000000000000001,0.0006906077348066289,0.027000000000000003,155.56844403393612,225.26310696113978
2013-11-02 00:00:00,47.9,-123.4,16.047291292866333,15.128124073915206,1,,0.602769996887644,True,57937.0,0.4789765211640212,24.65758665563495,25.63579559326172,120960.0,9.574936251534883,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-02 14:00:00,47.9,-123.4,6.047177415469099,5.507246903545985,1,,0.5331435205661211,True,47045.0,0.4298702485380117,21.563982354331465,21.163232803344727,109440.0,9.539464140185553,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-02 16:00:00,47.9,-123.4,8.047201326659929,7.366734968873465,1,,0.0,True,60412.0,0.6356481481481482,24.92213940283782,24.813026428222656,95040.0,10.171828753741208,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-02 18:00:00,47.9,-123.4,10.047249960336408,9.261657547609001,1,,0.0,True,63435.0,0.7105174731182796,23.894026048296013,24.36301612854004,89280.0,9.425815330692007,1056.617101254793,284.01771618074895,0.0166566895444911,0.00447730300592337,mstid,0,,,,,,,,,,,,,,,,,,,,
2013-11-02 20:00:00,47.9,-123.4,12.04731199456049,11.179794074122494,1,,0.0,True,63854.0,0.7390509259259259,24.023582713896033,24.167434692382812,86400.0,9.286574520379617,1180.5792201181757,407.9798350441317,0.018488727724467937,0.006389260422904308,mstid,0,,,,,,,,,,,149.03624346792648,187.0,0.8708155155181885,0.023323807579381208,30.16666666666664,-0.020000000000000004,0.0005524861878453043,0.012,148.8338936974447,269.38934759237463
2013-11-02 22:00:00,47.9,-123.4,14.047372089630496,13.122566766211753,1,,0.0,True,62787.0,0.7267013888888889,24.931673707604638,25.295635223388672,86400.0,9.52405579993106,1045.5375966131905,272.93821153914655,0.016652134942156664,0.004347049732255826,mstid,0,144.4623222080256,404.0,0.9962713122367859,0.00860232526704263,21.75757575757577,-0.007000000000000001,0.0007660167130919216,0.0050000000000000044,559.5027864376278,730.4054557494854,-73.495638618245,98.0,0.6661205887794495,0.02816025568065745,21.75757575757577,0.007999999999999997,0.0007660167130919216,-0.027000000000000003,170.91552759086292,223.1224523822539
2013-11-03 00:00:00,47.9,-123.4,16.047415032506514,15.123949482144313,1,,0.6169324872806266,True,57812.0,0.4551839254220207,24.847628096255562,24.711185455322266,127008.0,9.614296506340953,,,,,None,1,,,,,,,,,,,,,,,,,,,,
