# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_wal_20141101_20150501
# MongoDB_MUSICcollection: music_guc_wal_20141101_20150501
# season: 20141101_20150501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: wal
# lat: 41.8
# lon: -72.2
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_001_azm_deg,sig_001_area,sig_001_max,sig_001_k,sig_001_period_min,sig_001_ky,sig_001_freq_Hz,sig_001_kx,sig_001_vel_mps,sig_001_lambda_km,sig_002_azm_deg,sig_002_area,sig_002_max,sig_002_k,sig_002_period_min,sig_002_ky,sig_002_freq_Hz,sig_002_kx,sig_002_vel_mps,sig_002_lambda_km
2014-11-01 12:00:00,41.8,-72.2,7.459957917528914,8.03834186600013,1,,0.0,True,44684.0,0.6206111111111111,12.658924633611893,11.33491325378418,72000.0,5.592074988691234,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2014-11-01 14:00:00,41.8,-72.2,9.460033236612471,10.03375361691898,1,,0.0,True,32375.0,0.8993055555555556,13.705557946363472,12.902019500732422,36000.0,5.63927513336985,378.9976195662857,-42.59426887903204,0.011706490179653613,-0.0013156530927886346,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-01 16:00:00,41.8,-72.2,11.460127990867086,11.897458212873726,1,,0.0,True,30732.0,0.8536666666666667,13.604707789967243,13.312443733215332,36000.0,5.219708912698411,433.39387123780034,11.801982792482573,0.01410236467648706,0.0003840291159860267,mstid,0,,,,,,,,,,,,,,,,,,,,
2014-11-01 18:00:00,41.8,-72.2,13.46022603537811,13.799392021604316,1,,0.0,True,48734.0,0.6768611111111111,11.889310085495099,10.180752754211426,72000.0,5.0729823124862605,538.6797881228777,117.08789967755985,0.011053469613060238,0.002402591613197354,mstid,0,-60.94539590092285,235.0,0.7330531477928162,0.010295630140987005,22.625,0.0050000000000000044,0.0007366482504604051,-0.009000000000000003,449.5594150596253,610.2769059434413,,,,,,,,,,
2014-11-01 20:00:00,41.8,-72.2,15.460309934471072,15.720901239190841,1,,0.18887867647058823,True,53573.0,0.6975651041666666,12.858650016176753,11.441625595092773,76800.0,5.5306770914527466,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-01 22:00:00,41.8,-72.2,17.46036563552792,17.663747417436394,1,,1.0,True,36834.0,0.6672826086956521,13.013188704667861,12.458362579345703,55200.0,4.886278872315484,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-02 12:00:00,41.8,-72.2,7.460290133057485,8.043965624889054,1,,0.0,True,35993.0,0.8331712962962963,13.015028693863918,11.889863014221191,43200.0,5.305145260558829,613.824381890212,192.23249344489412,0.017053993328986525,0.005340829979298589,mstid,0,180.0,480.0,0.6551316380500793,0.019000000000000003,40.22222222222224,-0.019000000000000003,0.00041436464088397774,0.0,137.0278854429976,330.69396353576764,,,,,,,,,,
2014-11-02 14:00:00,41.8,-72.2,9.460347360158686,10.040724351089153,1,,0.0,True,30207.0,0.8990178571428571,13.453485544543915,12.566368103027344,33600.0,5.709161918794174,344.83771365142456,-76.75417479389324,0.011415821288159187,-0.0025409400070809164,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-02 16:00:00,41.8,-72.2,11.460424034763147,11.901038557360483,1,,0.0,True,30274.0,0.8409444444444445,13.329163906800586,12.696333885192871,36000.0,5.544946052393256,386.62358832038626,-34.9683001249315,0.012770812853286195,-0.00115506045203579,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-02 18:00:00,41.8,-72.2,13.460503984084053,13.797333374022841,1,,0.0,True,33412.0,0.8701041666666667,13.09013889818638,12.170332908630371,38400.0,5.402613394167963,393.061181152103,-28.530707293214753,0.01176407222411418,-0.0008539060006349441,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-02 20:00:00,41.8,-72.2,15.460569743046355,15.716077839605944,1,,0.20772367770637667,True,53298.0,0.6531617647058824,12.708434851430201,11.015846252441406,81600.0,5.526683944062709,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-02 22:00:00,41.8,-72.2,17.46060723588538,17.6586468016006,1,,1.0,True,42726.0,0.7740217391304348,13.11625261487114,12.073400020599365,55200.0,5.315957907091135,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-03 12:00:00,41.8,-72.2,7.460402975141765,8.049283146063985,1,,0.0,True,48166.0,0.6271614583333334,11.9603828932713,10.88837480545044,76800.0,5.066907970531958,,,,,None,3,,,,,,,,,,,,,,,,,,,,
