# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: bks
# lat: 39.6
# lon: -81.1
# season: 20191101_20200501
#
datetime_ut,U_10HPA,U_1HPA
2019-11-01 00:00:00,28.751982,79.641975
2019-11-01 02:00:00,29.221088,76.7669
2019-11-01 04:00:00,29.690197,73.89182
2019-11-01 06:00:00,30.159304,71.01675
2019-11-01 08:00:00,30.293753,71.860466
2019-11-01 10:00:00,30.428204,72.70419
2019-11-01 12:00:00,30.562653,73.54791
2019-11-01 14:00:00,32.24215,72.8034
2019-11-01 16:00:00,33.92165,72.05889
2019-11-01 18:00:00,35.601147,71.31438
2019-11-01 20:00:00,35.08101,74.37529
2019-11-01 22:00:00,34.560867,77.43621
2019-11-02 00:00:00,34.04073,80.49712
2019-11-02 02:00:00,34.8338,78.48942
2019-11-02 04:00:00,35.626877,76.48172
2019-11-02 06:00:00,36.41995,74.474014
2019-11-02 08:00:00,36.716785,74.834984
2019-11-02 10:00:00,37.013622,75.19596
2019-11-02 12:00:00,37.31046,75.55693
2019-11-02 14:00:00,37.562263,75.11426
2019-11-02 16:00:00,37.81407,74.67159
2019-11-02 18:00:00,38.065876,74.22892
2019-11-02 20:00:00,38.6052,77.4683
2019-11-02 22:00:00,39.144524,80.70769
2019-11-03 00:00:00,39.68385,83.94707
2019-11-03 02:00:00,40.523983,82.35155
2019-11-03 04:00:00,41.364117,80.756035
2019-11-03 06:00:00,42.20425,79.160515
2019-11-03 08:00:00,42.44277,80.821335
2019-11-03 10:00:00,42.681282,82.48216
2019-11-03 12:00:00,42.9198,84.14298
2019-11-03 14:00:00,42.965412,84.21701
2019-11-03 16:00:00,43.01103,84.291046
2019-11-03 18:00:00,43.05664,84.365074
2019-11-03 20:00:00,43.567303,87.302284
2019-11-03 22:00:00,44.07796,90.23949
2019-11-04 00:00:00,44.588623,93.1767
2019-11-04 02:00:00,43.600697,90.91104
2019-11-04 04:00:00,42.612774,88.64538
2019-11-04 06:00:00,41.624847,86.37972
2019-11-04 08:00:00,41.02385,84.16058
2019-11-04 10:00:00,40.422855,81.94145
2019-11-04 12:00:00,39.821857,79.72231
2019-11-04 14:00:00,40.304523,81.41462
2019-11-04 16:00:00,40.787186,83.106926
2019-11-04 18:00:00,41.26985,84.79923
2019-11-04 20:00:00,41.67006,88.88164
2019-11-04 22:00:00,42.070263,92.964035
2019-11-05 00:00:00,42.47047,97.04644
2019-11-05 02:00:00,40.95956,92.09576
2019-11-05 04:00:00,39.448654,87.14508
2019-11-05 06:00:00,37.937744,82.1944
2019-11-05 08:00:00,38.205215,80.662025
2019-11-05 10:00:00,38.472683,79.129654
2019-11-05 12:00:00,38.740154,77.59728
2019-11-05 14:00:00,38.875862,78.567696
2019-11-05 16:00:00,39.011566,79.5381
2019-11-05 18:00:00,39.147274,80.508514
2019-11-05 20:00:00,38.403954,80.177475
2019-11-05 22:00:00,37.660637,79.846436
2019-11-06 00:00:00,36.917316,79.515396
2019-11-06 02:00:00,35.475048,76.354385
2019-11-06 04:00:00,34.03278,73.19337
2019-11-06 06:00:00,32.59051,70.03236
2019-11-06 08:00:00,33.127167,69.613815
2019-11-06 10:00:00,33.66382,69.19527
2019-11-06 12:00:00,34.200474,68.776726
2019-11-06 14:00:00,33.085625,69.68941
2019-11-06 16:00:00,31.970772,70.6021
2019-11-06 18:00:00,30.85592,71.51478
2019-11-06 20:00:00,30.278915,72.042015
2019-11-06 22:00:00,29.701908,72.569244
2019-11-07 00:00:00,29.124903,73.09648
2019-11-07 02:00:00,28.197514,71.67046
2019-11-07 04:00:00,27.270123,70.244446
2019-11-07 06:00:00,26.342733,68.81843
2019-11-07 08:00:00,26.192654,68.46393
2019-11-07 10:00:00,26.042576,68.10942
2019-11-07 12:00:00,25.892496,67.75492
2019-11-07 14:00:00,24.935318,67.30895
2019-11-07 16:00:00,23.978138,66.862976
2019-11-07 18:00:00,23.02096,66.41701
2019-11-07 20:00:00,22.745832,68.94141
2019-11-07 22:00:00,22.470705,71.465805
2019-11-08 00:00:00,22.195578,73.990204
2019-11-08 02:00:00,21.220728,72.94271
2019-11-08 04:00:00,20.245876,71.895226
2019-11-08 06:00:00,19.271027,70.84773
2019-11-08 08:00:00,20.191086,71.69997
2019-11-08 10:00:00,21.111145,72.55221
2019-11-08 12:00:00,22.031204,73.40444
2019-11-08 14:00:00,23.163263,72.73354
2019-11-08 16:00:00,24.295322,72.062645
2019-11-08 18:00:00,25.427382,71.39175
2019-11-08 20:00:00,26.098984,72.36608
2019-11-08 22:00:00,26.770588,73.340416
2019-11-09 00:00:00,27.44219,74.31475
2019-11-09 02:00:00,29.331781,73.21661
2019-11-09 04:00:00,31.221375,72.118484
2019-11-09 06:00:00,33.110966,71.02035
2019-11-09 08:00:00,33.380287,70.08059
2019-11-09 10:00:00,33.649612,69.14083
2019-11-09 12:00:00,33.918934,68.20107
2019-11-09 14:00:00,34.79908,67.11705
2019-11-09 16:00:00,35.67923,66.033035
2019-11-09 18:00:00,36.559376,64.94901
2019-11-09 20:00:00,36.478477,68.33514
2019-11-09 22:00:00,36.397575,71.72126
2019-11-10 00:00:00,36.316677,75.10738
2019-11-10 02:00:00,34.1309,73.23497
2019-11-10 04:00:00,31.945127,71.36255
2019-11-10 06:00:00,29.759354,69.490135
2019-11-10 08:00:00,30.114153,69.40231
2019-11-10 10:00:00,30.468954,69.31448
2019-11-10 12:00:00,30.823753,69.22666
2019-11-10 14:00:00,30.019936,68.5671
2019-11-10 16:00:00,29.216116,67.90754
2019-11-10 18:00:00,28.412298,67.24798
2019-11-10 20:00:00,27.531216,70.071365
2019-11-10 22:00:00,26.650131,72.89475
2019-11-11 00:00:00,25.769049,75.71814
2019-11-11 02:00:00,24.501505,73.64033
2019-11-11 04:00:00,23.23396,71.56251
2019-11-11 06:00:00,21.966415,69.484695
2019-11-11 08:00:00,20.073914,67.97632
2019-11-11 10:00:00,18.181412,66.46793
2019-11-11 12:00:00,16.28891,64.95956
2019-11-11 14:00:00,16.038815,63.75258
2019-11-11 16:00:00,15.788719,62.545597
2019-11-11 18:00:00,15.538624,61.33862
2019-11-11 20:00:00,15.432808,65.35396
2019-11-11 22:00:00,15.326991,69.36929
2019-11-12 00:00:00,15.221175,73.384636
2019-11-12 02:00:00,13.321199,71.783516
2019-11-12 04:00:00,11.421223,70.182396
2019-11-12 06:00:00,9.521247,68.581276
2019-11-12 08:00:00,9.587351,65.181465
2019-11-12 10:00:00,9.653454,61.78165
2019-11-12 12:00:00,9.719558,58.38184
2019-11-12 14:00:00,10.034995,56.32585
2019-11-12 16:00:00,10.350432,54.26986
2019-11-12 18:00:00,10.66587,52.21387
2019-11-12 20:00:00,10.759825,56.871555
2019-11-12 22:00:00,10.853781,61.529243
2019-11-13 00:00:00,10.947736,66.18693
2019-11-13 02:00:00,8.887243,62.251522
2019-11-13 04:00:00,6.8267503,58.316116
2019-11-13 06:00:00,4.766258,54.38071
2019-11-13 08:00:00,5.5028524,53.939316
2019-11-13 10:00:00,6.2394466,53.497917
2019-11-13 12:00:00,6.9760413,53.056522
2019-11-13 14:00:00,7.305238,53.125984
2019-11-13 16:00:00,7.6344337,53.195442
2019-11-13 18:00:00,7.96363,53.264904
2019-11-13 20:00:00,9.720442,58.772915
2019-11-13 22:00:00,11.477253,64.28092
2019-11-14 00:00:00,13.234065,69.78893
2019-11-14 02:00:00,11.898932,67.91832
2019-11-14 04:00:00,10.563801,66.047714
2019-11-14 06:00:00,9.228668,64.1771
2019-11-14 08:00:00,9.520419,62.7629
2019-11-14 10:00:00,9.81217,61.348705
2019-11-14 12:00:00,10.103921,59.934505
2019-11-14 14:00:00,10.281406,59.927795
2019-11-14 16:00:00,10.458891,59.92108
2019-11-14 18:00:00,10.636376,59.91437
2019-11-14 20:00:00,12.2161,63.405895
2019-11-14 22:00:00,13.795823,66.89742
2019-11-15 00:00:00,15.375546,70.38895
2019-11-15 02:00:00,13.824299,69.78985
2019-11-15 04:00:00,12.273052,69.19075
2019-11-15 06:00:00,10.721805,68.59165
2019-11-15 08:00:00,11.442253,68.857315
2019-11-15 10:00:00,12.162703,69.12297
2019-11-15 12:00:00,12.883151,69.38863
2019-11-15 14:00:00,13.905909,70.38944
2019-11-15 16:00:00,14.928667,71.39025
2019-11-15 18:00:00,15.951425,72.39106
2019-11-15 20:00:00,16.177595,74.45214
2019-11-15 22:00:00,16.403765,76.51322
2019-11-16 00:00:00,16.629934,78.5743
2019-11-16 02:00:00,15.7186985,76.339676
2019-11-16 04:00:00,14.807464,74.10506
2019-11-16 06:00:00,13.896228,71.87043
2019-11-16 08:00:00,13.304396,72.091965
2019-11-16 10:00:00,12.712563,72.3135
2019-11-16 12:00:00,12.12073,72.535034
2019-11-16 14:00:00,12.109412,72.93364
2019-11-16 16:00:00,12.098094,73.33225
2019-11-16 18:00:00,12.086776,73.73086
2019-11-16 20:00:00,12.3608465,77.35166
2019-11-16 22:00:00,12.634917,80.972466
2019-11-17 00:00:00,12.908988,84.59327
2019-11-17 02:00:00,12.6530075,84.2342
2019-11-17 04:00:00,12.397028,83.87513
2019-11-17 06:00:00,12.1410475,83.51606
2019-11-17 08:00:00,12.2366705,84.64503
2019-11-17 10:00:00,12.3322935,85.77399
2019-11-17 12:00:00,12.427917,86.902954
2019-11-17 14:00:00,12.943935,84.67405
2019-11-17 16:00:00,13.459955,82.44515
2019-11-17 18:00:00,13.975974,80.21625
2019-11-17 20:00:00,13.402942,82.90958
2019-11-17 22:00:00,12.829909,85.6029
2019-11-18 00:00:00,12.256877,88.29623
2019-11-18 02:00:00,12.319814,87.109474
2019-11-18 04:00:00,12.38275,85.92273
2019-11-18 06:00:00,12.445686,84.73598
2019-11-18 08:00:00,13.081798,86.32613
2019-11-18 10:00:00,13.717908,87.91629
2019-11-18 12:00:00,14.354019,89.50645
2019-11-18 14:00:00,14.7431555,89.32812
2019-11-18 16:00:00,15.132292,89.14979
2019-11-18 18:00:00,15.521428,88.97146
2019-11-18 20:00:00,16.392426,92.63333
2019-11-18 22:00:00,17.263424,96.2952
2019-11-19 00:00:00,18.13442,99.95707
2019-11-19 02:00:00,18.613726,100.1887
2019-11-19 04:00:00,19.093029,100.42033
2019-11-19 06:00:00,19.572334,100.651955
2019-11-19 08:00:00,18.462273,98.4052
2019-11-19 10:00:00,17.35221,96.15844
2019-11-19 12:00:00,16.242147,93.91168
2019-11-19 14:00:00,16.490774,90.82718
2019-11-19 16:00:00,16.739403,87.74268
2019-11-19 18:00:00,16.98803,84.65818
2019-11-19 20:00:00,18.112078,89.24416
2019-11-19 22:00:00,19.236126,93.830154
2019-11-20 00:00:00,20.360174,98.41614
2019-11-20 02:00:00,20.344376,98.96657
2019-11-20 04:00:00,20.328575,99.517006
2019-11-20 06:00:00,20.312777,100.06744
2019-11-20 08:00:00,20.31113,98.77761
2019-11-20 10:00:00,20.309484,97.487785
2019-11-20 12:00:00,20.307838,96.19796
2019-11-20 14:00:00,20.66643,93.49529
2019-11-20 16:00:00,21.025023,90.79263
2019-11-20 18:00:00,21.383614,88.089966
2019-11-20 20:00:00,22.360428,91.64096
2019-11-20 22:00:00,23.33724,95.191956
2019-11-21 00:00:00,24.314054,98.74295
2019-11-21 02:00:00,24.41407,96.532524
2019-11-21 04:00:00,24.514088,94.3221
2019-11-21 06:00:00,24.614103,92.11167
2019-11-21 08:00:00,25.93227,89.89975
2019-11-21 10:00:00,27.250437,87.687836
2019-11-21 12:00:00,28.568604,85.475914
2019-11-21 14:00:00,28.87824,83.53174
2019-11-21 16:00:00,29.187876,81.58756
2019-11-21 18:00:00,29.497513,79.64339
2019-11-21 20:00:00,29.268734,84.22983
2019-11-21 22:00:00,29.039957,88.81627
2019-11-22 00:00:00,28.811178,93.40271
2019-11-22 02:00:00,28.328041,92.97119
2019-11-22 04:00:00,27.844906,92.53968
2019-11-22 06:00:00,27.361769,92.10816
2019-11-22 08:00:00,26.504162,92.26738
2019-11-22 10:00:00,25.646553,92.4266
2019-11-22 12:00:00,24.788946,92.585815
2019-11-22 14:00:00,25.316494,92.86756
2019-11-22 16:00:00,25.844044,93.14931
2019-11-22 18:00:00,26.371592,93.43105
2019-11-22 20:00:00,25.458035,96.95192
2019-11-22 22:00:00,24.54448,100.47278
2019-11-23 00:00:00,23.630922,103.993645
2019-11-23 02:00:00,22.828506,101.90934
2019-11-23 04:00:00,22.02609,99.82503
2019-11-23 06:00:00,21.223675,97.74072
2019-11-23 08:00:00,21.511808,95.99832
2019-11-23 10:00:00,21.79994,94.25593
2019-11-23 12:00:00,22.088074,92.51353
2019-11-23 14:00:00,21.286549,89.55774
2019-11-23 16:00:00,20.485025,86.60196
2019-11-23 18:00:00,19.6835,83.64617
2019-11-23 20:00:00,19.5088,88.775925
2019-11-23 22:00:00,19.334099,93.90568
2019-11-24 00:00:00,19.159399,99.03543
2019-11-24 02:00:00,18.811333,95.5916
2019-11-24 04:00:00,18.463266,92.14777
2019-11-24 06:00:00,18.1152,88.70394
2019-11-24 08:00:00,18.53275,90.338646
2019-11-24 10:00:00,18.9503,91.97336
2019-11-24 12:00:00,19.36785,93.60806
2019-11-24 14:00:00,19.343498,91.542336
2019-11-24 16:00:00,19.319149,89.476616
2019-11-24 18:00:00,19.294798,87.41089
2019-11-24 20:00:00,19.460838,93.71034
2019-11-24 22:00:00,19.626879,100.00979
2019-11-25 00:00:00,19.79292,106.30924
2019-11-25 02:00:00,19.427608,102.06984
2019-11-25 04:00:00,19.0623,97.830444
2019-11-25 06:00:00,18.69699,93.59104
2019-11-25 08:00:00,18.815983,88.9054
2019-11-25 10:00:00,18.934978,84.219765
2019-11-25 12:00:00,19.053972,79.53413
2019-11-25 14:00:00,18.816051,77.26778
2019-11-25 16:00:00,18.57813,75.00143
2019-11-25 18:00:00,18.34021,72.73508
2019-11-25 20:00:00,17.860811,75.8264
2019-11-25 22:00:00,17.38141,78.91772
2019-11-26 00:00:00,16.902012,82.00904
2019-11-26 02:00:00,17.642809,75.24186
2019-11-26 04:00:00,18.383606,68.474686
2019-11-26 06:00:00,19.124403,61.707504
2019-11-26 08:00:00,19.440344,64.61728
2019-11-26 10:00:00,19.756285,67.52705
2019-11-26 12:00:00,20.072226,70.43682
2019-11-26 14:00:00,19.526646,70.29628
2019-11-26 16:00:00,18.981064,70.15575
2019-11-26 18:00:00,18.435484,70.015205
2019-11-26 20:00:00,18.756447,71.90359
2019-11-26 22:00:00,19.077412,73.79197
2019-11-27 00:00:00,19.398375,75.68035
2019-11-27 02:00:00,17.964657,73.342865
2019-11-27 04:00:00,16.53094,71.00539
2019-11-27 06:00:00,15.097221,68.6679
2019-11-27 08:00:00,13.598746,68.42952
2019-11-27 10:00:00,12.10027,68.19114
2019-11-27 12:00:00,10.601795,67.95276
2019-11-27 14:00:00,8.467038,65.44456
2019-11-27 16:00:00,6.332281,62.93636
2019-11-27 18:00:00,4.197524,60.428158
2019-11-27 20:00:00,0.8937543,65.47709
2019-11-27 22:00:00,-2.4100153,70.526024
2019-11-28 00:00:00,-5.713785,75.57496
2019-11-28 02:00:00,-8.746187,70.81704
2019-11-28 04:00:00,-11.77859,66.05913
2019-11-28 06:00:00,-14.810992,61.30121
2019-11-28 08:00:00,-16.019243,63.482285
2019-11-28 10:00:00,-17.227493,65.66336
2019-11-28 12:00:00,-18.435743,67.84444
2019-11-28 14:00:00,-18.958632,65.54682
2019-11-28 16:00:00,-19.48152,63.249203
