# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: kap
# lat: 55.5
# lon: -85.0
# season: 20161101_20170501
#
datetime_ut,U_10HPA,U_1HPA
2016-11-01 00:00:00,24.673536,100.49234
2016-11-01 02:00:00,24.49206,97.88545
2016-11-01 04:00:00,24.310583,95.27856
2016-11-01 06:00:00,24.129107,92.67167
2016-11-01 08:00:00,25.015257,94.558914
2016-11-01 10:00:00,25.90141,96.44617
2016-11-01 12:00:00,26.78756,98.33341
2016-11-01 14:00:00,27.128222,97.34607
2016-11-01 16:00:00,27.468885,96.358734
2016-11-01 18:00:00,27.809547,95.37139
2016-11-01 20:00:00,29.00096,99.367615
2016-11-01 22:00:00,30.19237,103.363846
2016-11-02 00:00:00,31.383781,107.36007
2016-11-02 02:00:00,32.09697,107.07077
2016-11-02 04:00:00,32.810154,106.78146
2016-11-02 06:00:00,33.523342,106.492165
2016-11-02 08:00:00,34.218613,106.61742
2016-11-02 10:00:00,34.913887,106.742676
2016-11-02 12:00:00,35.609158,106.86793
2016-11-02 14:00:00,35.98373,106.19298
2016-11-02 16:00:00,36.3583,105.51803
2016-11-02 18:00:00,36.732872,104.84308
2016-11-02 20:00:00,36.802494,107.775986
2016-11-02 22:00:00,36.87212,110.708885
2016-11-03 00:00:00,36.941742,113.64179
2016-11-03 02:00:00,36.571877,110.76732
2016-11-03 04:00:00,36.202007,107.89284
2016-11-03 06:00:00,35.83214,105.018364
2016-11-03 08:00:00,35.693886,104.967316
2016-11-03 10:00:00,35.555626,104.91626
2016-11-03 12:00:00,35.41737,104.86521
2016-11-03 14:00:00,34.896442,104.41309
2016-11-03 16:00:00,34.375515,103.960976
2016-11-03 18:00:00,33.854588,103.50886
2016-11-03 20:00:00,34.06597,104.903984
2016-11-03 22:00:00,34.27735,106.29912
2016-11-04 00:00:00,34.488735,107.694244
2016-11-04 02:00:00,32.019157,104.88136
