# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: cvw
# lat: 47.9
# lon: -123.4
# season: 20111101_20120501
#
datetime_ut,U_10HPA,U_1HPA
2011-11-01 00:00:00,6.5224266,10.624739
2011-11-01 02:00:00,6.5731497,7.974221
2011-11-01 04:00:00,6.623873,5.323704
2011-11-01 06:00:00,6.6745963,2.6731863
2011-11-01 08:00:00,6.8312755,0.830252
2011-11-01 10:00:00,6.987955,-1.0126823
2011-11-01 12:00:00,7.1446342,-2.8556166
2011-11-01 14:00:00,6.574036,-4.108141
2011-11-01 16:00:00,6.003438,-5.360666
2011-11-01 18:00:00,5.43284,-6.61319
2011-11-01 20:00:00,6.2482634,-2.6924267
2011-11-01 22:00:00,7.0636864,1.2283368
2011-11-02 00:00:00,7.87911,5.1491003
2011-11-02 02:00:00,6.631539,5.4896564
2011-11-02 04:00:00,5.383968,5.830213
2011-11-02 06:00:00,4.136397,6.170769
2011-11-02 08:00:00,4.2652535,4.654741
2011-11-02 10:00:00,4.3941107,3.1387126
2011-11-02 12:00:00,4.5229673,1.6226845
2011-11-02 14:00:00,3.5916197,2.6287303
2011-11-02 16:00:00,2.660272,3.634776
2011-11-02 18:00:00,1.7289243,4.640822
2011-11-02 20:00:00,2.1425083,6.080379
2011-11-02 22:00:00,2.556092,7.5199356
2011-11-03 00:00:00,2.969676,8.959493
2011-11-03 02:00:00,1.6993881,11.154648
2011-11-03 04:00:00,0.42910036,13.349802
2011-11-03 06:00:00,-0.8411875,15.544957
2011-11-03 08:00:00,-1.2782546,12.984464
2011-11-03 10:00:00,-1.7153219,10.42397
2011-11-03 12:00:00,-2.152389,7.863477
2011-11-03 14:00:00,-2.0156064,9.130637
2011-11-03 16:00:00,-1.8788238,10.397797
2011-11-03 18:00:00,-1.7420411,11.664956
2011-11-03 20:00:00,-1.272249,14.370025
2011-11-03 22:00:00,-0.8024568,17.075092
2011-11-04 00:00:00,-0.33266464,19.78016
2011-11-04 02:00:00,1.413033,19.246958
2011-11-04 04:00:00,3.1587307,18.713755
2011-11-04 06:00:00,4.9044285,18.180552
2011-11-04 08:00:00,5.855192,17.449244
2011-11-04 10:00:00,6.8059554,16.717937
2011-11-04 12:00:00,7.756719,15.9866295
2011-11-04 14:00:00,8.274596,16.587086
2011-11-04 16:00:00,8.792473,17.187542
2011-11-04 18:00:00,9.310349,17.787998
2011-11-04 20:00:00,9.7386675,20.275797
2011-11-04 22:00:00,10.1669855,22.763596
2011-11-05 00:00:00,10.595304,25.251394
2011-11-05 02:00:00,11.941128,25.723497
2011-11-05 04:00:00,13.286953,26.1956
2011-11-05 06:00:00,14.632777,26.667704
2011-11-05 08:00:00,15.14563,28.307463
2011-11-05 10:00:00,15.658483,29.947224
2011-11-05 12:00:00,16.171335,31.586983
2011-11-05 14:00:00,17.31599,32.145348
2011-11-05 16:00:00,18.460644,32.70371
2011-11-05 18:00:00,19.605299,33.262074
2011-11-05 20:00:00,20.303684,36.58336
2011-11-05 22:00:00,21.002071,39.90464
2011-11-06 00:00:00,21.700457,43.225925
2011-11-06 02:00:00,21.537924,44.005688
2011-11-06 04:00:00,21.375391,44.78545
2011-11-06 06:00:00,21.212858,45.565212
2011-11-06 08:00:00,21.825481,43.731274
2011-11-06 10:00:00,22.438105,41.897335
2011-11-06 12:00:00,23.050728,40.063396
2011-11-06 14:00:00,22.278181,40.76394
2011-11-06 16:00:00,21.505632,41.464485
2011-11-06 18:00:00,20.733086,42.165028
2011-11-06 20:00:00,21.28088,45.0255
2011-11-06 22:00:00,21.828672,47.885975
2011-11-07 00:00:00,22.376467,50.74645
2011-11-07 02:00:00,21.20384,51.644592
2011-11-07 04:00:00,20.031214,52.54274
2011-11-07 06:00:00,18.858587,53.440884
2011-11-07 08:00:00,18.351295,51.430275
2011-11-07 10:00:00,17.844006,49.41967
2011-11-07 12:00:00,17.336714,47.40906
2011-11-07 14:00:00,16.162107,47.44779
2011-11-07 16:00:00,14.987502,47.486515
2011-11-07 18:00:00,13.812896,47.52524
2011-11-07 20:00:00,14.40388,50.61074
2011-11-07 22:00:00,14.994865,53.696236
2011-11-08 00:00:00,15.58585,56.781734
2011-11-08 02:00:00,14.667263,56.86072
2011-11-08 04:00:00,13.748675,56.939705
2011-11-08 06:00:00,12.830089,57.018692
2011-11-08 08:00:00,12.962773,53.7793
2011-11-08 10:00:00,13.095458,50.539913
2011-11-08 12:00:00,13.228143,47.30052
2011-11-08 14:00:00,14.370738,42.732983
2011-11-08 16:00:00,15.513334,38.16544
2011-11-08 18:00:00,16.65593,33.5979
2011-11-08 20:00:00,16.064438,35.229774
2011-11-08 22:00:00,15.472944,36.861652
2011-11-09 00:00:00,14.881452,38.493526
2011-11-09 02:00:00,14.893227,36.675316
2011-11-09 04:00:00,14.905001,34.85711
2011-11-09 06:00:00,14.916776,33.0389
2011-11-09 08:00:00,15.763366,26.484945
2011-11-09 10:00:00,16.609955,19.930992
2011-11-09 12:00:00,17.456545,13.37704
2011-11-09 14:00:00,17.65195,13.519148
2011-11-09 16:00:00,17.847355,13.661255
2011-11-09 18:00:00,18.04276,13.803363
2011-11-09 20:00:00,17.697886,14.347089
2011-11-09 22:00:00,17.35301,14.890814
2011-11-10 00:00:00,17.008135,15.43454
2011-11-10 02:00:00,15.6852865,14.170088
2011-11-10 04:00:00,14.362438,12.905637
2011-11-10 06:00:00,13.03959,11.641185
2011-11-10 08:00:00,11.62406,8.49895
2011-11-10 10:00:00,10.208529,5.3567157
2011-11-10 12:00:00,8.792999,2.2144814
2011-11-10 14:00:00,7.7360864,-1.0723945
2011-11-10 16:00:00,6.679174,-4.3592706
2011-11-10 18:00:00,5.622261,-7.6461463
2011-11-10 20:00:00,4.89143,-1.8367513
2011-11-10 22:00:00,4.160599,3.9726436
2011-11-11 00:00:00,3.4297683,9.782039
2011-11-11 02:00:00,3.2831464,9.471298
2011-11-11 04:00:00,3.1365244,9.160557
2011-11-11 06:00:00,2.9899025,8.849816
2011-11-11 08:00:00,2.0126789,11.812654
2011-11-11 10:00:00,1.0354551,14.775492
2011-11-11 12:00:00,0.058231395,17.738329
2011-11-11 14:00:00,0.22001842,21.105326
2011-11-11 16:00:00,0.38180542,24.47232
2011-11-11 18:00:00,0.54359245,27.839317
2011-11-11 20:00:00,1.028298,29.603178
2011-11-11 22:00:00,1.5130036,31.36704
2011-11-12 00:00:00,1.9977092,33.1309
2011-11-12 02:00:00,1.9444498,32.952404
2011-11-12 04:00:00,1.8911905,32.773907
2011-11-12 06:00:00,1.8379312,32.59541
2011-11-12 08:00:00,2.5201964,29.071384
2011-11-12 10:00:00,3.202462,25.547361
2011-11-12 12:00:00,3.8847272,22.023336
2011-11-12 14:00:00,2.2197733,21.1639
2011-11-12 16:00:00,0.55481935,20.304466
2011-11-12 18:00:00,-1.1101346,19.44503
2011-11-12 20:00:00,-1.7454964,22.101278
2011-11-12 22:00:00,-2.3808582,24.757524
2011-11-13 00:00:00,-3.01622,27.413773
2011-11-13 02:00:00,-2.9037144,26.419641
2011-11-13 04:00:00,-2.7912087,25.425512
2011-11-13 06:00:00,-2.678703,24.431381
2011-11-13 08:00:00,0.24898481,23.632566
2011-11-13 10:00:00,3.1766727,22.833752
2011-11-13 12:00:00,6.1043606,22.034937
2011-11-13 14:00:00,7.3384385,20.236345
2011-11-13 16:00:00,8.572516,18.437756
2011-11-13 18:00:00,9.806594,16.639164
2011-11-13 20:00:00,10.386746,14.594427
2011-11-13 22:00:00,10.966898,12.549691
2011-11-14 00:00:00,11.54705,10.504954
2011-11-14 02:00:00,12.335495,6.279727
