# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: pgr
# lat: 58.0
# lon: -123.5
# season: 20151101_20160501
#
datetime_ut,U_10HPA,U_1HPA
2015-11-01 00:00:00,26.83523,55.18317
2015-11-01 02:00:00,25.690336,55.703304
2015-11-01 04:00:00,24.545444,56.223442
2015-11-01 06:00:00,23.40055,56.743576
2015-11-01 08:00:00,23.98328,56.6083
2015-11-01 10:00:00,24.566008,56.473026
2015-11-01 12:00:00,25.148737,56.33775
2015-11-01 14:00:00,23.778757,56.11126
2015-11-01 16:00:00,22.408775,55.884766
2015-11-01 18:00:00,21.038795,55.658276
2015-11-01 20:00:00,21.631535,55.818195
2015-11-01 22:00:00,22.224272,55.978115
2015-11-02 00:00:00,22.81701,56.138035
2015-11-02 02:00:00,21.521376,55.17961
2015-11-02 04:00:00,20.22574,54.22119
2015-11-02 06:00:00,18.930105,53.262768
2015-11-02 08:00:00,18.824596,53.511314
2015-11-02 10:00:00,18.719086,53.759857
2015-11-02 12:00:00,18.613577,54.008404
2015-11-02 14:00:00,18.253828,53.96757
2015-11-02 16:00:00,17.89408,53.926743
2015-11-02 18:00:00,17.53433,53.88591
2015-11-02 20:00:00,18.39838,53.22288
2015-11-02 22:00:00,19.262432,52.55985
2015-11-03 00:00:00,20.126482,51.89682
2015-11-03 02:00:00,18.667835,51.667347
2015-11-03 04:00:00,17.209187,51.437874
2015-11-03 06:00:00,15.750539,51.2084
2015-11-03 08:00:00,16.648336,50.704582
2015-11-03 10:00:00,17.546135,50.200764
2015-11-03 12:00:00,18.443933,49.696945
2015-11-03 14:00:00,17.384268,48.968163
2015-11-03 16:00:00,16.3246,48.239384
2015-11-03 18:00:00,15.264935,47.5106
2015-11-03 20:00:00,16.10411,47.281006
2015-11-03 22:00:00,16.943287,47.051407
2015-11-04 00:00:00,17.782463,46.82181
2015-11-04 02:00:00,16.755695,48.81339
2015-11-04 04:00:00,15.728926,50.804962
2015-11-04 06:00:00,14.702157,52.79654
2015-11-04 08:00:00,15.196309,49.28935
2015-11-04 10:00:00,15.690462,45.782154
2015-11-04 12:00:00,16.184614,42.274963
2015-11-04 14:00:00,15.746173,42.842194
2015-11-04 16:00:00,15.307732,43.409428
2015-11-04 18:00:00,14.86929,43.976658
2015-11-04 20:00:00,15.166106,47.051937
2015-11-04 22:00:00,15.462922,50.127216
2015-11-05 00:00:00,15.759738,53.202496
2015-11-05 02:00:00,16.100424,53.54631
2015-11-05 04:00:00,16.44111,53.89013
2015-11-05 06:00:00,16.781797,54.233944
2015-11-05 08:00:00,17.154228,52.794823
2015-11-05 10:00:00,17.526657,51.355698
2015-11-05 12:00:00,17.899088,49.916576
2015-11-05 14:00:00,17.720535,49.453083
2015-11-05 16:00:00,17.54198,48.989586
2015-11-05 18:00:00,17.363428,48.526093
2015-11-05 20:00:00,17.732723,47.996384
2015-11-05 22:00:00,18.102016,47.466675
2015-11-06 00:00:00,18.471312,46.936966
2015-11-06 02:00:00,18.7933,47.500015
2015-11-06 04:00:00,19.115292,48.06307
2015-11-06 06:00:00,19.43728,48.626118
2015-11-06 08:00:00,20.204922,46.78007
2015-11-06 10:00:00,20.97256,44.93403
2015-11-06 12:00:00,21.740202,43.087982
2015-11-06 14:00:00,21.38601,46.92825
2015-11-06 16:00:00,21.031815,50.768517
2015-11-06 18:00:00,20.677622,54.608784
2015-11-06 20:00:00,21.461296,55.797707
2015-11-06 22:00:00,22.244968,56.986633
2015-11-07 00:00:00,23.028643,58.175556
2015-11-07 02:00:00,22.468235,61.19833
2015-11-07 04:00:00,21.90783,64.2211
2015-11-07 06:00:00,21.347422,67.24387
2015-11-07 08:00:00,21.26394,62.301575
2015-11-07 10:00:00,21.18046,57.359276
2015-11-07 12:00:00,21.09698,52.416977
2015-11-07 14:00:00,21.369415,51.434673
2015-11-07 16:00:00,21.641853,50.452366
2015-11-07 18:00:00,21.91429,49.470062
2015-11-07 20:00:00,22.589178,50.988796
2015-11-07 22:00:00,23.264069,52.507526
2015-11-08 00:00:00,23.938957,54.02626
2015-11-08 02:00:00,23.237991,56.210297
2015-11-08 04:00:00,22.537027,58.394337
2015-11-08 06:00:00,21.836061,60.578373
2015-11-08 08:00:00,22.378439,62.065144
2015-11-08 10:00:00,22.920818,63.55191
2015-11-08 12:00:00,23.463196,65.03868
2015-11-08 14:00:00,23.20384,65.24224
2015-11-08 16:00:00,22.944485,65.4458
2015-11-08 18:00:00,22.68513,65.64936
2015-11-08 20:00:00,23.276018,66.58576
2015-11-08 22:00:00,23.866905,67.52217
2015-11-09 00:00:00,24.457794,68.45857
2015-11-09 02:00:00,24.859764,69.0149
2015-11-09 04:00:00,25.261732,69.571236
2015-11-09 06:00:00,25.663702,70.12756
2015-11-09 08:00:00,25.96821,68.307785
2015-11-09 10:00:00,26.272717,66.48801
2015-11-09 12:00:00,26.577225,64.66823
2015-11-09 14:00:00,26.628864,62.342255
2015-11-09 16:00:00,26.680506,60.016285
2015-11-09 18:00:00,26.732145,57.69031
2015-11-09 20:00:00,27.722427,58.141533
2015-11-09 22:00:00,28.712708,58.59275
2015-11-10 00:00:00,29.70299,59.043972
2015-11-10 02:00:00,29.419035,59.01794
2015-11-10 04:00:00,29.135082,58.99191
2015-11-10 06:00:00,28.851128,58.965878
2015-11-10 08:00:00,29.292095,60.623363
2015-11-10 10:00:00,29.733065,62.28085
2015-11-10 12:00:00,30.174032,63.938335
2015-11-10 14:00:00,29.928764,62.725296
2015-11-10 16:00:00,29.683498,61.512253
2015-11-10 18:00:00,29.43823,60.299213
2015-11-10 20:00:00,31.013773,59.497772
2015-11-10 22:00:00,32.589314,58.696335
2015-11-11 00:00:00,34.164856,57.894894
2015-11-11 02:00:00,32.95798,56.211586
2015-11-11 04:00:00,31.751108,54.528282
