# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhe
# lat: 42.5
# lon: -95.0
# season: 20121101_20130501
#
datetime_ut,U_10HPA,U_1HPA
2012-11-01 00:00:00,16.505089,76.77745
2012-11-01 02:00:00,15.936848,76.88972
2012-11-01 04:00:00,15.368607,77.001976
2012-11-01 06:00:00,14.800365,77.11424
2012-11-01 08:00:00,15.581631,76.59871
2012-11-01 10:00:00,16.362896,76.08317
2012-11-01 12:00:00,17.144161,75.567635
2012-11-01 14:00:00,16.758602,75.95767
2012-11-01 16:00:00,16.373045,76.3477
2012-11-01 18:00:00,15.987486,76.73774
2012-11-01 20:00:00,16.847664,79.93457
2012-11-01 22:00:00,17.707842,83.13141
2012-11-02 00:00:00,18.56802,86.32824
2012-11-02 02:00:00,17.510454,85.89047
2012-11-02 04:00:00,16.45289,85.45271
2012-11-02 06:00:00,15.395325,85.014946
2012-11-02 08:00:00,16.173214,83.460724
2012-11-02 10:00:00,16.951101,81.90651
2012-11-02 12:00:00,17.72899,80.35229
2012-11-02 14:00:00,17.003555,80.28919
2012-11-02 16:00:00,16.27812,80.226105
2012-11-02 18:00:00,15.552685,80.16301
2012-11-02 20:00:00,16.297607,81.480934
2012-11-02 22:00:00,17.04253,82.79886
2012-11-03 00:00:00,17.787453,84.11678
2012-11-03 02:00:00,17.061924,81.46769
2012-11-03 04:00:00,16.336395,78.8186
2012-11-03 06:00:00,15.610866,76.16951
2012-11-03 08:00:00,16.144396,75.98193
2012-11-03 10:00:00,16.677925,75.79436
2012-11-03 12:00:00,17.211454,75.60678
2012-11-03 14:00:00,16.406097,75.60232
2012-11-03 16:00:00,15.60074,75.59786
2012-11-03 18:00:00,14.795383,75.5934
2012-11-03 20:00:00,15.876996,78.05078
2012-11-03 22:00:00,16.958609,80.508156
2012-11-04 00:00:00,18.040222,82.96554
2012-11-04 02:00:00,17.423643,82.5114
2012-11-04 04:00:00,16.807066,82.05726
2012-11-04 06:00:00,16.190487,81.60312
2012-11-04 08:00:00,16.354965,81.72655
2012-11-04 10:00:00,16.519444,81.84997
2012-11-04 12:00:00,16.683922,81.9734
2012-11-04 14:00:00,16.476143,77.28755
2012-11-04 16:00:00,16.268362,72.60171
2012-11-04 18:00:00,16.060583,67.91586
2012-11-04 20:00:00,17.399918,69.31314
2012-11-04 22:00:00,18.73925,70.71043
2012-11-05 00:00:00,20.078585,72.107704
2012-11-05 02:00:00,19.496527,72.19966
2012-11-05 04:00:00,18.914467,72.291626
2012-11-05 06:00:00,18.332409,72.38358
2012-11-05 08:00:00,18.295559,72.029526
2012-11-05 10:00:00,18.258709,71.675476
2012-11-05 12:00:00,18.221859,71.32142
2012-11-05 14:00:00,18.785286,71.220184
2012-11-05 16:00:00,19.348711,71.11894
2012-11-05 18:00:00,19.912138,71.01771
2012-11-05 20:00:00,21.124409,73.56221
2012-11-05 22:00:00,22.33668,76.10672
2012-11-06 00:00:00,23.54895,78.65122
2012-11-06 02:00:00,23.111668,75.840256
2012-11-06 04:00:00,22.674385,73.02929
2012-11-06 06:00:00,22.237103,70.21832
2012-11-06 08:00:00,22.152946,68.52403
2012-11-06 10:00:00,22.068792,66.82975
2012-11-06 12:00:00,21.984636,65.13546
2012-11-06 14:00:00,22.14154,61.854286
2012-11-06 16:00:00,22.298447,58.573116
2012-11-06 18:00:00,22.45535,55.291943
2012-11-06 20:00:00,23.650557,57.673443
