# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhw
# lat: 43.3
# lon: -102.7
# season: 20141101_20150501
#
datetime_ut,U_10HPA,U_1HPA
2014-11-01 00:00:00,3.9225245,42.517437
2014-11-01 02:00:00,4.017696,41.854755
2014-11-01 04:00:00,4.112868,41.19207
2014-11-01 06:00:00,4.2080393,40.52939
2014-11-01 08:00:00,4.1917977,38.630913
2014-11-01 10:00:00,4.175556,36.732437
2014-11-01 12:00:00,4.1593146,34.83396
2014-11-01 14:00:00,3.67981,33.023415
2014-11-01 16:00:00,3.2003052,31.212868
2014-11-01 18:00:00,2.7208006,29.40232
2014-11-01 20:00:00,3.5740194,32.04799
2014-11-01 22:00:00,4.4272385,34.693653
2014-11-02 00:00:00,5.280457,37.33932
2014-11-02 02:00:00,3.7913222,35.539837
2014-11-02 04:00:00,2.3021877,33.74035
2014-11-02 06:00:00,0.8130529,31.940865
2014-11-02 08:00:00,0.89135677,29.887514
2014-11-02 10:00:00,0.9696607,27.834162
2014-11-02 12:00:00,1.0479646,25.780811
2014-11-02 14:00:00,0.8408365,25.978573
2014-11-02 16:00:00,0.6337085,26.176336
2014-11-02 18:00:00,0.42658043,26.374098
2014-11-02 20:00:00,0.002728343,28.57762
2014-11-02 22:00:00,-0.42112374,30.781143
2014-11-03 00:00:00,-0.8449758,32.984665
2014-11-03 02:00:00,-0.60497046,32.81045
2014-11-03 04:00:00,-0.36496502,32.636234
2014-11-03 06:00:00,-0.124959625,32.46202
2014-11-03 08:00:00,-0.78266704,30.976036
2014-11-03 10:00:00,-1.4403744,29.490051
2014-11-03 12:00:00,-2.0980818,28.004066
2014-11-03 14:00:00,-1.9300228,29.236528
2014-11-03 16:00:00,-1.761964,30.468988
2014-11-03 18:00:00,-1.593905,31.70145
2014-11-03 20:00:00,0.1080637,35.113228
2014-11-03 22:00:00,1.8100324,38.52501
2014-11-04 00:00:00,3.512001,41.936787
2014-11-04 02:00:00,1.1661028,40.720383
2014-11-04 04:00:00,-1.1797956,39.503983
2014-11-04 06:00:00,-3.525694,38.28758
2014-11-04 08:00:00,-1.516218,39.295288
2014-11-04 10:00:00,0.493258,40.302998
2014-11-04 12:00:00,2.502734,41.310707
2014-11-04 14:00:00,1.7564659,40.26038
2014-11-04 16:00:00,1.0101979,39.210056
2014-11-04 18:00:00,0.26392993,38.15973
2014-11-04 20:00:00,1.5472028,41.884674
