# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: bks
# lat: 39.6
# lon: -81.1
# season: 20131101_20140501
#
datetime_ut,U_10HPA,U_1HPA
2013-11-01 00:00:00,36.44551,65.43164
2013-11-01 02:00:00,35.35783,59.07153
2013-11-01 04:00:00,34.270145,52.71142
2013-11-01 06:00:00,33.182465,46.351307
2013-11-01 08:00:00,32.55955,45.91099
2013-11-01 10:00:00,31.93664,45.470676
2013-11-01 12:00:00,31.313726,45.03036
2013-11-01 14:00:00,29.942295,46.62442
2013-11-01 16:00:00,28.570862,48.218483
2013-11-01 18:00:00,27.19943,49.812542
2013-11-01 20:00:00,29.329582,51.86932
2013-11-01 22:00:00,31.459734,53.926098
2013-11-02 00:00:00,33.589886,55.982876
2013-11-02 02:00:00,31.261852,53.531536
2013-11-02 04:00:00,28.93382,51.080196
2013-11-02 06:00:00,26.605787,48.628857
2013-11-02 08:00:00,26.375002,48.62655
2013-11-02 10:00:00,26.144215,48.62424
2013-11-02 12:00:00,25.91343,48.621933
2013-11-02 14:00:00,26.31089,50.126335
2013-11-02 16:00:00,26.708351,51.63074
2013-11-02 18:00:00,27.105812,53.135143
2013-11-02 20:00:00,28.011087,55.955738
2013-11-02 22:00:00,28.916365,58.776333
2013-11-03 00:00:00,29.82164,61.596928
2013-11-03 02:00:00,28.490881,56.717266
2013-11-03 04:00:00,27.16012,51.83761
2013-11-03 06:00:00,25.829361,46.957947
2013-11-03 08:00:00,25.973713,46.974632
2013-11-03 10:00:00,26.118067,46.99132
2013-11-03 12:00:00,26.262419,47.008007
2013-11-03 14:00:00,25.982403,47.53846
2013-11-03 16:00:00,25.702389,48.06891
2013-11-03 18:00:00,25.422373,48.59936
2013-11-03 20:00:00,26.591743,52.52137
2013-11-03 22:00:00,27.761116,56.443375
2013-11-04 00:00:00,28.930487,60.365383
2013-11-04 02:00:00,26.73274,55.48908
2013-11-04 04:00:00,24.534996,50.612774
2013-11-04 06:00:00,22.33725,45.73647
2013-11-04 08:00:00,23.388779,45.027992
2013-11-04 10:00:00,24.440308,44.31951
2013-11-04 12:00:00,25.491837,43.611034
2013-11-04 14:00:00,25.090906,46.258305
2013-11-04 16:00:00,24.689976,48.905575
2013-11-04 18:00:00,24.289045,51.552845
2013-11-04 20:00:00,24.378332,55.359978
2013-11-04 22:00:00,24.467619,59.16711
2013-11-05 00:00:00,24.556906,62.974243
2013-11-05 02:00:00,23.753712,60.380035
2013-11-05 04:00:00,22.950518,57.785828
2013-11-05 06:00:00,22.147324,55.19162
2013-11-05 08:00:00,22.215979,54.930695
2013-11-05 10:00:00,22.284632,54.66977
2013-11-05 12:00:00,22.353287,54.408844
2013-11-05 14:00:00,22.79731,55.648357
2013-11-05 16:00:00,23.241335,56.887867
2013-11-05 18:00:00,23.685358,58.12738
2013-11-05 20:00:00,23.157162,62.057156
2013-11-05 22:00:00,22.628965,65.98693
2013-11-06 00:00:00,22.100769,69.91671
2013-11-06 02:00:00,22.410776,67.020775
2013-11-06 04:00:00,22.720785,64.12485
2013-11-06 06:00:00,23.030792,61.228912
2013-11-06 08:00:00,22.789057,61.050236
2013-11-06 10:00:00,22.547321,60.87156
2013-11-06 12:00:00,22.305586,60.692883
2013-11-06 14:00:00,21.7595,63.435955
2013-11-06 16:00:00,21.213413,66.17902
2013-11-06 18:00:00,20.667328,68.9221
2013-11-06 20:00:00,21.13166,73.71188
2013-11-06 22:00:00,21.595991,78.50168
2013-11-07 00:00:00,22.060324,83.291466
2013-11-07 02:00:00,22.357386,78.31523
2013-11-07 04:00:00,22.654448,73.339005
2013-11-07 06:00:00,22.95151,68.36277
2013-11-07 08:00:00,21.499458,64.65334
2013-11-07 10:00:00,20.047407,60.943913
2013-11-07 12:00:00,18.595356,57.234486
2013-11-07 14:00:00,20.128912,61.828022
2013-11-07 16:00:00,21.662468,66.42156
2013-11-07 18:00:00,23.196024,71.0151
2013-11-07 20:00:00,24.236532,74.4227
2013-11-07 22:00:00,25.277042,77.83031
2013-11-08 00:00:00,26.31755,81.23791
2013-11-08 02:00:00,24.967827,75.75225
2013-11-08 04:00:00,23.618103,70.266594
2013-11-08 06:00:00,22.26838,64.78094
2013-11-08 08:00:00,23.041979,62.81073
2013-11-08 10:00:00,23.81558,60.840527
2013-11-08 12:00:00,24.58918,58.87032
2013-11-08 14:00:00,24.52045,60.52125
2013-11-08 16:00:00,24.45172,62.172188
2013-11-08 18:00:00,24.38299,63.82312
2013-11-08 20:00:00,25.565897,70.39318
2013-11-08 22:00:00,26.748804,76.96324
2013-11-09 00:00:00,27.931711,83.5333
2013-11-09 02:00:00,26.737932,77.725586
2013-11-09 04:00:00,25.544151,71.91786
2013-11-09 06:00:00,24.350372,66.110146
2013-11-09 08:00:00,24.403257,63.17174
2013-11-09 10:00:00,24.45614,60.233337
2013-11-09 12:00:00,24.509026,57.294933
2013-11-09 14:00:00,25.650389,59.75486
2013-11-09 16:00:00,26.79175,62.214787
2013-11-09 18:00:00,27.933113,64.67471
2013-11-09 20:00:00,28.602268,70.52896
2013-11-09 22:00:00,29.271421,76.38322
2013-11-10 00:00:00,29.940577,82.237465
2013-11-10 02:00:00,28.733046,79.38822
2013-11-10 04:00:00,27.525517,76.53897
2013-11-10 06:00:00,26.317986,73.68973
2013-11-10 08:00:00,28.317327,72.09297
2013-11-10 10:00:00,30.316668,70.49622
2013-11-10 12:00:00,32.31601,68.89947
2013-11-10 14:00:00,32.25451,68.65569
2013-11-10 16:00:00,32.193005,68.41192
2013-11-10 18:00:00,32.131504,68.168144
2013-11-10 20:00:00,32.944965,69.19827
2013-11-10 22:00:00,33.758423,70.22839
2013-11-11 00:00:00,34.571884,71.25852
2013-11-11 02:00:00,35.235287,66.26028
2013-11-11 04:00:00,35.898685,61.262035
2013-11-11 06:00:00,36.562088,56.26379
2013-11-11 08:00:00,36.891018,53.766365
2013-11-11 10:00:00,37.219948,51.268936
2013-11-11 12:00:00,37.548878,48.77151
2013-11-11 14:00:00,37.976963,53.97492
2013-11-11 16:00:00,38.405045,59.17832
2013-11-11 18:00:00,38.83313,64.38173
2013-11-11 20:00:00,39.720783,67.62813
2013-11-11 22:00:00,40.60844,70.87452
2013-11-12 00:00:00,41.496094,74.12092
2013-11-12 02:00:00,40.94221,71.71864
2013-11-12 04:00:00,40.388325,69.31637
2013-11-12 06:00:00,39.834442,66.91409
2013-11-12 08:00:00,40.72845,68.3946
2013-11-12 10:00:00,41.62246,69.87511
2013-11-12 12:00:00,42.516468,71.35561
2013-11-12 14:00:00,42.06085,74.14718
2013-11-12 16:00:00,41.60523,76.93875
2013-11-12 18:00:00,41.14961,79.730316
2013-11-12 20:00:00,42.218422,81.318245
2013-11-12 22:00:00,43.28723,82.90617
2013-11-13 00:00:00,44.356045,84.4941
2013-11-13 02:00:00,43.847126,83.359375
2013-11-13 04:00:00,43.338207,82.224655
2013-11-13 06:00:00,42.82929,81.08993
2013-11-13 08:00:00,42.87753,80.465225
2013-11-13 10:00:00,42.925774,79.840515
2013-11-13 12:00:00,42.974014,79.21581
2013-11-13 14:00:00,41.90883,80.26831
2013-11-13 16:00:00,40.84364,81.320816
2013-11-13 18:00:00,39.778454,82.373314
2013-11-13 20:00:00,39.833855,85.57237
2013-11-13 22:00:00,39.88926,88.77142
2013-11-14 00:00:00,39.94466,91.97048
2013-11-14 02:00:00,37.627544,90.69306
2013-11-14 04:00:00,35.310425,89.415634
2013-11-14 06:00:00,32.99331,88.138214
2013-11-14 08:00:00,32.189423,86.35358
2013-11-14 10:00:00,31.385534,84.56893
2013-11-14 12:00:00,30.581648,82.784294
2013-11-14 14:00:00,29.991169,81.90428
2013-11-14 16:00:00,29.40069,81.02426
2013-11-14 18:00:00,28.810211,80.14425
2013-11-14 20:00:00,27.90223,84.21359
2013-11-14 22:00:00,26.994247,88.28293
2013-11-15 00:00:00,26.086266,92.35227
2013-11-15 02:00:00,26.013836,87.66389
2013-11-15 04:00:00,25.941404,82.97551
2013-11-15 06:00:00,25.868975,78.287125
2013-11-15 08:00:00,25.735075,76.4398
2013-11-15 10:00:00,25.601175,74.59247
2013-11-15 12:00:00,25.467276,72.74514
2013-11-15 14:00:00,25.700901,72.55396
2013-11-15 16:00:00,25.934528,72.36278
2013-11-15 18:00:00,26.168154,72.1716
2013-11-15 20:00:00,25.617521,75.10727
2013-11-15 22:00:00,25.066889,78.04294
2013-11-16 00:00:00,24.516256,80.97861
2013-11-16 02:00:00,23.929842,81.31864
2013-11-16 04:00:00,23.343426,81.65868
2013-11-16 06:00:00,22.757011,81.99872
2013-11-16 08:00:00,22.630249,83.95665
2013-11-16 10:00:00,22.503487,85.91457
2013-11-16 12:00:00,22.376724,87.872505
2013-11-16 14:00:00,22.745192,87.02539
2013-11-16 16:00:00,23.113659,86.178276
2013-11-16 18:00:00,23.482126,85.33116
2013-11-16 20:00:00,22.230886,87.49078
2013-11-16 22:00:00,20.979649,89.650406
2013-11-17 00:00:00,19.728409,91.81003
2013-11-17 02:00:00,20.57762,87.452934
2013-11-17 04:00:00,21.426828,83.09583
2013-11-17 06:00:00,22.27604,78.73874
2013-11-17 08:00:00,21.71837,76.716095
2013-11-17 10:00:00,21.160704,74.69344
2013-11-17 12:00:00,20.603035,72.6708
2013-11-17 14:00:00,20.251816,71.616875
2013-11-17 16:00:00,19.900595,70.56295
2013-11-17 18:00:00,19.549376,69.509026
2013-11-17 20:00:00,20.494625,72.48953
2013-11-17 22:00:00,21.439875,75.47004
2013-11-18 00:00:00,22.385124,78.45055
2013-11-18 02:00:00,21.175108,77.576355
2013-11-18 04:00:00,19.965092,76.70217
2013-11-18 06:00:00,18.755075,75.82798
2013-11-18 08:00:00,18.667906,76.22308
2013-11-18 10:00:00,18.580736,76.618195
2013-11-18 12:00:00,18.493567,77.0133
2013-11-18 14:00:00,18.569523,75.81009
2013-11-18 16:00:00,18.64548,74.60689
2013-11-18 18:00:00,18.721436,73.40368
2013-11-18 20:00:00,18.60836,77.18198
2013-11-18 22:00:00,18.495287,80.96028
2013-11-19 00:00:00,18.382212,84.73858
2013-11-19 02:00:00,18.169027,82.715195
2013-11-19 04:00:00,17.955843,80.6918
2013-11-19 06:00:00,17.742659,78.66842
2013-11-19 08:00:00,18.623585,77.44439
2013-11-19 10:00:00,19.504513,76.22036
2013-11-19 12:00:00,20.385439,74.99633
2013-11-19 14:00:00,20.52985,74.443
2013-11-19 16:00:00,20.674263,73.88966
2013-11-19 18:00:00,20.818674,73.336334
2013-11-19 20:00:00,21.608719,74.92985
2013-11-19 22:00:00,22.398762,76.52335
2013-11-20 00:00:00,23.188807,78.11687
2013-11-20 02:00:00,23.624441,75.46159
2013-11-20 04:00:00,24.060076,72.80633
2013-11-20 06:00:00,24.49571,70.151054
2013-11-20 08:00:00,24.657368,68.628265
2013-11-20 10:00:00,24.819025,67.105484
2013-11-20 12:00:00,24.980682,65.582695
2013-11-20 14:00:00,24.40985,66.40907
2013-11-20 16:00:00,23.839016,67.23546
2013-11-20 18:00:00,23.268183,68.06184
2013-11-20 20:00:00,24.10127,69.521324
2013-11-20 22:00:00,24.934359,70.98082
2013-11-21 00:00:00,25.767447,72.44031
2013-11-21 02:00:00,23.570776,67.67811
2013-11-21 04:00:00,21.374107,62.915913
2013-11-21 06:00:00,19.177437,58.153713
2013-11-21 08:00:00,17.392939,53.596634
2013-11-21 10:00:00,15.608441,49.03955
2013-11-21 12:00:00,13.823944,44.48247
2013-11-21 14:00:00,14.79506,44.78088
2013-11-21 16:00:00,15.766175,45.07929
2013-11-21 18:00:00,16.737291,45.377697
2013-11-21 20:00:00,16.305725,49.109337
2013-11-21 22:00:00,15.874161,52.840973
2013-11-22 00:00:00,15.4425955,56.572613
2013-11-22 02:00:00,13.563469,51.43369
2013-11-22 04:00:00,11.684342,46.29476
2013-11-22 06:00:00,9.805216,41.155838
2013-11-22 08:00:00,10.030135,40.36551
2013-11-22 10:00:00,10.255054,39.575184
2013-11-22 12:00:00,10.479974,38.784855
2013-11-22 14:00:00,11.031528,40.138977
2013-11-22 16:00:00,11.583084,41.493103
2013-11-22 18:00:00,12.134639,42.847225
2013-11-22 20:00:00,10.970573,43.992653
2013-11-22 22:00:00,9.806509,45.13808
2013-11-23 00:00:00,8.642444,46.28351
2013-11-23 02:00:00,8.976965,44.29541
2013-11-23 04:00:00,9.311486,42.30731
2013-11-23 06:00:00,9.646008,40.31921
2013-11-23 08:00:00,9.979114,40.213375
2013-11-23 10:00:00,10.31222,40.107536
2013-11-23 12:00:00,10.645326,40.0017
2013-11-23 14:00:00,11.166413,41.34311
2013-11-23 16:00:00,11.6875,42.68452
2013-11-23 18:00:00,12.208588,44.02593
2013-11-23 20:00:00,12.10514,45.925316
2013-11-23 22:00:00,12.001692,47.824703
2013-11-24 00:00:00,11.898244,49.72409
2013-11-24 02:00:00,12.551099,48.35957
2013-11-24 04:00:00,13.203953,46.995045
2013-11-24 06:00:00,13.856808,45.630524
2013-11-24 08:00:00,14.00255,44.461395
2013-11-24 10:00:00,14.1482935,43.292263
2013-11-24 12:00:00,14.294036,42.123135
2013-11-24 14:00:00,15.469201,45.240852
2013-11-24 16:00:00,16.644367,48.358566
2013-11-24 18:00:00,17.819532,51.476284
2013-11-24 20:00:00,18.695734,57.71835
2013-11-24 22:00:00,19.571938,63.96041
2013-11-25 00:00:00,20.44814,70.20248
2013-11-25 02:00:00,20.88474,69.78214
2013-11-25 04:00:00,21.32134,69.3618
2013-11-25 06:00:00,21.757942,68.94147
2013-11-25 08:00:00,23.232714,68.49507
2013-11-25 10:00:00,24.707485,68.04867
2013-11-25 12:00:00,26.182257,67.60227
2013-11-25 14:00:00,28.125263,69.14405
2013-11-25 16:00:00,30.06827,70.68583
2013-11-25 18:00:00,32.011276,72.22761
2013-11-25 20:00:00,34.899147,79.072784
2013-11-25 22:00:00,37.787018,85.91797
2013-11-26 00:00:00,40.67489,92.763145
2013-11-26 02:00:00,41.584843,90.939125
2013-11-26 04:00:00,42.494797,89.1151
2013-11-26 06:00:00,43.40475,87.29108
2013-11-26 08:00:00,44.114174,83.77731
2013-11-26 10:00:00,44.823593,80.26355
2013-11-26 12:00:00,45.533016,76.74979
2013-11-26 14:00:00,46.2599,75.94939
2013-11-26 16:00:00,46.986786,75.14898
2013-11-26 18:00:00,47.71367,74.34858
2013-11-26 20:00:00,49.236618,78.83694
2013-11-26 22:00:00,50.75957,83.3253
2013-11-27 00:00:00,52.28252,87.81366
2013-11-27 02:00:00,51.034195,87.37158
2013-11-27 04:00:00,49.785873,86.92951
2013-11-27 06:00:00,48.537548,86.487434
2013-11-27 08:00:00,48.04564,82.63555
2013-11-27 10:00:00,47.553726,78.783676
2013-11-27 12:00:00,47.061817,74.93179
2013-11-27 14:00:00,46.748367,76.32141
2013-11-27 16:00:00,46.434914,77.71102
2013-11-27 18:00:00,46.121464,79.10064
2013-11-27 20:00:00,46.587593,84.71941
2013-11-27 22:00:00,47.05372,90.33819
2013-11-28 00:00:00,47.519848,95.95696
2013-11-28 02:00:00,48.111454,94.795906
2013-11-28 04:00:00,48.70306,93.63484
2013-11-28 06:00:00,49.294666,92.473785
2013-11-28 08:00:00,48.5407,91.53887
2013-11-28 10:00:00,47.78673,90.60395
2013-11-28 12:00:00,47.032764,89.66904
2013-11-28 14:00:00,47.495483,88.28443
2013-11-28 16:00:00,47.9582,86.899826
2013-11-28 18:00:00,48.420918,85.51522
2013-11-28 20:00:00,48.938175,89.82121
2013-11-28 22:00:00,49.45543,94.12721
2013-11-29 00:00:00,49.972687,98.433205
2013-11-29 02:00:00,49.517223,96.943985
2013-11-29 04:00:00,49.06176,95.45477
2013-11-29 06:00:00,48.606297,93.96555
2013-11-29 08:00:00,49.50457,92.466835
2013-11-29 10:00:00,50.402843,90.96811
2013-11-29 12:00:00,51.301117,89.46939
2013-11-29 14:00:00,51.546635,88.74581
2013-11-29 16:00:00,51.792156,88.022224
2013-11-29 18:00:00,52.037674,87.298645
2013-11-29 20:00:00,52.610413,88.171165
2013-11-29 22:00:00,53.18315,89.04368
2013-11-30 00:00:00,53.75589,89.9162
2013-11-30 02:00:00,53.736477,90.31833
2013-11-30 04:00:00,53.71706,90.72047
2013-11-30 06:00:00,53.697647,91.1226
2013-11-30 08:00:00,54.585896,94.26428
2013-11-30 10:00:00,55.474148,97.405975
