# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: pgr
# lat: 58.0
# lon: -123.5
# season: 20131101_20140501
#
datetime_ut,U_10HPA,U_1HPA
2013-11-01 00:00:00,5.698814,36.95203
2013-11-01 02:00:00,6.3112555,36.114037
2013-11-01 04:00:00,6.9236965,35.27604
2013-11-01 06:00:00,7.536138,34.438046
2013-11-01 08:00:00,7.6722207,32.784286
2013-11-01 10:00:00,7.8083034,31.130527
2013-11-01 12:00:00,7.944386,29.476768
2013-11-01 14:00:00,7.9922795,27.791542
2013-11-01 16:00:00,8.040173,26.106314
2013-11-01 18:00:00,8.088066,24.421087
2013-11-01 20:00:00,8.804938,27.33326
2013-11-01 22:00:00,9.5218115,30.245432
2013-11-02 00:00:00,10.238684,33.157604
2013-11-02 02:00:00,9.556544,34.32464
2013-11-02 04:00:00,8.874405,35.491676
2013-11-02 06:00:00,8.1922655,36.65871
2013-11-02 08:00:00,8.150888,36.464127
2013-11-02 10:00:00,8.109512,36.26954
2013-11-02 12:00:00,8.068135,36.074955
2013-11-02 14:00:00,7.8075695,35.839443
2013-11-02 16:00:00,7.5470037,35.60393
2013-11-02 18:00:00,7.286438,35.36842
2013-11-02 20:00:00,6.762988,39.09839
2013-11-02 22:00:00,6.2395387,42.828354
2013-11-03 00:00:00,5.716089,46.558323
2013-11-03 02:00:00,5.44574,46.26566
2013-11-03 04:00:00,5.1753917,45.972992
2013-11-03 06:00:00,4.905043,45.68033
2013-11-03 08:00:00,4.6740127,44.56365
2013-11-03 10:00:00,4.442982,43.44697
2013-11-03 12:00:00,4.2119517,42.33029
2013-11-03 14:00:00,4.4151278,41.73912
2013-11-03 16:00:00,4.6183033,41.147953
2013-11-03 18:00:00,4.8214793,40.55678
2013-11-03 20:00:00,4.7295456,40.560658
2013-11-03 22:00:00,4.6376114,40.564533
2013-11-04 00:00:00,4.5456777,40.56841
2013-11-04 02:00:00,4.841117,37.765297
2013-11-04 04:00:00,5.136556,34.962185
2013-11-04 06:00:00,5.4319954,32.159073
2013-11-04 08:00:00,4.8292685,31.75946
2013-11-04 10:00:00,4.2265415,31.359848
2013-11-04 12:00:00,3.6238148,30.960236
2013-11-04 14:00:00,4.258732,32.25478
2013-11-04 16:00:00,4.893649,33.549324
2013-11-04 18:00:00,5.528566,34.84387
2013-11-04 20:00:00,5.586919,35.72774
2013-11-04 22:00:00,5.6452723,36.611614
2013-11-05 00:00:00,5.703625,37.495487
2013-11-05 02:00:00,5.7142596,37.384846
2013-11-05 04:00:00,5.724894,37.2742
2013-11-05 06:00:00,5.7355285,37.16356
2013-11-05 08:00:00,6.384552,36.714043
2013-11-05 10:00:00,7.033575,36.26453
2013-11-05 12:00:00,7.6825986,35.815014
2013-11-05 14:00:00,7.4754915,34.433674
2013-11-05 16:00:00,7.2683845,33.052334
2013-11-05 18:00:00,7.0612774,31.670992
2013-11-05 20:00:00,8.227314,32.26375
2013-11-05 22:00:00,9.393352,32.856506
2013-11-06 00:00:00,10.559388,33.44926
2013-11-06 02:00:00,10.522662,32.634052
2013-11-06 04:00:00,10.485936,31.818846
2013-11-06 06:00:00,10.44921,31.003637
2013-11-06 08:00:00,11.575007,34.159733
2013-11-06 10:00:00,12.700806,37.315826
2013-11-06 12:00:00,13.826603,40.47192
2013-11-06 14:00:00,14.755755,38.65528
2013-11-06 16:00:00,15.684909,36.838646
2013-11-06 18:00:00,16.614061,35.022007
2013-11-06 20:00:00,17.466444,36.593506
2013-11-06 22:00:00,18.318829,38.16501
2013-11-07 00:00:00,19.171211,39.736507
2013-11-07 02:00:00,19.507195,37.407005
2013-11-07 04:00:00,19.84318,35.0775
2013-11-07 06:00:00,20.179163,32.747997
2013-11-07 08:00:00,19.795282,32.213215
2013-11-07 10:00:00,19.411402,31.67843
2013-11-07 12:00:00,19.027521,31.143648
2013-11-07 14:00:00,19.556252,31.917177
2013-11-07 16:00:00,20.084984,32.69071
2013-11-07 18:00:00,20.613714,33.464237
2013-11-07 20:00:00,21.056122,35.57671
2013-11-07 22:00:00,21.498531,37.68918
2013-11-08 00:00:00,21.940939,39.80165
2013-11-08 02:00:00,21.035818,37.503315
2013-11-08 04:00:00,20.130697,35.20498
2013-11-08 06:00:00,19.225576,32.906643
2013-11-08 08:00:00,18.415823,34.836216
2013-11-08 10:00:00,17.60607,36.76579
2013-11-08 12:00:00,16.796316,38.695362
2013-11-08 14:00:00,17.14474,40.232994
2013-11-08 16:00:00,17.49316,41.770622
2013-11-08 18:00:00,17.841583,43.308254
2013-11-08 20:00:00,17.35681,43.18489
2013-11-08 22:00:00,16.872036,43.06153
2013-11-09 00:00:00,16.387262,42.938168
2013-11-09 02:00:00,15.49666,41.008015
2013-11-09 04:00:00,14.606059,39.07786
2013-11-09 06:00:00,13.715457,37.14771
2013-11-09 08:00:00,12.458523,34.804413
2013-11-09 10:00:00,11.201588,32.46112
2013-11-09 12:00:00,9.9446535,30.117826
2013-11-09 14:00:00,9.420412,33.273346
