# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: cve
# lat: 46.4
# lon: -114.6
# season: 20171101_20180501
#
datetime_ut,U_10HPA,U_1HPA
2017-11-01 00:00:00,-4.481274,45.122704
2017-11-01 02:00:00,-5.5158825,43.061005
2017-11-01 04:00:00,-6.550491,40.99931
2017-11-01 06:00:00,-7.585099,38.93761
2017-11-01 08:00:00,-9.470067,39.818954
2017-11-01 10:00:00,-11.355034,40.700294
2017-11-01 12:00:00,-13.240002,41.58164
2017-11-01 14:00:00,-13.288536,41.543983
2017-11-01 16:00:00,-13.33707,41.506325
2017-11-01 18:00:00,-13.385605,41.46867
2017-11-01 20:00:00,-13.430796,45.063816
2017-11-01 22:00:00,-13.475987,48.65896
2017-11-02 00:00:00,-13.521178,52.254105
2017-11-02 02:00:00,-11.334777,48.01785
2017-11-02 04:00:00,-9.148375,43.78159
2017-11-02 06:00:00,-6.961973,39.545334
2017-11-02 08:00:00,-6.2682247,39.19263
2017-11-02 10:00:00,-5.5744762,38.83993
2017-11-02 12:00:00,-4.880728,38.48723
2017-11-02 14:00:00,-3.6697047,38.98295
2017-11-02 16:00:00,-2.4586816,39.47867
2017-11-02 18:00:00,-1.2476586,39.97439
2017-11-02 20:00:00,0.61384624,39.927326
2017-11-02 22:00:00,2.475351,39.88026
2017-11-03 00:00:00,4.336856,39.8332
2017-11-03 02:00:00,4.7293243,37.9363
2017-11-03 04:00:00,5.1217933,36.039402
2017-11-03 06:00:00,5.5142617,34.1425
2017-11-03 08:00:00,6.616118,34.379616
2017-11-03 10:00:00,7.7179747,34.61673
2017-11-03 12:00:00,8.819831,34.853844
2017-11-03 14:00:00,9.809021,33.093872
2017-11-03 16:00:00,10.798211,31.333899
2017-11-03 18:00:00,11.787401,29.573927
2017-11-03 20:00:00,12.476323,32.96491
2017-11-03 22:00:00,13.165245,36.35589
2017-11-04 00:00:00,13.854167,39.746872
2017-11-04 02:00:00,12.859139,38.438614
2017-11-04 04:00:00,11.864112,37.13036
2017-11-04 06:00:00,10.869084,35.8221
2017-11-04 08:00:00,11.169495,36.177715
2017-11-04 10:00:00,11.469905,36.533333
2017-11-04 12:00:00,11.770315,36.888947
2017-11-04 14:00:00,10.919409,36.21224
2017-11-04 16:00:00,10.068501,35.535534
2017-11-04 18:00:00,9.217595,34.858826
2017-11-04 20:00:00,8.044081,38.625553
2017-11-04 22:00:00,6.870566,42.392277
2017-11-05 00:00:00,5.6970515,46.159004
2017-11-05 02:00:00,6.1292777,45.771175
2017-11-05 04:00:00,6.5615044,45.383347
2017-11-05 06:00:00,6.9937305,44.995518
2017-11-05 08:00:00,6.4891105,44.64881
2017-11-05 10:00:00,5.984491,44.3021
2017-11-05 12:00:00,5.479871,43.955395
2017-11-05 14:00:00,6.0787454,45.008316
2017-11-05 16:00:00,6.6776204,46.06124
2017-11-05 18:00:00,7.276495,47.114162
2017-11-05 20:00:00,7.9850745,48.909298
2017-11-05 22:00:00,8.693654,50.704437
2017-11-06 00:00:00,9.402233,52.499573
2017-11-06 02:00:00,8.998301,50.20932
2017-11-06 04:00:00,8.594368,47.91907
2017-11-06 06:00:00,8.190435,45.62882
2017-11-06 08:00:00,8.1251545,43.260536
2017-11-06 10:00:00,8.059873,40.892258
2017-11-06 12:00:00,7.9945917,38.523975
2017-11-06 14:00:00,8.092718,37.002464
2017-11-06 16:00:00,8.190844,35.480957
2017-11-06 18:00:00,8.28897,33.959446
2017-11-06 20:00:00,9.048332,35.052433
2017-11-06 22:00:00,9.807695,36.14542
2017-11-07 00:00:00,10.567058,37.238407
2017-11-07 02:00:00,10.326945,36.46776
2017-11-07 04:00:00,10.086834,35.69711
2017-11-07 06:00:00,9.846722,34.92646
2017-11-07 08:00:00,9.808976,35.21578
2017-11-07 10:00:00,9.771232,35.5051
2017-11-07 12:00:00,9.733486,35.79442
2017-11-07 14:00:00,10.101351,34.659973
2017-11-07 16:00:00,10.469215,33.525528
2017-11-07 18:00:00,10.83708,32.391083
2017-11-07 20:00:00,11.22252,33.820602
2017-11-07 22:00:00,11.607959,35.250122
2017-11-08 00:00:00,11.993399,36.67964
2017-11-08 02:00:00,11.250154,34.635086
2017-11-08 04:00:00,10.506907,32.59053
2017-11-08 06:00:00,9.763662,30.545973
2017-11-08 08:00:00,10.627539,30.090572
2017-11-08 10:00:00,11.491415,29.635172
2017-11-08 12:00:00,12.355291,29.179771
2017-11-08 14:00:00,10.776405,28.365658
2017-11-08 16:00:00,9.19752,27.551544
2017-11-08 18:00:00,7.6186347,26.73743
2017-11-08 20:00:00,8.32576,27.653296
2017-11-08 22:00:00,9.032886,28.56916
2017-11-09 00:00:00,9.740011,29.485025
2017-11-09 02:00:00,9.41303,28.623243
2017-11-09 04:00:00,9.086048,27.761461
2017-11-09 06:00:00,8.759067,26.89968
2017-11-09 08:00:00,8.48059,22.137802
2017-11-09 10:00:00,8.202113,17.375923
2017-11-09 12:00:00,7.9236364,12.614046
2017-11-09 14:00:00,7.352503,15.400798
2017-11-09 16:00:00,6.781369,18.18755
2017-11-09 18:00:00,6.2102356,20.974302
2017-11-09 20:00:00,6.0821714,24.004122
2017-11-09 22:00:00,5.9541073,27.033941
2017-11-10 00:00:00,5.826043,30.06376
2017-11-10 02:00:00,5.0693116,32.370674
2017-11-10 04:00:00,4.31258,34.67759
2017-11-10 06:00:00,3.5558488,36.9845
2017-11-10 08:00:00,3.6835055,37.876015
2017-11-10 10:00:00,3.811162,38.76753
2017-11-10 12:00:00,3.9388187,39.659042
2017-11-10 14:00:00,2.2648838,37.115093
2017-11-10 16:00:00,0.590949,34.571148
2017-11-10 18:00:00,-1.0829859,32.0272
2017-11-10 20:00:00,0.06485184,34.9235
2017-11-10 22:00:00,1.2126895,37.819798
2017-11-11 00:00:00,2.3605273,40.7161
2017-11-11 02:00:00,1.7303506,41.571068
2017-11-11 04:00:00,1.1001741,42.42604
2017-11-11 06:00:00,0.4699974,43.28101
2017-11-11 08:00:00,0.13559175,42.259686
2017-11-11 10:00:00,-0.19881392,41.238358
2017-11-11 12:00:00,-0.5332196,40.217033
2017-11-11 14:00:00,0.6878056,42.168243
2017-11-11 16:00:00,1.9088308,44.11945
2017-11-11 18:00:00,3.1298559,46.07066
2017-11-11 20:00:00,3.240745,47.115307
2017-11-11 22:00:00,3.351634,48.159958
2017-11-12 00:00:00,3.4625232,49.204605
2017-11-12 02:00:00,3.6793902,48.7485
2017-11-12 04:00:00,3.896257,48.2924
2017-11-12 06:00:00,4.113124,47.836296
2017-11-12 08:00:00,4.4600406,46.54999
2017-11-12 10:00:00,4.806957,45.26369
2017-11-12 12:00:00,5.1538734,43.977386
2017-11-12 14:00:00,5.2324347,44.034233
2017-11-12 16:00:00,5.3109965,44.09108
2017-11-12 18:00:00,5.389558,44.147926
2017-11-12 20:00:00,6.047747,46.962574
2017-11-12 22:00:00,6.705937,49.777225
2017-11-13 00:00:00,7.364126,52.591873
2017-11-13 02:00:00,7.8077235,51.419357
2017-11-13 04:00:00,8.251321,50.24684
2017-11-13 06:00:00,8.694918,49.074326
2017-11-13 08:00:00,9.382036,49.85261
2017-11-13 10:00:00,10.069156,50.630898
2017-11-13 12:00:00,10.756274,51.409184
2017-11-13 14:00:00,10.923109,51.608746
2017-11-13 16:00:00,11.089944,51.808308
2017-11-13 18:00:00,11.256779,52.00787
2017-11-13 20:00:00,12.6518955,55.28638
2017-11-13 22:00:00,14.047013,58.564888
2017-11-14 00:00:00,15.44213,61.8434
2017-11-14 02:00:00,15.638031,60.350327
2017-11-14 04:00:00,15.833932,58.857254
2017-11-14 06:00:00,16.029833,57.36418
2017-11-14 08:00:00,16.145218,58.19429
2017-11-14 10:00:00,16.260605,59.0244
2017-11-14 12:00:00,16.37599,59.854507
2017-11-14 14:00:00,17.023594,60.883884
2017-11-14 16:00:00,17.671196,61.913265
2017-11-14 18:00:00,18.3188,62.942642
2017-11-14 20:00:00,18.43545,62.730736
2017-11-14 22:00:00,18.552101,62.518826
2017-11-15 00:00:00,18.66875,62.30692
2017-11-15 02:00:00,19.668148,60.852104
2017-11-15 04:00:00,20.667547,59.397293
2017-11-15 06:00:00,21.666945,57.94248
2017-11-15 08:00:00,21.933844,58.05364
2017-11-15 10:00:00,22.200745,58.1648
2017-11-15 12:00:00,22.467644,58.27596
2017-11-15 14:00:00,23.2582,56.944397
2017-11-15 16:00:00,24.048756,55.61284
2017-11-15 18:00:00,24.839312,54.281277
2017-11-15 20:00:00,26.504225,56.031536
2017-11-15 22:00:00,28.16914,57.78179
2017-11-16 00:00:00,29.834053,59.53205
2017-11-16 02:00:00,31.268803,61.342777
2017-11-16 04:00:00,32.703552,63.1535
2017-11-16 06:00:00,34.1383,64.964226
2017-11-16 08:00:00,33.886326,66.07591
2017-11-16 10:00:00,33.63435,67.18761
2017-11-16 12:00:00,33.382374,68.29929
2017-11-16 14:00:00,34.34267,70.344826
2017-11-16 16:00:00,35.302963,72.39035
2017-11-16 18:00:00,36.26326,74.43588
2017-11-16 20:00:00,35.707317,74.08649
2017-11-16 22:00:00,35.151375,73.73708
2017-11-17 00:00:00,34.595432,73.38769
2017-11-17 02:00:00,34.637836,75.04283
2017-11-17 04:00:00,34.680244,76.697975
2017-11-17 06:00:00,34.72265,78.35312
2017-11-17 08:00:00,33.948284,77.00397
2017-11-17 10:00:00,33.17392,75.65482
2017-11-17 12:00:00,32.399555,74.30567
2017-11-17 14:00:00,32.589714,75.46753
2017-11-17 16:00:00,32.779877,76.62939
2017-11-17 18:00:00,32.970036,77.791245
2017-11-17 20:00:00,33.684917,78.23344
2017-11-17 22:00:00,34.3998,78.67562
2017-11-18 00:00:00,35.11468,79.11781
2017-11-18 02:00:00,34.78006,78.45641
2017-11-18 04:00:00,34.445435,77.79501
2017-11-18 06:00:00,34.110813,77.13361
2017-11-18 08:00:00,34.524326,77.259995
2017-11-18 10:00:00,34.937843,77.38638
2017-11-18 12:00:00,35.351357,77.512764
2017-11-18 14:00:00,35.674797,80.52739
2017-11-18 16:00:00,35.998234,83.542015
2017-11-18 18:00:00,36.321674,86.55664
2017-11-18 20:00:00,37.639393,88.27114
2017-11-18 22:00:00,38.957108,89.98564
2017-11-19 00:00:00,40.274826,91.70014
2017-11-19 02:00:00,39.026505,92.05142
2017-11-19 04:00:00,37.778187,92.402695
2017-11-19 06:00:00,36.529865,92.753975
2017-11-19 08:00:00,37.736195,89.61333
2017-11-19 10:00:00,38.94252,86.47268
2017-11-19 12:00:00,40.14885,83.33203
2017-11-19 14:00:00,39.043274,86.362495
2017-11-19 16:00:00,37.937702,89.39295
2017-11-19 18:00:00,36.832127,92.423416
2017-11-19 20:00:00,37.396355,91.70846
2017-11-19 22:00:00,37.96058,90.99349
2017-11-20 00:00:00,38.524807,90.278534
2017-11-20 02:00:00,37.9705,89.89189
2017-11-20 04:00:00,37.416195,89.50526
2017-11-20 06:00:00,36.86189,89.118614
2017-11-20 08:00:00,37.208916,88.28031
2017-11-20 10:00:00,37.555946,87.44201
2017-11-20 12:00:00,37.902973,86.60371
2017-11-20 14:00:00,36.820885,88.067955
2017-11-20 16:00:00,35.7388,89.532196
2017-11-20 18:00:00,34.65671,90.996445
2017-11-20 20:00:00,35.07874,90.60619
2017-11-20 22:00:00,35.50077,90.21594
2017-11-21 00:00:00,35.9228,89.82569
2017-11-21 02:00:00,34.82591,91.15214
2017-11-21 04:00:00,33.72902,92.47858
2017-11-21 06:00:00,32.63213,93.80502
2017-11-21 08:00:00,33.188133,91.82375
2017-11-21 10:00:00,33.744133,89.842476
2017-11-21 12:00:00,34.300137,87.861206
2017-11-21 14:00:00,34.33784,89.219124
2017-11-21 16:00:00,34.37555,90.57705
2017-11-21 18:00:00,34.413254,91.93497
2017-11-21 20:00:00,34.694664,90.74581
2017-11-21 22:00:00,34.976074,89.556656
2017-11-22 00:00:00,35.257484,88.3675
2017-11-22 02:00:00,34.51315,89.10518
2017-11-22 04:00:00,33.768814,89.84285
2017-11-22 06:00:00,33.02448,90.58053
2017-11-22 08:00:00,32.787045,90.87281
2017-11-22 10:00:00,32.549606,91.16509
2017-11-22 12:00:00,32.312172,91.457375
2017-11-22 14:00:00,32.100544,92.58555
2017-11-22 16:00:00,31.888918,93.713715
2017-11-22 18:00:00,31.67729,94.84189
2017-11-22 20:00:00,31.059963,96.50677
2017-11-22 22:00:00,30.442635,98.17164
2017-11-23 00:00:00,29.825308,99.83652
2017-11-23 02:00:00,28.773136,98.479614
2017-11-23 04:00:00,27.720963,97.12271
2017-11-23 06:00:00,26.66879,95.76581
2017-11-23 08:00:00,26.09389,91.47852
2017-11-23 10:00:00,25.51899,87.191246
2017-11-23 12:00:00,24.944088,82.90396
2017-11-23 14:00:00,24.286524,83.07353
2017-11-23 16:00:00,23.628958,83.2431
2017-11-23 18:00:00,22.971394,83.412674
2017-11-23 20:00:00,22.678026,83.68253
2017-11-23 22:00:00,22.38466,83.9524
2017-11-24 00:00:00,22.091293,84.22226
2017-11-24 02:00:00,21.540169,84.2458
2017-11-24 04:00:00,20.989044,84.26933
2017-11-24 06:00:00,20.43792,84.29287
2017-11-24 08:00:00,19.870384,84.31234
2017-11-24 10:00:00,19.302847,84.33182
2017-11-24 12:00:00,18.735312,84.35129
2017-11-24 14:00:00,19.232718,84.56442
2017-11-24 16:00:00,19.730124,84.77755
2017-11-24 18:00:00,20.22753,84.990685
2017-11-24 20:00:00,19.9839,85.52247
2017-11-24 22:00:00,19.740269,86.05426
2017-11-25 00:00:00,19.49664,86.586044
2017-11-25 02:00:00,20.163492,85.72973
2017-11-25 04:00:00,20.830345,84.87341
2017-11-25 06:00:00,21.497198,84.0171
2017-11-25 08:00:00,21.029106,82.62396
2017-11-25 10:00:00,20.561012,81.23082
2017-11-25 12:00:00,20.09292,79.837685
2017-11-25 14:00:00,19.212576,81.35951
2017-11-25 16:00:00,18.332232,82.88134
2017-11-25 18:00:00,17.451887,84.40317
2017-11-25 20:00:00,17.714243,84.441376
2017-11-25 22:00:00,17.9766,84.47959
2017-11-26 00:00:00,18.238956,84.5178
