# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: gbr
# lat: 58.4
# lon: -59.9
# season: 20171101_20180501
#
datetime_ut,U_10HPA,U_1HPA
2017-11-01 00:00:00,22.599327,64.03044
2017-11-01 02:00:00,23.245346,63.1189
2017-11-01 04:00:00,23.891363,62.207363
2017-11-01 06:00:00,24.537382,61.295822
2017-11-01 08:00:00,25.060143,61.804478
2017-11-01 10:00:00,25.582905,62.31313
2017-11-01 12:00:00,26.105665,62.821785
2017-11-01 14:00:00,26.433521,63.295315
2017-11-01 16:00:00,26.761377,63.76885
2017-11-01 18:00:00,27.089233,64.24238
2017-11-01 20:00:00,27.615927,63.873726
2017-11-01 22:00:00,28.142622,63.505074
2017-11-02 00:00:00,28.669315,63.13642
2017-11-02 02:00:00,27.926706,60.189503
2017-11-02 04:00:00,27.184097,57.242588
2017-11-02 06:00:00,26.441488,54.29567
2017-11-02 08:00:00,26.09643,54.204407
2017-11-02 10:00:00,25.751371,54.11314
2017-11-02 12:00:00,25.406313,54.021877
2017-11-02 14:00:00,26.737574,54.769875
2017-11-02 16:00:00,28.068832,55.517868
2017-11-02 18:00:00,29.400093,56.265865
2017-11-02 20:00:00,28.86854,57.044846
2017-11-02 22:00:00,28.336985,57.82383
2017-11-03 00:00:00,27.805431,58.60281
2017-11-03 02:00:00,27.201868,54.471924
2017-11-03 04:00:00,26.598303,50.341034
2017-11-03 06:00:00,25.99474,46.210148
2017-11-03 08:00:00,27.211128,47.749325
2017-11-03 10:00:00,28.427519,49.288506
2017-11-03 12:00:00,29.643908,50.827682
2017-11-03 14:00:00,30.29267,53.008545
2017-11-03 16:00:00,30.941431,55.189404
2017-11-03 18:00:00,31.590193,57.370266
2017-11-03 20:00:00,33.67767,57.982185
2017-11-03 22:00:00,35.76515,58.5941
2017-11-04 00:00:00,37.852627,59.20602
2017-11-04 02:00:00,38.040245,60.29507
2017-11-04 04:00:00,38.22786,61.38412
2017-11-04 06:00:00,38.415478,62.47317
2017-11-04 08:00:00,39.167606,62.134235
2017-11-04 10:00:00,39.91973,61.795303
2017-11-04 12:00:00,40.67186,61.456367
2017-11-04 14:00:00,40.286133,63.03499
2017-11-04 16:00:00,39.900402,64.61361
2017-11-04 18:00:00,39.514675,66.19223
2017-11-04 20:00:00,38.15957,67.15547
