# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhw
# lat: 43.3
# lon: -102.7
# season: 20111101_20120501
#
datetime_ut,U_10HPA,U_1HPA
2011-11-01 00:00:00,11.262661,25.620241
2011-11-01 02:00:00,10.444793,23.67129
2011-11-01 04:00:00,9.6269245,21.72234
2011-11-01 06:00:00,8.809056,19.773388
2011-11-01 08:00:00,9.507257,17.783806
2011-11-01 10:00:00,10.20546,15.794226
2011-11-01 12:00:00,10.903661,13.804645
2011-11-01 14:00:00,9.823318,12.432473
2011-11-01 16:00:00,8.742974,11.060301
2011-11-01 18:00:00,7.6626315,9.688129
2011-11-01 20:00:00,9.493382,12.788186
2011-11-01 22:00:00,11.324133,15.888244
2011-11-02 00:00:00,13.154884,18.9883
2011-11-02 02:00:00,11.977279,17.715515
2011-11-02 04:00:00,10.799672,16.44273
2011-11-02 06:00:00,9.6220665,15.169944
2011-11-02 08:00:00,10.768986,15.921069
2011-11-02 10:00:00,11.915905,16.672194
2011-11-02 12:00:00,13.062824,17.423319
2011-11-02 14:00:00,12.568668,17.805332
2011-11-02 16:00:00,12.074513,18.187346
2011-11-02 18:00:00,11.580358,18.569359
2011-11-02 20:00:00,12.720062,22.270555
2011-11-02 22:00:00,13.859766,25.971754
2011-11-03 00:00:00,14.999471,29.67295
2011-11-03 02:00:00,14.627725,29.592825
2011-11-03 04:00:00,14.255978,29.5127
2011-11-03 06:00:00,13.884232,29.432573
2011-11-03 08:00:00,14.120135,28.086428
2011-11-03 10:00:00,14.356039,26.740284
2011-11-03 12:00:00,14.591943,25.394138
2011-11-03 14:00:00,14.51597,28.62214
2011-11-03 16:00:00,14.439997,31.850142
2011-11-03 18:00:00,14.364024,35.078144
2011-11-03 20:00:00,14.972438,36.06155
2011-11-03 22:00:00,15.580851,37.04496
2011-11-04 00:00:00,16.189264,38.028366
2011-11-04 02:00:00,16.405336,37.14576
2011-11-04 04:00:00,16.621407,36.263157
2011-11-04 06:00:00,16.837479,35.38055
2011-11-04 08:00:00,16.06329,34.428654
2011-11-04 10:00:00,15.289102,33.47676
2011-11-04 12:00:00,14.514913,32.524864
2011-11-04 14:00:00,15.284357,33.27316
2011-11-04 16:00:00,16.053802,34.02145
2011-11-04 18:00:00,16.823246,34.769745
2011-11-04 20:00:00,16.742407,37.17156
2011-11-04 22:00:00,16.661568,39.57337
2011-11-05 00:00:00,16.580729,41.975185
2011-11-05 02:00:00,14.651912,40.237545
2011-11-05 04:00:00,12.723094,38.4999
2011-11-05 06:00:00,10.794277,36.76226
2011-11-05 08:00:00,11.186518,36.125477
2011-11-05 10:00:00,11.578759,35.488697
2011-11-05 12:00:00,11.971,34.851913
2011-11-05 14:00:00,11.007499,35.38934
2011-11-05 16:00:00,10.043999,35.92677
2011-11-05 18:00:00,9.080498,36.464195
2011-11-05 20:00:00,10.595634,39.27413
2011-11-05 22:00:00,12.11077,42.084072
2011-11-06 00:00:00,13.625907,44.89401
2011-11-06 02:00:00,12.533408,45.89138
2011-11-06 04:00:00,11.44091,46.888756
2011-11-06 06:00:00,10.348412,47.886127
2011-11-06 08:00:00,12.525853,47.07271
2011-11-06 10:00:00,14.703296,46.25929
2011-11-06 12:00:00,16.880737,45.44587
2011-11-06 14:00:00,15.942814,46.492954
2011-11-06 16:00:00,15.0048895,47.540043
2011-11-06 18:00:00,14.066966,48.587128
2011-11-06 20:00:00,15.656255,49.577663
2011-11-06 22:00:00,17.245544,50.568203
2011-11-07 00:00:00,18.834833,51.55874
2011-11-07 02:00:00,18.37628,51.81164
2011-11-07 04:00:00,17.917728,52.06454
2011-11-07 06:00:00,17.459175,52.317444
2011-11-07 08:00:00,18.024017,51.66153
2011-11-07 10:00:00,18.588861,51.005615
2011-11-07 12:00:00,19.153704,50.3497
2011-11-07 14:00:00,19.425661,48.91743
2011-11-07 16:00:00,19.697617,47.48516
2011-11-07 18:00:00,19.969574,46.05289
2011-11-07 20:00:00,19.559074,48.857418
2011-11-07 22:00:00,19.148573,51.66194
2011-11-08 00:00:00,18.738073,54.46647
2011-11-08 02:00:00,18.428526,53.517235
2011-11-08 04:00:00,18.118979,52.567997
2011-11-08 06:00:00,17.809431,51.618763
2011-11-08 08:00:00,16.79835,52.439686
2011-11-08 10:00:00,15.787269,53.260605
2011-11-08 12:00:00,14.776188,54.081528
2011-11-08 14:00:00,15.58224,51.854183
2011-11-08 16:00:00,16.388292,49.626842
2011-11-08 18:00:00,17.194345,47.399498
2011-11-08 20:00:00,17.90183,51.959717
2011-11-08 22:00:00,18.609318,56.519936
2011-11-09 00:00:00,19.316803,61.080154
2011-11-09 02:00:00,18.57217,61.477768
2011-11-09 04:00:00,17.82754,61.875378
2011-11-09 06:00:00,17.082907,62.27299
2011-11-09 08:00:00,16.93927,62.17646
2011-11-09 10:00:00,16.795635,62.07993
2011-11-09 12:00:00,16.651999,61.9834
2011-11-09 14:00:00,17.568804,63.544125
2011-11-09 16:00:00,18.48561,65.10485
2011-11-09 18:00:00,19.402414,66.66558
2011-11-09 20:00:00,19.059055,72.08146
2011-11-09 22:00:00,18.715698,77.497345
2011-11-10 00:00:00,18.37234,82.91322
2011-11-10 02:00:00,18.785818,78.20912
2011-11-10 04:00:00,19.199295,73.50501
2011-11-10 06:00:00,19.612774,68.80091
2011-11-10 08:00:00,20.792608,64.506996
2011-11-10 10:00:00,21.972443,60.21308
2011-11-10 12:00:00,23.152277,55.919167
2011-11-10 14:00:00,22.391716,53.181305
2011-11-10 16:00:00,21.631153,50.443443
2011-11-10 18:00:00,20.870592,47.70558
2011-11-10 20:00:00,21.373974,48.42803
2011-11-10 22:00:00,21.877356,49.15048
2011-11-11 00:00:00,22.380737,49.872925
