# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: cvw
# lat: 47.9
# lon: -123.4
# season: 20201101_20210501
#
datetime_ut,U_10HPA,U_1HPA
2020-11-01 00:00:00,20.288637,78.876366
2020-11-01 02:00:00,20.01257,78.010796
2020-11-01 04:00:00,19.736504,77.145226
2020-11-01 06:00:00,19.460436,76.279655
2020-11-01 08:00:00,19.208258,73.46943
2020-11-01 10:00:00,18.956081,70.659195
2020-11-01 12:00:00,18.703903,67.84897
2020-11-01 14:00:00,19.129585,69.04229
2020-11-01 16:00:00,19.555265,70.23561
2020-11-01 18:00:00,19.980947,71.42893
2020-11-01 20:00:00,19.474651,71.6165
2020-11-01 22:00:00,18.968357,71.80408
2020-11-02 00:00:00,18.46206,71.991646
2020-11-02 02:00:00,18.735558,70.37341
2020-11-02 04:00:00,19.009052,68.75518
2020-11-02 06:00:00,19.282549,67.13695
2020-11-02 08:00:00,18.083166,66.101295
2020-11-02 10:00:00,16.883781,65.065636
2020-11-02 12:00:00,15.684399,64.02998
2020-11-02 14:00:00,15.661769,63.720398
2020-11-02 16:00:00,15.639138,63.410812
2020-11-02 18:00:00,15.6165085,63.101227
2020-11-02 20:00:00,15.844331,62.583332
2020-11-02 22:00:00,16.072153,62.06544
2020-11-03 00:00:00,16.299974,61.547546
2020-11-03 02:00:00,16.337208,62.712536
2020-11-03 04:00:00,16.37444,63.87753
2020-11-03 06:00:00,16.411673,65.04252
2020-11-03 08:00:00,15.960836,63.512222
2020-11-03 10:00:00,15.510001,61.98193
2020-11-03 12:00:00,15.059165,60.451633
2020-11-03 14:00:00,15.570592,59.37987
2020-11-03 16:00:00,16.082018,58.308105
2020-11-03 18:00:00,16.593445,57.236343
2020-11-03 20:00:00,16.218815,59.3429
2020-11-03 22:00:00,15.844184,61.44946
2020-11-04 00:00:00,15.469554,63.556015
2020-11-04 02:00:00,15.141336,63.804592
2020-11-04 04:00:00,14.813119,64.05317
2020-11-04 06:00:00,14.484901,64.30175
2020-11-04 08:00:00,15.652395,64.20528
2020-11-04 10:00:00,16.81989,64.1088
2020-11-04 12:00:00,17.987383,64.01233
2020-11-04 14:00:00,17.076832,62.85438
2020-11-04 16:00:00,16.16628,61.69643
2020-11-04 18:00:00,15.255731,60.538483
2020-11-04 20:00:00,16.388762,60.49041
2020-11-04 22:00:00,17.521791,60.442333
2020-11-05 00:00:00,18.654821,60.39426
2020-11-05 02:00:00,19.029436,59.768345
2020-11-05 04:00:00,19.40405,59.142426
2020-11-05 06:00:00,19.778666,58.51651
2020-11-05 08:00:00,20.380894,56.64389
2020-11-05 10:00:00,20.98312,54.771267
2020-11-05 12:00:00,21.585348,52.898647
2020-11-05 14:00:00,21.174673,51.255318
2020-11-05 16:00:00,20.763998,49.61199
2020-11-05 18:00:00,20.353323,47.968662
2020-11-05 20:00:00,20.509632,48.645695
2020-11-05 22:00:00,20.665941,49.322723
2020-11-06 00:00:00,20.82225,49.999756
2020-11-06 02:00:00,17.783504,46.03096
2020-11-06 04:00:00,14.7447605,42.06216
2020-11-06 06:00:00,11.706016,38.093365
2020-11-06 08:00:00,10.72629,37.58644
2020-11-06 10:00:00,9.746563,37.079514
2020-11-06 12:00:00,8.766837,36.57259
2020-11-06 14:00:00,8.509823,33.384365
2020-11-06 16:00:00,8.252809,30.196142
2020-11-06 18:00:00,7.995794,27.007917
2020-11-06 20:00:00,8.866874,27.702824
2020-11-06 22:00:00,9.737954,28.39773
2020-11-07 00:00:00,10.609035,29.092636
2020-11-07 02:00:00,11.420828,24.512882
2020-11-07 04:00:00,12.232622,19.933126
2020-11-07 06:00:00,13.044415,15.353372
2020-11-07 08:00:00,11.76277,16.522186
2020-11-07 10:00:00,10.481125,17.691
2020-11-07 12:00:00,9.199479,18.859814
