# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhe
# lat: 42.5
# lon: -95.0
# season: 20161101_20170501
#
datetime_ut,U_10HPA,U_1HPA
2016-11-01 00:00:00,44.458736,98.83714
2016-11-01 02:00:00,45.05763,97.36493
2016-11-01 04:00:00,45.656525,95.892715
2016-11-01 06:00:00,46.255417,94.4205
2016-11-01 08:00:00,45.318966,93.99742
2016-11-01 10:00:00,44.38252,93.57433
2016-11-01 12:00:00,43.446068,93.15125
2016-11-01 14:00:00,43.11855,95.56865
2016-11-01 16:00:00,42.79103,97.98605
2016-11-01 18:00:00,42.463512,100.40345
2016-11-01 20:00:00,43.71291,100.755806
2016-11-01 22:00:00,44.96231,101.108154
2016-11-02 00:00:00,46.211708,101.46051
2016-11-02 02:00:00,45.769463,100.33965
2016-11-02 04:00:00,45.327217,99.218796
2016-11-02 06:00:00,44.88497,98.09794
2016-11-02 08:00:00,44.816555,96.597885
2016-11-02 10:00:00,44.74814,95.09783
2016-11-02 12:00:00,44.67972,93.59778
2016-11-02 14:00:00,44.870262,95.750694
2016-11-02 16:00:00,45.060802,97.9036
2016-11-02 18:00:00,45.251343,100.05652
2016-11-02 20:00:00,44.362885,101.26205
2016-11-02 22:00:00,43.474426,102.46757
2016-11-03 00:00:00,42.585968,103.673096
2016-11-03 02:00:00,43.603085,103.03597
2016-11-03 04:00:00,44.620197,102.39884
2016-11-03 06:00:00,45.637314,101.76172
2016-11-03 08:00:00,43.814877,100.88818
2016-11-03 10:00:00,41.992435,100.01465
2016-11-03 12:00:00,40.17,99.14111
2016-11-03 14:00:00,40.2907,98.54676
2016-11-03 16:00:00,40.4114,97.95241
2016-11-03 18:00:00,40.5321,97.358055
2016-11-03 20:00:00,40.175503,100.46647
2016-11-03 22:00:00,39.8189,103.574875
2016-11-04 00:00:00,39.462303,106.68329
2016-11-04 02:00:00,38.606308,106.43635
2016-11-04 04:00:00,37.750317,106.189415
2016-11-04 06:00:00,36.89432,105.942474
2016-11-04 08:00:00,36.859554,103.723335
2016-11-04 10:00:00,36.82479,101.5042
2016-11-04 12:00:00,36.790024,99.285065
2016-11-04 14:00:00,36.60175,101.35868
2016-11-04 16:00:00,36.41348,103.43229
2016-11-04 18:00:00,36.225204,105.505905
2016-11-04 20:00:00,36.40454,107.76764
2016-11-04 22:00:00,36.58388,110.02937
2016-11-05 00:00:00,36.763218,112.29111
2016-11-05 02:00:00,37.222115,112.2853
2016-11-05 04:00:00,37.681015,112.279495
2016-11-05 06:00:00,38.13991,112.27369
2016-11-05 08:00:00,36.263763,110.544075
2016-11-05 10:00:00,34.38761,108.81447
2016-11-05 12:00:00,32.511463,107.084854
2016-11-05 14:00:00,33.72776,108.88169
2016-11-05 16:00:00,34.94406,110.678535
2016-11-05 18:00:00,36.16036,112.47537
2016-11-05 20:00:00,35.953373,114.79268
2016-11-05 22:00:00,35.746384,117.10998
2016-11-06 00:00:00,35.5394,119.427284
2016-11-06 02:00:00,35.43317,121.46183
2016-11-06 04:00:00,35.32694,123.496376
2016-11-06 06:00:00,35.22071,125.53092
2016-11-06 08:00:00,35.03494,120.832954
2016-11-06 10:00:00,34.849163,116.13499
2016-11-06 12:00:00,34.66339,111.43702
2016-11-06 14:00:00,33.82729,112.09542
2016-11-06 16:00:00,32.99119,112.75382
2016-11-06 18:00:00,32.15509,113.412224
2016-11-06 20:00:00,32.51046,114.11431
2016-11-06 22:00:00,32.86583,114.8164
2016-11-07 00:00:00,33.2212,115.518486
2016-11-07 02:00:00,32.890392,116.72014
2016-11-07 04:00:00,32.55958,117.92179
2016-11-07 06:00:00,32.228775,119.12344
2016-11-07 08:00:00,31.15886,116.57293
2016-11-07 10:00:00,30.088942,114.02241
2016-11-07 12:00:00,29.019026,111.47189
2016-11-07 14:00:00,29.976536,108.78915
2016-11-07 16:00:00,30.934048,106.10639
2016-11-07 18:00:00,31.891558,103.423645
2016-11-07 20:00:00,31.894896,105.35293
2016-11-07 22:00:00,31.898235,107.28221
2016-11-08 00:00:00,31.901573,109.211494
2016-11-08 02:00:00,31.566927,109.31872
2016-11-08 04:00:00,31.23228,109.42595
2016-11-08 06:00:00,30.897635,109.53317
2016-11-08 08:00:00,30.82337,108.403366
2016-11-08 10:00:00,30.749107,107.27356
2016-11-08 12:00:00,30.674843,106.14375
2016-11-08 14:00:00,30.406752,104.94637
2016-11-08 16:00:00,30.138662,103.74899
2016-11-08 18:00:00,29.870571,102.55161
2016-11-08 20:00:00,30.723078,103.63713
2016-11-08 22:00:00,31.575583,104.72266
2016-11-09 00:00:00,32.42809,105.808174
2016-11-09 02:00:00,32.438442,105.626526
2016-11-09 04:00:00,32.4488,105.444885
2016-11-09 06:00:00,32.459152,105.26324
2016-11-09 08:00:00,31.972939,106.4987
2016-11-09 10:00:00,31.486723,107.73417
2016-11-09 12:00:00,31.00051,108.969635
2016-11-09 14:00:00,31.133694,104.53724
2016-11-09 16:00:00,31.26688,100.10484
2016-11-09 18:00:00,31.400064,95.67245
2016-11-09 20:00:00,31.451057,94.49004
2016-11-09 22:00:00,31.50205,93.30764
