# MERRA2 Outputs for Comparison with SupDARN MSTID Index
# MERRA2 Run V. Lynn Harvey
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: wal
# lat: 41.8
# lon: -72.2
# season: 20181101_20190501
#
datetime_ut,U_10HPA,U_1HPA
2018-11-01 00:00:00,10.211011,73.78054
2018-11-01 02:00:00,9.46806,70.62598
2018-11-01 04:00:00,8.725108,67.471405
2018-11-01 06:00:00,7.9821563,64.31684
2018-11-01 08:00:00,7.2081647,64.55487
2018-11-01 10:00:00,6.434173,64.79291
2018-11-01 12:00:00,5.6601815,65.03094
2018-11-01 14:00:00,7.436665,64.62257
2018-11-01 16:00:00,9.213149,64.2142
2018-11-01 18:00:00,10.989633,63.805832
2018-11-01 20:00:00,9.876678,64.93104
2018-11-01 22:00:00,8.763724,66.056244
2018-11-02 00:00:00,7.6507697,67.18145
2018-11-02 02:00:00,7.7855277,65.49549
2018-11-02 04:00:00,7.920286,63.80953
2018-11-02 06:00:00,8.055044,62.12357
2018-11-02 08:00:00,8.440219,61.17368
2018-11-02 10:00:00,8.825394,60.223785
2018-11-02 12:00:00,9.210568,59.273895
2018-11-02 14:00:00,9.585874,60.877804
2018-11-02 16:00:00,9.961178,62.48171
2018-11-02 18:00:00,10.336483,64.08562
2018-11-02 20:00:00,11.336689,65.676254
2018-11-02 22:00:00,12.336894,67.266884
2018-11-03 00:00:00,13.3371,68.85752
2018-11-03 02:00:00,13.425168,67.63012
2018-11-03 04:00:00,13.513236,66.40272
2018-11-03 06:00:00,13.601304,65.175316
2018-11-03 08:00:00,12.789015,66.724266
2018-11-03 10:00:00,11.976726,68.27322
2018-11-03 12:00:00,11.164436,69.82217
2018-11-03 14:00:00,12.675593,68.53272
2018-11-03 16:00:00,14.186749,67.24328
2018-11-03 18:00:00,15.6979065,65.953835
2018-11-03 20:00:00,16.00121,69.86835
2018-11-03 22:00:00,16.304514,73.78287
2018-11-04 00:00:00,16.607817,77.69738
2018-11-04 02:00:00,16.40884,76.37774
2018-11-04 04:00:00,16.209862,75.05809
2018-11-04 06:00:00,16.010885,73.73845
2018-11-04 08:00:00,15.630695,72.498886
2018-11-04 10:00:00,15.2505045,71.25933
2018-11-04 12:00:00,14.870315,70.01977
2018-11-04 14:00:00,16.204947,70.01573
2018-11-04 16:00:00,17.539577,70.01169
2018-11-04 18:00:00,18.874208,70.00765
2018-11-04 20:00:00,18.92289,73.550224
2018-11-04 22:00:00,18.971571,77.092804
2018-11-05 00:00:00,19.020252,80.635376
2018-11-05 02:00:00,18.305222,77.00136
2018-11-05 04:00:00,17.590193,73.36735
2018-11-05 06:00:00,16.875162,69.73333
2018-11-05 08:00:00,17.152887,69.53222
2018-11-05 10:00:00,17.430613,69.331116
2018-11-05 12:00:00,17.708338,69.130005
2018-11-05 14:00:00,19.470934,70.42956
2018-11-05 16:00:00,21.233528,71.72912
2018-11-05 18:00:00,22.996124,73.02867
2018-11-05 20:00:00,22.22164,78.13591
2018-11-05 22:00:00,21.447155,83.24316
2018-11-06 00:00:00,20.67267,88.350395
2018-11-06 02:00:00,20.68263,86.496056
2018-11-06 04:00:00,20.69259,84.64172
2018-11-06 06:00:00,20.70255,82.787384
2018-11-06 08:00:00,21.365355,82.35257
2018-11-06 10:00:00,22.028158,81.91775
2018-11-06 12:00:00,22.690962,81.48293
2018-11-06 14:00:00,23.090847,82.27732
2018-11-06 16:00:00,23.490732,83.0717
2018-11-06 18:00:00,23.890617,83.86609
2018-11-06 20:00:00,23.367702,86.691185
2018-11-06 22:00:00,22.844786,89.51627
2018-11-07 00:00:00,22.32187,92.34137
2018-11-07 02:00:00,22.062088,88.36936
2018-11-07 04:00:00,21.802303,84.39735
2018-11-07 06:00:00,21.54252,80.42534
2018-11-07 08:00:00,23.37729,77.44658
2018-11-07 10:00:00,25.212059,74.46783
2018-11-07 12:00:00,27.04683,71.48907
2018-11-07 14:00:00,26.8486,71.10028
2018-11-07 16:00:00,26.65037,70.7115
2018-11-07 18:00:00,26.45214,70.322716
2018-11-07 20:00:00,25.931938,74.61629
2018-11-07 22:00:00,25.411737,78.90986
2018-11-08 00:00:00,24.891535,83.20343
2018-11-08 02:00:00,25.273115,83.09916
2018-11-08 04:00:00,25.654697,82.99489
2018-11-08 06:00:00,26.036278,82.89062
2018-11-08 08:00:00,26.791483,82.39116
2018-11-08 10:00:00,27.54669,81.8917
2018-11-08 12:00:00,28.301895,81.39224
2018-11-08 14:00:00,28.127419,81.58285
2018-11-08 16:00:00,27.952944,81.77345
2018-11-08 18:00:00,27.778467,81.96406
2018-11-08 20:00:00,28.368217,84.56694
2018-11-08 22:00:00,28.95797,87.16982
2018-11-09 00:00:00,29.54772,89.772705
2018-11-09 02:00:00,28.911676,89.12649
2018-11-09 04:00:00,28.27563,88.48026
2018-11-09 06:00:00,27.639587,87.834045
2018-11-09 08:00:00,28.390995,86.075455
2018-11-09 10:00:00,29.1424,84.31687
2018-11-09 12:00:00,29.893808,82.55828
2018-11-09 14:00:00,30.177454,79.84443
2018-11-09 16:00:00,30.461098,77.130585
2018-11-09 18:00:00,30.744743,74.41673
2018-11-09 20:00:00,31.146532,76.74753
2018-11-09 22:00:00,31.54832,79.07833
2018-11-10 00:00:00,31.95011,81.40913
2018-11-10 02:00:00,32.290108,79.219086
2018-11-10 04:00:00,32.630104,77.02905
2018-11-10 06:00:00,32.9701,74.83901
2018-11-10 08:00:00,33.18947,73.53615
2018-11-10 10:00:00,33.40884,72.23329
2018-11-10 12:00:00,33.62821,70.93043
2018-11-10 14:00:00,34.918316,69.896965
2018-11-10 16:00:00,36.208424,68.8635
2018-11-10 18:00:00,37.49853,67.83004
2018-11-10 20:00:00,38.263474,73.03661
2018-11-10 22:00:00,39.02841,78.243195
2018-11-11 00:00:00,39.793354,83.44977
2018-11-11 02:00:00,39.343582,84.35809
2018-11-11 04:00:00,38.893814,85.266426
2018-11-11 06:00:00,38.444042,86.17475
2018-11-11 08:00:00,38.30256,83.923706
2018-11-11 10:00:00,38.16107,81.67265
2018-11-11 12:00:00,38.01959,79.42161
2018-11-11 14:00:00,37.21702,78.59764
2018-11-11 16:00:00,36.41445,77.773674
2018-11-11 18:00:00,35.61188,76.94971
2018-11-11 20:00:00,35.414845,79.88655
2018-11-11 22:00:00,35.217804,82.8234
2018-11-12 00:00:00,35.020767,85.76025
2018-11-12 02:00:00,32.413063,86.85258
2018-11-12 04:00:00,29.805363,87.94491
2018-11-12 06:00:00,27.19766,89.03724
2018-11-12 08:00:00,27.259638,86.80364
2018-11-12 10:00:00,27.321615,84.570045
2018-11-12 12:00:00,27.383593,82.33645
2018-11-12 14:00:00,27.284918,78.433136
2018-11-12 16:00:00,27.186243,74.52983
2018-11-12 18:00:00,27.087568,70.62652
2018-11-12 20:00:00,26.874157,74.689064
2018-11-12 22:00:00,26.660746,78.75161
2018-11-13 00:00:00,26.447334,82.814156
2018-11-13 02:00:00,26.653025,82.86373
2018-11-13 04:00:00,26.858717,82.91331
2018-11-13 06:00:00,27.064407,82.96288
2018-11-13 08:00:00,26.821074,83.22403
2018-11-13 10:00:00,26.577738,83.48517
2018-11-13 12:00:00,26.334404,83.746315
2018-11-13 14:00:00,27.705904,83.581856
2018-11-13 16:00:00,29.077404,83.4174
2018-11-13 18:00:00,30.448904,83.25294
2018-11-13 20:00:00,30.713236,85.73746
2018-11-13 22:00:00,30.977566,88.221985
2018-11-14 00:00:00,31.241898,90.706505
2018-11-14 02:00:00,31.073488,89.76314
2018-11-14 04:00:00,30.90508,88.81976
2018-11-14 06:00:00,30.736671,87.876396
2018-11-14 08:00:00,32.34214,86.66971
2018-11-14 10:00:00,33.947605,85.46302
2018-11-14 12:00:00,35.553074,84.25633
2018-11-14 14:00:00,35.79935,87.406265
2018-11-14 16:00:00,36.045624,90.55619
2018-11-14 18:00:00,36.2919,93.70612
2018-11-14 20:00:00,37.11677,96.12553
2018-11-14 22:00:00,37.941647,98.54492
2018-11-15 00:00:00,38.766518,100.964325
2018-11-15 02:00:00,38.023476,100.70999
2018-11-15 04:00:00,37.280434,100.45565
2018-11-15 06:00:00,36.53739,100.20132
2018-11-15 08:00:00,36.88235,98.53939
2018-11-15 10:00:00,37.22731,96.877464
2018-11-15 12:00:00,37.57227,95.21554
2018-11-15 14:00:00,38.269623,95.23818
2018-11-15 16:00:00,38.966976,95.26083
2018-11-15 18:00:00,39.66433,95.28348
2018-11-15 20:00:00,39.850834,97.24539
2018-11-15 22:00:00,40.037334,99.20731
2018-11-16 00:00:00,40.22384,101.16923
2018-11-16 02:00:00,39.60679,98.661156
2018-11-16 04:00:00,38.989742,96.15308
2018-11-16 06:00:00,38.372692,93.64501
2018-11-16 08:00:00,39.0856,93.64278
2018-11-16 10:00:00,39.798515,93.64053
2018-11-16 12:00:00,40.511425,93.6383
2018-11-16 14:00:00,40.885254,92.21375
2018-11-16 16:00:00,41.25908,90.78921
2018-11-16 18:00:00,41.632908,89.36466
2018-11-16 20:00:00,41.58197,92.91667
2018-11-16 22:00:00,41.531036,96.46867
2018-11-17 00:00:00,41.4801,100.02068
2018-11-17 02:00:00,41.172623,98.53432
2018-11-17 04:00:00,40.865147,97.04794
2018-11-17 06:00:00,40.55767,95.56158
2018-11-17 08:00:00,40.707752,94.78047
2018-11-17 10:00:00,40.85783,93.999374
2018-11-17 12:00:00,41.00791,93.21827
2018-11-17 14:00:00,41.26234,92.165726
2018-11-17 16:00:00,41.51677,91.11318
2018-11-17 18:00:00,41.7712,90.06064
2018-11-17 20:00:00,41.83454,95.022285
2018-11-17 22:00:00,41.89788,99.98394
2018-11-18 00:00:00,41.961224,104.94559
2018-11-18 02:00:00,42.30561,102.98506
2018-11-18 04:00:00,42.65,101.02453
2018-11-18 06:00:00,42.99439,99.064
2018-11-18 08:00:00,42.526016,96.46958
2018-11-18 10:00:00,42.05764,93.87515
2018-11-18 12:00:00,41.589268,91.28073
2018-11-18 14:00:00,41.19815,93.11841
2018-11-18 16:00:00,40.807037,94.95609
2018-11-18 18:00:00,40.41592,96.79377
2018-11-18 20:00:00,41.440426,98.14832
2018-11-18 22:00:00,42.464935,99.50287
2018-11-19 00:00:00,43.48944,100.85742
2018-11-19 02:00:00,43.71547,98.156006
2018-11-19 04:00:00,43.941494,95.45458
2018-11-19 06:00:00,44.167522,92.75317
2018-11-19 08:00:00,42.96344,90.410065
2018-11-19 10:00:00,41.759354,88.06697
2018-11-19 12:00:00,40.55527,85.72387
2018-11-19 14:00:00,40.919174,85.55824
2018-11-19 16:00:00,41.28308,85.392624
2018-11-19 18:00:00,41.646984,85.227
2018-11-19 20:00:00,42.97171,89.710915
2018-11-19 22:00:00,44.296432,94.194824
2018-11-20 00:00:00,45.62116,98.67874
2018-11-20 02:00:00,45.782856,97.844734
2018-11-20 04:00:00,45.944553,97.01073
2018-11-20 06:00:00,46.10625,96.17672
