# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# season: 20111101_20120501
# radar: cvw
# lat: 47.9
# lon: -123.4
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
datetime_ut,slt,mlt,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2011-11-01 00:00:00,16.04653499611306,15.147810518450159,0.5667197913648218,True,48380.0,0.5841302038056602,31.0272015873737,30.941856384277344,82824.0,10.17157373549311,,,,,None,1
2011-11-01 14:00:00,6.0466156732745215,5.5115381856482575,0.37784002489884844,True,7334.0,0.2902025957581513,13.07255993921128,11.550475597381592,25272.0,8.344676788912237,,,,,None,1
2011-11-01 16:00:00,8.046670086716375,7.394295692631304,0.0,True,5882.0,0.226929012345679,11.374229784837212,9.634466171264648,25920.0,7.8640597706443955,,,,,None,3
2011-11-01 18:00:00,10.046750666731041,9.273692828830121,0.0,True,28943.0,0.5024826388888889,15.622401336730489,14.611316680908203,57600.0,9.744900921443692,991.3939819335938,-544.5838623046875,0.034253324877642044,-0.018815736527128753,quiet,0
2011-11-01 20:00:00,12.046845502574953,11.203184178399923,0.0,True,29453.0,0.6817824074074074,15.13661950097639,13.267257690429688,43200.0,9.149875930752405,776.3201293945312,-759.6578369140625,0.026357930580739864,-0.02579220578257096,quiet,0
2011-11-01 22:00:00,14.046938455449395,13.157797456922035,0.00023342670401493932,True,40819.0,0.590552662037037,20.735193986349017,20.053682327270508,69120.0,9.857931205172093,,,,,None,1
2011-11-02 00:00:00,16.047013517005333,15.143966906541515,0.57875150060024,True,46360.0,0.4599206349206349,20.184280400805665,18.531554222106934,100800.0,10.419406029406174,,,,,None,1
2011-11-02 14:00:00,6.046967418886013,5.518946129270923,0.40711284513805523,True,10961.0,0.2718501984126984,13.201270276064749,11.664801597595215,40320.0,8.140520762399717,,,,,None,1
2011-11-02 16:00:00,8.04700374480301,7.397803291840423,0.0,True,52860.0,0.6329022988505747,22.343419414568963,21.867300033569336,83520.0,10.663388461628541,1976.720947265625,440.7431945800781,0.037395401953568386,0.008337934063187252,mstid,0
2011-11-02 18:00:00,10.047066266071218,9.271215995710156,0.0,True,44385.0,0.7005208333333334,26.529927034412697,27.14004135131836,63360.0,10.93629470782412,1435.353271484375,-100.62461853027344,0.032338701621817616,-0.002267086144649621,quiet,0
2011-11-02 20:00:00,12.047143050860068,11.199112937824896,0.0,True,42038.0,0.8109182098765432,27.24193601341659,27.79608726501465,51840.0,10.71245756760815,1132.878173828125,-403.0997314453125,0.026948907508162256,-0.009588936948601563,quiet,0
2011-11-02 22:00:00,14.047217932739947,13.153307717315414,0.0,True,40990.0,0.7907021604938271,25.487935672291794,25.645938873291016,51840.0,10.873284828105051,1284.8043212890625,-251.17343139648438,0.031344335723080326,-0.0061276758086480695,quiet,0
2011-11-03 00:00:00,16.04727487650288,15.139919538589089,0.593928312065567,True,40185.0,0.5439814814814815,26.29582266585958,25.795106887817383,73872.0,10.149289676750518,,,,,None,1
2011-11-03 14:00:00,6.047100585999745,5.526030171748725,0.6235782191664545,True,27011.0,0.28420664983164984,16.544882933104603,14.277915000915527,95040.0,10.645718746287935,,,,,None,1
2011-11-03 16:00:00,8.04711861676411,7.401023401139883,0.0,True,44727.0,0.7395337301587301,28.27918417950651,29.015403747558594,60480.0,10.859353382146434,1605.895263671875,69.9173812866211,0.035904381328322375,0.0015632030157761777,mstid,0
2011-11-03 18:00:00,10.047162872574718,9.268536495260918,0.0,True,39068.0,0.7979575163398693,30.895542779987352,31.542092323303223,48960.0,11.62864963059725,1332.97119140625,-203.00672912597656,0.034119258508402014,-0.0051962406349436,quiet,0
2011-11-03 20:00:00,12.047221401032559,11.194844371724,0.0,True,36086.0,0.7370506535947713,27.698238065634555,28.21548366546631,48960.0,11.960826977192209,1537.12158203125,1.1436830759048462,0.04259606445799618,3.169326264769845e-05,mstid,0
2011-11-03 22:00:00,14.047278008115384,13.14861559729438,0.0,True,38968.0,0.8456597222222222,30.253672561803754,30.571995735168457,46080.0,11.595367951019659,847.7445678710938,-688.2333374023438,0.02175489036827894,-0.017661500138635388,quiet,0
2011-11-04 00:00:00,16.047316631315134,15.135667589319423,0.6075964476699771,True,48949.0,0.40307147562582346,27.29293786459282,28.119600296020508,121440.0,11.227114965101299,,,,,None,1
2011-11-04 14:00:00,6.047012701740918,5.532785034874966,0.6089787266257854,True,32882.0,0.30857732732732734,17.450074675637378,15.570913314819336,106560.0,10.691851206998026,,,,,None,1
2011-11-04 16:00:00,8.047012227083712,7.403956025722611,0.0,True,45985.0,0.6652922453703703,30.811689429062405,31.08677101135254,69120.0,11.03923002760005,1860.8541259765625,324.87628173828125,0.04046654617759188,0.007064831613314804,mstid,0
2011-11-04 18:00:00,10.04703800849331,9.265655182318346,0.0,True,49702.0,0.5752546296296296,30.426514716103956,30.790802001953125,86400.0,10.771312343363375,1910.1619873046875,374.18408203125,0.03843229623163429,0.0075285518094090785,mstid,0
2011-11-04 20:00:00,12.047078073562353,11.190378866722115,0.0,True,46752.0,0.6012345679012345,29.832386284384526,30.07943630218506,77760.0,10.77653633671515,1334.4830322265625,-201.49484252929688,0.028543870470280685,-0.004309865728296049,quiet,0
2011-11-04 22:00:00,14.047116200757515,13.14372164381226,0.0,True,48323.0,0.5412522401433691,29.80923037293351,30.302858352661133,89280.0,11.008784002709788,1578.435546875,42.45777893066406,0.03266427057250171,0.0008786246493525663,mstid,0
2011-11-05 00:00:00,16.047136299858987,15.131210677056632,0.6220821661998133,True,48876.0,0.4753734827264239,28.807430039810484,29.775442123413086,102816.0,11.29221769612887,,,,,None,1
2011-11-05 14:00:00,6.046701293175675,5.53920597654923,0.5922431472589036,True,18344.0,0.22748015873015873,16.258603872129147,14.419719696044922,80640.0,9.924866976523768,,,,,None,1
2011-11-05 16:00:00,8.046682105804857,7.406601566617767,0.0,True,21097.0,0.7325347222222223,31.152848073298962,31.43941879272461,28800.0,11.060407982154787,1715.70068359375,179.7229461669922,0.08132439131600465,0.008518886389865487,mstid,0
2011-11-05 18:00:00,10.046689207288596,9.262573290050408,0.0,True,25012.0,0.5263468013468013,29.50354010303288,30.192522048950195,47520.0,10.979144505015052,2043.115966796875,507.1381530761719,0.0816854296656355,0.020275793742050692,mstid,0
2011-11-05 20:00:00,12.046710605802005,11.185717267773494,0.0,True,24072.0,0.5764367816091954,28.024469046600302,28.47331428527832,41760.0,11.738737145258401,1533.62451171875,-2.3532934188842773,0.06370989164667457,-9.776061062164662e-05,quiet,0
2011-11-05 22:00:00,14.046730052416375,13.138626874324425,0.0,True,22312.0,0.6197777777777778,30.468304813371663,31.57638931274414,36000.0,11.026551964473589,1410.2406005859375,-125.73731231689453,0.06320547689969243,-0.005635411989821376,quiet,0
2011-11-06 00:00:00,16.04673142881456,15.126548878361897,0.6353816526610644,True,22810.0,0.4027189265536723,29.49332065423922,29.65170383453369,56640.0,10.97573458254144,,,,,None,1
2011-11-06 14:00:00,6.0461639553689235,5.545288780098436,0.609840995221618,True,16324.0,0.33341503267973854,20.720193317936893,19.820220947265625,48960.0,11.349212689632735,,,,,None,1
2011-11-06 16:00:00,8.046125856562579,7.408960797761412,0.0,True,24595.0,0.5509632616487455,29.401016694268552,29.822132110595703,44640.0,11.195427133678063,1967.316650390625,431.3387756347656,0.07998847938160704,0.01753766113579043,mstid,0
2011-11-06 18:00:00,10.046114081563278,9.259292411888683,0.0,True,46956.0,0.6487068965517241,29.978759720589576,30.550827980041504,72384.0,10.196108247423341,1884.4779052734375,348.50006103515625,0.0401328457550353,0.007421843024004521,mstid,0
2011-11-06 20:00:00,12.046116619752038,11.180860858377809,0.0,True,47742.0,0.6907118055555556,29.90959556461514,30.626477241516113,69120.0,9.66664592773588,1278.15966796875,-257.81829833984375,0.026772227136876336,-0.005400240843279371,quiet,0
2011-11-06 22:00:00,14.046117194946511,13.133332754790388,0.0,True,48802.0,0.5466173835125449,30.983044237656273,31.577391624450684,89280.0,9.766008829552613,1783.0753173828125,247.0973663330078,0.036536931219679776,0.0050632631107948,mstid,0
2011-11-07 00:00:00,16.046099660369045,15.121682707303268,0.6478448522266049,True,53774.0,0.38751008878127524,31.35567148781596,32.16153907775879,138768.0,10.292727290480265,,,,,None,1
2011-11-07 14:00:00,6.045398414717286,5.551029712121092,0.6056364406227608,True,38212.0,0.3085594315245478,21.653405452999188,20.704757690429688,123840.0,11.72956706868791,,,,,None,1
2011-11-07 16:00:00,8.045341219095587,7.411034815047979,0.0,True,54808.0,0.5766835016835017,30.917128179041274,31.127089500427246,95040.0,10.387785074566887,3148.403564453125,1612.4259033203125,0.05744423376976217,0.029419535529855358,mstid,0
2011-11-07 18:00:00,10.045310384698706,9.255814454455546,0.0,True,23244.0,0.610655737704918,30.087837993873006,31.042863845825195,38064.0,10.273400178791602,1967.2325439453125,431.25469970703125,0.08463399345832527,0.018553377203021477,mstid,0
2011-11-07 20:00:00,12.045293882757264,11.175811311342668,0.0,True,22111.0,0.6397858796296296,29.399758339197792,30.106130599975586,34560.0,10.108126150539299,1376.74951171875,-159.22833251953125,0.062265366185100174,-0.0072013175577554725,quiet,0
2011-11-07 22:00:00,14.045275410005633,13.127841148446972,0.0,True,21669.0,0.6019166666666667,30.602743296482615,31.208356857299805,36000.0,9.740966516161333,1312.61962890625,-223.35824584960938,0.06057592085035073,-0.010307732052683989,quiet,0
2011-11-08 00:00:00,16.045238790857976,15.116613065377582,0.6612096057935369,True,21907.0,0.39755734610917537,30.573213532061636,31.060035705566406,55104.0,10.583516301943511,,,,,None,1
2011-11-08 14:00:00,6.0444025788250695,5.556425458398421,0.6635333620627738,True,26515.0,0.23606659544159544,18.576783065116565,17.538681030273438,112320.0,10.215965790089168,,,,,None,1
2011-11-08 16:00:00,8.044326117712384,7.412824967372538,0.0,True,48885.0,0.8082837301587301,31.34396428251798,31.22429084777832,60480.0,10.694450322264128,2246.119140625,710.1412963867188,0.04594700093331288,0.014526772964850542,mstid,0
2011-11-08 18:00:00,10.044276057873672,9.252141571927586,0.0,True,22253.0,0.6286158192090395,30.69152781111907,31.604232788085938,35400.0,8.886832499870453,1726.8192138671875,190.84130859375,0.07759938946960802,0.008575981152822092,mstid,0
2011-11-08 20:00:00,12.044240353058008,11.170570621001158,0.0,True,23716.0,0.6099794238683127,30.00744977328021,31.079380989074707,38880.0,9.938057777144767,1588.0701904296875,52.092464447021484,0.06696197463441084,0.002196511403568118,mstid,0
2011-11-08 22:00:00,14.044202673110142,13.122154246789329,0.0,True,23287.0,0.6219818376068376,30.8144079968586,31.983768463134766,37440.0,10.300334460423993,1525.6241455078125,-10.353727340698242,0.0655139840042862,-0.00044461404821137296,quiet,0
2011-11-09 00:00:00,16.044146813307105,15.111341174154942,0.6737528344671202,True,23632.0,0.4042145593869732,29.80505525607795,30.55037498474121,58464.0,11.23254532466004,,,,,None,1
2011-11-09 14:00:00,6.043174568218118,5.561473051828824,0.6547456191779037,True,34636.0,0.27968346253229975,20.27034831435,19.312092781066895,123840.0,11.023445400649875,,,,,None,1
2011-11-09 16:00:00,8.04307869146743,7.414332783309674,0.0,True,48828.0,0.7064236111111111,32.47800379911484,32.38959884643555,69120.0,10.911194472342052,2150.528564453125,614.5509033203125,0.04404293774992064,0.012586034720248884,mstid,0
2011-11-09 18:00:00,10.043009258719641,9.248276096020078,0.0,True,52067.0,0.7231527777777778,31.66036144786102,32.18598556518555,72000.0,8.959612223655583,1657.1357421875,121.15792846679688,0.03182698719318378,0.002326961961833731,mstid,0
