# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# season: 20121101_20130501
# radar: gbr
# lat: 58.4
# lon: -59.9
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
datetime_ut,slt,mlt,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2012-11-01 10:00:00,6.280276128158942,7.202259371936463,,False,,,,,,,,,,,None,2
2012-11-01 12:00:00,8.280320217414513,9.284376436160507,,False,,,,,,,,,,,None,2
2012-11-01 14:00:00,10.280382494228885,11.280456077114746,,False,,,,,,,,,,,None,2
2012-11-01 16:00:00,12.280453605549798,13.142498701050252,,False,,,,,,,,,,,None,2
2012-11-01 18:00:00,14.280521407788026,15.041661819023043,,False,,,,,,,,,,,None,2
2012-11-01 20:00:00,16.28057421969963,16.961676902489213,,False,,,,,,,,,,,None,2
2012-11-02 10:00:00,6.280519402007714,7.206369407805195,,False,,,,,,,,,,,None,2
2012-11-02 12:00:00,8.280544606875294,9.289702747334193,,False,,,,,,,,,,,None,2
2012-11-02 14:00:00,10.280588010704172,11.287123276559125,,False,,,,,,,,,,,None,2
2012-11-02 16:00:00,12.280640244412385,13.146044863184557,,False,,,,,,,,,,,None,2
2012-11-02 18:00:00,14.280689143974783,15.03960559135204,,False,,,,,,,,,,,None,2
2012-11-02 20:00:00,16.280723008759182,16.95713753576177,,False,,,,,,,,,,,None,2
2012-11-03 10:00:00,6.280534345451932,7.210505337510814,,False,,,,,,,,,,,None,2
2012-11-03 12:00:00,8.280540417119994,9.295011695950139,,False,,,,,,,,,,,None,2
2012-11-03 14:00:00,10.280564701895987,11.293703872657229,,False,,,,,,,,,,,None,3
2012-11-03 16:00:00,12.280597815038384,13.149003875406697,,False,,,,,,,,,,,None,3
2012-11-03 18:00:00,14.280627572086399,15.03702629171135,,False,,,,,,,,,,,None,2
2012-11-03 20:00:00,16.280642252650154,16.952099351653047,,False,,,,,,,,,,,None,2
2012-11-04 10:00:00,6.280318116410795,7.214383254941355,,False,,,,,,,,,,,None,2
2012-11-04 12:00:00,8.28030482724655,9.30000816356574,,False,,,,,,,,,,,None,2
2012-11-04 14:00:00,10.280309768244642,11.299932577910981,,False,,,,,,,,,,,None,2
2012-11-04 16:00:00,12.280323539413626,13.151894930460456,,False,,,,,,,,,,,None,2
2012-11-04 18:00:00,14.28033393588743,15.034457995297974,,False,,,,,,,,,,,None,2
2012-11-04 20:00:00,16.280329217168667,16.94710049442456,,False,,,,,,,,,,,None,2
2012-11-05 10:00:00,6.279868142192403,7.217999534650624,,False,,,,,,,,,,,None,2
2012-11-05 12:00:00,8.279835288631581,9.304687747590782,,False,,,,,,,,,,,None,2
2012-11-05 14:00:00,10.279820685488279,11.305806997585535,,False,,,,,,,,,,,None,3
2012-11-05 16:00:00,12.279814917954631,13.154460994492158,,False,,,,,,,,,,,None,3
2012-11-05 18:00:00,14.279805760821677,15.031638716561861,,False,,,,,,,,,,,None,3
2012-11-05 20:00:00,16.279781453166155,16.941876411860157,,False,,,,,,,,,,,None,2
2012-11-06 10:00:00,6.279182161950507,7.221630736820612,,False,,,,,,,,,,,None,2
2012-11-06 12:00:00,8.27912956875279,9.309046054976392,,False,,,,,,,,,,,None,3
2012-11-06 14:00:00,10.279095249809476,11.311324819743218,,False,,,,,,,,,,,None,3
2012-11-06 16:00:00,12.279069775964945,13.156704042031174,,False,,,,,,,,,,,None,2
2012-11-06 18:00:00,14.27904090175413,15.028571997843933,,False,,,,,,,,,,,None,3
2012-11-06 20:00:00,16.27899684552363,16.936430199978748,,False,,,,,,,,,,,None,3
2012-11-07 10:00:00,6.278258283283994,7.224712452442919,,False,,,,,,,,,,,None,2
2012-11-07 12:00:00,8.27818580870098,9.31337118457628,,False,,,,,,,,,,,None,3
2012-11-07 14:00:00,10.278131636224547,11.31674602516702,,False,,,,,,,,,,,None,3
2012-11-07 16:00:00,12.278086322836373,13.158626047401327,,False,,,,,,,,,,,None,3
2012-11-07 18:00:00,14.278037602930759,15.02526135393903,,False,,,,,,,,,,,None,3
2012-11-07 20:00:00,16.277973673835298,16.930764983961527,,False,,,,,,,,,,,None,3
2012-11-08 10:00:00,6.277095046406564,7.227801307124798,,False,,,,,,,,,,,None,2
2012-11-08 12:00:00,8.277002587624327,9.317366825782942,,False,,,,,,,,,,,None,2
2012-11-08 14:00:00,10.27692846323413,11.321543935872427,,False,,,,,,,,,,,None,2
2012-11-08 16:00:00,12.276863216865028,13.160483525939686,,False,,,,,,,,,,,None,3
2012-11-08 18:00:00,14.276794562894374,15.021972275630187,,False,,,,,,,,,,,None,3
2012-11-08 20:00:00,16.276710677358967,16.924883915856316,,False,,,,,,,,,,,None,2
2012-11-09 10:00:00,6.2756914877082615,7.230613025255835,,False,,,,,,,,,,,None,2
2012-11-09 12:00:00,8.275578985853162,9.320735617685747,,False,,,,,,,,,,,None,2
2012-11-09 14:00:00,10.275484855460212,11.326240795937816,,False,,,,,,,,,,,None,2
2012-11-09 16:00:00,12.275399627322145,13.161768638120424,,False,,,,,,,,,,,None,3
2012-11-09 18:00:00,14.275310995943919,15.018183637851468,,False,,,,,,,,,,,None,3
2012-11-09 20:00:00,16.275207115799923,16.9190569467217,0.9999610955493309,True,35238.0,0.6797453703703704,11.139357871598989,10.376343727111816,51840.0,4.288835534155278,,,,,None,1
2012-11-10 10:00:00,6.274047194205027,7.233143536985654,0.881827731092437,True,33825.0,0.5338541666666666,9.88501528069608,9.043163299560547,63360.0,3.6386570520332517,,,,,None,1
2012-11-10 12:00:00,8.273914638217821,9.324058968582602,0.05221206129510628,True,40524.0,0.6156417112299465,12.635317803311706,11.584979057312012,65824.0,5.370373149956413,,,,,None,1
2012-11-10 14:00:00,10.27380049577149,11.330572393506944,0.0,True,33184.0,0.9096491228070176,13.13840507121762,12.492856502532959,36480.0,4.934284007208629,446.79052734375,52.86436462402344,0.013464034695749458,0.0015930678828358076,mstid,0
2012-11-10 16:00:00,12.273695285344985,13.162991737959592,0.0,True,39015.0,0.8128125,13.038814304383097,12.033804893493652,48000.0,5.194548083594874,650.8098754882812,256.88409423828125,0.01668101692908577,0.006584239247424868,mstid,0
2012-11-10 18:00:00,14.273586681718738,15.014422321775857,0.28335084033613445,True,45057.0,0.8381138392857143,12.843890899898268,11.773770332336426,53760.0,5.217350899913947,,,,,None,1
2012-11-10 20:00:00,16.2734628175448,16.912753605176963,1.0,True,30743.0,0.6158453525641026,13.555963325666452,12.857049942016602,49920.0,5.472852865046413,,,,,None,1
2012-11-11 10:00:00,6.27216234082654,7.235388702416782,0.8852628889393596,True,19824.0,0.5581081081081081,11.613372422544296,10.58262586593628,35520.0,4.406105284432714,,,,,None,1
2012-11-11 12:00:00,8.272009769563075,9.327039828637108,0.05136554621848739,True,21849.0,0.7586458333333334,11.50011726416321,10.245671272277832,28800.0,4.8204300886294655,,,,,None,1
2012-11-11 14:00:00,10.271875658971544,11.33453680085592,0.0,True,26153.0,0.8255366161616161,12.59368643530768,11.396352767944336,31680.0,5.336023394325874,844.2247314453125,450.29901123046875,0.0322802252684324,0.017217872184088583,mstid,0
2012-11-11 16:00:00,12.271750515742223,13.16390023957135,0.0,True,17496.0,0.9592105263157895,14.490289505262815,14.479734420776367,18240.0,5.48706102679791,434.00445556640625,40.07843017578125,0.024805924529401363,0.002290719603096779,mstid,0
2012-11-11 18:00:00,14.271621995081201,15.010429719481134,0.2514342275371687,True,21699.0,0.8693509615384616,14.672745835457514,14.129341125488281,24960.0,5.485535869789538,,,,,None,1
2012-11-11 20:00:00,16.27147820755967,16.90651053781484,1.0,True,21686.0,0.7789511494252873,12.54546507725491,11.235270500183105,27840.0,5.0238002901694685,,,,,None,1
2012-11-12 10:00:00,6.2700377029688354,7.237344317702827,0.9085534213685474,True,17903.0,0.5328273809523809,9.378899229762741,8.64007568359375,33600.0,3.4197337121197218,,,,,None,1
2012-11-12 12:00:00,8.269865204898656,9.329673923220886,0.0667494270435447,True,48182.0,0.7541635361883295,11.983685171389896,10.66611623764038,63888.0,5.0503838040795195,,,,,None,1
