# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# season: 20211101_20220501
# radar: gbr
# lat: 58.4
# lon: -59.9
#
datetime_ut,slt,mlt,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu
2021-11-01 10:00:00,6.280501705978008,7.101591902586,,False,,,,,,,,,,,None
2021-11-01 12:00:00,8.280547706057433,9.187241779514247,,False,,,,,,,,,,,None
2021-11-01 14:00:00,10.280612954448245,11.222554154065099,,False,,,,,,,,,,,None
2021-11-01 16:00:00,12.280687591401968,13.11494503444868,,False,,,,,,,,,,,None
2021-11-01 18:00:00,14.280758815657412,14.98178522719097,,False,,,,,,,,,,,None
2021-11-01 20:00:00,16.2808143138351,16.90869126019116,,False,,,,,,,,,,,None
2021-11-02 10:00:00,6.280757572522072,7.105283984610346,,False,,,,,,,,,,,None
2021-11-02 12:00:00,8.28078463389737,9.19214378366576,,False,,,,,,,,,,,None
2021-11-02 14:00:00,10.280830967319,11.229555012756482,,False,,,,,,,,,,,None
2021-11-02 16:00:00,12.280886696270244,13.118724718899728,,False,,,,,,,,,,,None
2021-11-02 18:00:00,14.280938998092326,14.9795023123416,,False,,,,,,,,,,,None
2021-11-02 20:00:00,16.280975539125745,16.904614656682433,,False,,,,,,,,,,,None
2021-11-03 10:00:00,6.280785168710732,7.1088034244939715,,False,,,,,,,,,,,None
2021-11-03 12:00:00,8.280793178959174,9.196801582059814,,False,,,,,,,,,,,None
2021-11-03 14:00:00,10.280820489402096,11.236232493429352,,False,,,,,,,,,,,None
2021-11-03 16:00:00,12.280857207095845,13.122209376679415,,False,,,,,,,,,,,None
2021-11-03 18:00:00,14.280890487922825,14.977013544519655,,False,,,,,,,,,,,None
2021-11-03 20:00:00,16.280907977485725,16.900339994216505,,False,,,,,,,,,,,None
2021-11-04 10:00:00,6.280583386783616,7.112144199690727,,False,,,,,,,,,,,None
2021-11-04 12:00:00,8.280572271358102,9.201208408168846,,False,,,,,,,,,,,None
2021-11-04 14:00:00,10.280580488419783,11.242581591327228,,False,,,,,,,,,,,None
2021-11-04 16:00:00,12.280598128941241,13.125399159952511,,False,,,,,,,,,,,None
2021-11-04 18:00:00,14.280612327282931,14.974320231420524,,False,,,,,,,,,,,None
2021-11-04 20:00:00,16.280610707855576,16.895868145821222,,False,,,,,,,,,,,None
2021-11-05 10:00:00,6.280151553641003,7.115300215006768,,False,,,,,,,,,,,None
2021-11-05 12:00:00,8.280121271611154,9.205357595935933,,False,,,,,,,,,,,None
2021-11-05 14:00:00,10.280110357989184,11.2485975483049,,False,,,,,,,,,,,None
2021-11-05 16:00:00,12.28010888799989,13.128294344773092,,False,,,,,,,,,,,None
2021-11-05 18:00:00,14.280103974421468,14.971423760378299,,False,,,,,,,,,,,None
2021-11-05 20:00:00,16.28008322001145,16.891200136294618,,False,,,,,,,,,,,None
2021-11-06 10:00:00,6.279489362982607,7.118265284110932,,False,,,,,,,,,,,None
2021-11-06 12:00:00,8.279439899734493,9.209242562285617,,False,,,,,,,,,,,None
2021-11-06 14:00:00,10.27940984367163,11.254275829911828,,False,,,,,,,,,,,None
2021-11-06 16:00:00,12.279389254611068,13.130895306164883,,False,,,,,,,,,,,None
2021-11-06 18:00:00,14.279365223697813,14.968325580742942,,False,,,,,,,,,,,None
2021-11-06 20:00:00,16.279325331581646,16.886337126241674,,False,,,,,,,,,,,None
2021-11-07 10:00:00,6.278596772957135,7.1210331459174006,,False,,,,,,,,,,,None
2021-11-07 12:00:00,8.278528130445197,9.212856825465783,,False,,,,,,,,,,,None
2021-11-07 14:00:00,10.27847893584148,11.259612135694258,,False,,,,,,,,,,,None
2021-11-07 16:00:00,12.278439233919183,13.133202525128047,,False,,,,,,,,,,,None
2021-11-07 18:00:00,14.278396094157323,14.965027219016212,,False,,,,,,,,,,,None
2021-11-07 20:00:00,16.278337074672052,16.88128042966449,,False,,,,,,,,,,,None
2021-11-08 10:00:00,6.277473883572575,7.1235975156582025,0.862329306722689,True,2480.0,0.05381944444444445,7.799524915791417,7.230689525604248,46080.0,3.4128328141574857,,,,,None
2021-11-08 12:00:00,8.277386069967415,9.216194058750329,0.002461922268907563,True,13036.0,0.42434895833333336,11.318775132512226,10.673655986785889,30720.0,4.900995246539608,,,,,None
2021-11-08 14:00:00,10.277317746084275,11.264602441502587,0.0,True,14350.0,0.5654949558638083,11.958966308871238,11.158689498901367,25376.0,5.359680036290597,375.980224609375,-20.13157844543457,0.026200712516332752,-0.001402897452643524,quiet
2021-11-08 16:00:00,12.277258942052624,13.135216625112252,0.0,True,15723.0,0.5459375,12.578291777170476,11.703471183776855,28800.0,5.625925809064215,584.7401733398438,188.62841796875,0.03719011469438681,0.011996973730760668,mstid
2021-11-08 18:00:00,14.277196705699485,14.961530323943832,0.13130252100840337,True,18508.0,0.6885416666666667,15.493024237830733,14.808326244354248,26880.0,6.245652715688238,,,,,None
2021-11-08 20:00:00,16.27711857221766,16.8760315619809,0.9989933473389355,True,9070.0,0.1968315972222222,13.14647429315363,11.859913349151611,46080.0,5.548482130247613,,,,,None
2021-11-09 10:00:00,6.2761208200289875,7.125952163297503,0.8638830532212886,True,5591.0,0.24266493055555555,11.32905557776442,10.595643997192383,23040.0,5.266916195057875,,,,,None
2021-11-09 12:00:00,8.276013841150837,9.219248171546292,0.0019796380090497737,True,16239.0,0.6506009615384616,12.997081042897383,12.622429847717285,24960.0,5.35573276979981,,,,,None
2021-11-09 14:00:00,10.275926394286099,11.26924306577911,0.0,True,18312.0,0.6358333333333334,12.299682910186709,11.65067195892334,28800.0,5.0685633628171045,450.83294677734375,54.72113800048828,0.024619536193607676,0.002988266601162532,mstid
2021-11-09 16:00:00,12.275848495370637,13.136938429418505,0.0,True,11943.0,0.5654829545454545,11.894028631908993,11.284872055053711,21120.0,4.838490969701112,340.0330505371094,-56.078739166259766,0.028471326344897376,-0.004695532041049968,quiet
2021-11-09 18:00:00,14.27576717065395,14.95783673249583,0.14065782563025211,True,16876.0,0.5493489583333333,13.07075993619854,12.398250579833984,30720.0,5.161006157281864,,,,,None
2021-11-09 20:00:00,16.275669932072383,16.870592308934143,0.9999393988364577,True,6399.0,0.12818509615384616,9.037335916737115,8.464385032653809,49920.0,3.828674373216798,,,,,None
2021-11-10 10:00:00,6.274537648394671,7.12809100629473,0.9099789915966386,True,4090.0,0.07100694444444444,7.889245004550051,7.425126552581787,57600.0,3.721811480996232,,,,,None
2021-11-10 12:00:00,8.274411502705274,9.222013404096947,0.0016711229946524064,True,8191.0,0.3878314393939394,10.260466038760518,9.71374797821045,21120.0,4.493547476416427,,,,,None
2021-11-10 14:00:00,10.27430493152307,11.273530746665465,0.0,True,9964.0,0.5189583333333333,11.95846792253722,11.240856170654297,19200.0,5.230501905662358,327.0298156738281,-69.08194732666016,0.032821137662969506,-0.006933154087380586,quiet
2021-11-10 16:00:00,12.27420793709161,13.138369026720802,0.0,True,10472.0,0.5454166666666667,12.38198077768611,11.690215110778809,19200.0,5.0027314860142535,297.7865905761719,-98.32522583007812,0.028436458229198994,-0.009389345476516245,quiet
2021-11-10 18:00:00,14.274107524212504,14.953948543298381,0.16619147659063627,True,14351.0,0.533891369047619,13.069712090878822,12.424832344055176,26880.0,5.034469990674534,,,,,None
2021-11-10 20:00:00,16.273991181288437,16.86496480242742,1.0,True,14098.0,0.43192401960784316,14.16792889950478,13.724650859832764,32640.0,5.4443609421710795,,,,,None
2021-11-11 10:00:00,6.272724337716717,7.130008200773945,0.8988445378151261,True,5252.0,0.1823611111111111,11.262752117559325,10.550567150115967,28800.0,4.880499706418645,,,,,None
2021-11-11 12:00:00,8.27257901529674,9.224484418982508,0.007514544279250162,True,7587.0,0.30396634615384616,10.605796816925633,9.955740928649902,24960.0,4.065381234418762,,,,,None
2021-11-11 14:00:00,10.272453310106743,11.277462714375568,0.0,True,6776.0,0.3921296296296296,9.566943812046592,9.11973524093628,17280.0,3.2849000507223707,252.450927734375,-143.66087341308594,0.037256630421247786,-0.021201427599333817,quiet
