# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# season: 20131101_20140501
# radar: bks
# lat: 39.6
# lon: -81.1
#
datetime_ut,slt,mlt,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu
2013-11-01 12:00:00,6.866910775881447,7.208874962248832,0.02969625350140056,True,21577.0,0.46825086805555555,24.359020181690493,24.18330955505371,46080.0,8.252773396443029,,,,,None
2013-11-01 14:00:00,8.866972655286649,9.226689213842482,0.0,True,24601.0,0.445864143830651,24.06395201398892,23.75908088684082,55176.0,8.353404721180738,958.748291015625,167.10275268554688,0.03897192354032865,0.0067925187059691425,mstid
2013-11-01 16:00:00,10.867060025207145,11.108992357806518,0.0,True,24902.0,0.5716712580348944,23.34912456455848,22.933382034301758,43560.0,8.032543541224655,790.328369140625,-1.3172118663787842,0.03173754594573227,-5.289582629422473e-05,quiet
2013-11-01 18:00:00,12.867156657003976,12.983409690861219,0.0,True,22714.0,0.563343253968254,24.098564490776955,24.07274341583252,40320.0,8.251730650091982,836.6644287109375,45.01887130737305,0.03683474635515266,0.0019819878184103657,mstid
2013-11-01 20:00:00,14.867243413891707,14.911890376935183,0.0,True,22154.0,0.512824074074074,25.06366617717047,25.088132858276367,43200.0,8.236837969610761,775.4617309570312,-16.183889389038086,0.03500323783321437,-0.0007305177118821922,quiet
2013-11-01 22:00:00,16.86730338072775,16.86574707821341,0.8328956582633054,True,20926.0,0.4541232638888889,24.741251323722828,24.85103702545166,46080.0,7.828973265245269,,,,,None
2013-11-02 12:00:00,6.867147310677931,7.214254945277603,0.031009278711484595,True,21483.0,0.4662109375,24.576551205091,24.267179489135742,46080.0,8.68083323345742,,,,,None
2013-11-02 14:00:00,8.867190405023955,9.233904147722374,0.0,True,21520.0,0.5337301587301587,24.032499429328734,23.46528148651123,40320.0,8.473673346926809,668.2931518554688,-123.35247039794922,0.031054514491425128,-0.005731992118863811,quiet
2013-11-02 16:00:00,10.867259025971611,11.112436259742733,0.0,True,23253.0,0.5767113095238096,23.65457615982367,23.27101707458496,40320.0,8.361323073394335,683.4556884765625,-108.18988037109375,0.029392151054769815,-0.004652727836025191,quiet
2013-11-02 18:00:00,12.867336917286528,12.980884937425014,0.0,True,22107.0,0.5482886904761904,23.845191248512474,23.435184478759766,40320.0,8.47820653251498,608.6113891601562,-183.03419494628906,0.027530256894203475,-0.00827946781319442,quiet
2013-11-02 20:00:00,14.867404910123984,14.907737120946486,2.5010004001600642e-05,True,20408.0,0.5061507936507936,24.078660158200247,23.795486450195312,40320.0,8.63773046887394,,,,,None
2013-11-02 22:00:00,16.867446061390346,16.861149070531674,0.8381431519976411,True,18863.0,0.344718567251462,22.803174265759537,22.56257438659668,54720.0,7.848152122296685,,,,,None
2013-11-03 12:00:00,6.867157189563633,7.219384196903251,0.039751194595485255,True,21131.0,0.43159722222222224,23.322523544602035,23.275318145751953,48960.0,8.285003985758129,,,,,None
2013-11-03 14:00:00,8.867181410052385,9.240794205878386,0.0,True,23797.0,0.5508564814814815,22.889140869787962,22.18960189819336,43200.0,8.472520759284103,718.2904052734375,-73.35516357421875,0.03018407384432649,-0.003082538285255232,quiet
2013-11-03 16:00:00,10.867231197827286,11.115592538541543,0.0,True,24109.0,0.5979414682539682,21.901498549540992,21.203237533569336,40320.0,8.162542743803629,586.5111083984375,-205.13442993164062,0.024327475565076837,-0.008508624577196923,quiet
2013-11-03 18:00:00,12.867290269372816,12.978158508240377,0.0,True,20818.0,0.5687978142076503,18.74136763580916,17.010762214660645,36600.0,9.322366120710464,1098.3741455078125,306.7286376953125,0.0527607909264969,0.014733818699938155,mstid
2013-11-03 20:00:00,14.867339423503749,14.903387832561444,0.001414027149321267,True,19638.0,0.5245192307692308,19.01867878288395,17.55672264099121,37440.0,8.88680975223691,,,,,None
2013-11-03 22:00:00,16.867361688353935,16.856350661829133,0.8262460156476383,True,17417.0,0.41707375478927206,20.516971854885828,19.940359115600586,41760.0,8.65293065360256,,,,,None
