# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# season: 20141101_20150501
# radar: gbr
# lat: 58.4
# lon: -59.9
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
datetime_ut,slt,mlt,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2014-11-01 10:00:00,6.279944238943333,7.147374775376181,0.7281540994776289,True,11322.0,0.159375,9.77401574429433,9.009046077728271,71040.0,6.050816491805301,,,,,None,1
2014-11-01 12:00:00,8.279997713665535,9.239244763656655,0.003636069812540401,True,26431.0,0.5250913858868405,16.835971517690684,16.391284942626953,50336.0,6.920394527689563,,,,,None,1
2014-11-01 14:00:00,10.28007050277029,11.258791525472295,0.0,True,24116.0,0.6280208333333334,17.32027256203827,17.497811317443848,38400.0,6.5829218863338586,674.3004760742188,20.128952026367188,0.027960709739352246,0.0008346720860162211,mstid,0
2014-11-01 16:00:00,12.28015275140028,13.142784347971691,0.0,True,24192.0,0.5727272727272728,16.875956815347156,17.143842697143555,42240.0,6.039442750764134,790.5969848632812,136.42535400390625,0.03268010023409727,0.005639275545796389,mstid,0
2014-11-01 18:00:00,14.280231663559032,15.017721052623479,0.017682072829131652,True,25899.0,0.44591942148760333,14.45900031059594,12.839040756225586,58080.0,9.650570794386654,,,,,None,1
2014-11-01 20:00:00,16.280294929918995,16.94650688048851,0.9510360962566845,True,22268.0,0.5271780303030303,14.959055304740707,14.981951713562012,42240.0,6.11678524369172,,,,,None,1
2014-11-02 10:00:00,6.2802946345793735,7.151260664424089,0.7320885250651985,True,14394.0,0.25851293103448275,14.073642639376247,13.71043872833252,55680.0,6.028543404295159,,,,,None,1
2014-11-02 12:00:00,8.280329998202008,9.244618697650196,0.00013130252100840336,True,19428.0,0.5059375,13.410540542129155,12.90647268295288,38400.0,5.959884355136014,,,,,None,1
2014-11-02 14:00:00,10.280384689296845,11.266051927223348,0.0,True,15667.0,0.7418087121212121,12.754125363288267,12.697955131530762,21120.0,4.670044090693277,317.860107421875,-336.3115234375,0.020288511356473797,-0.021466236256941343,quiet,0
2014-11-02 16:00:00,12.280448835619648,13.14632121097523,0.0,True,15698.0,0.7432765151515152,12.941484103367674,12.854187965393066,21120.0,4.219124195219735,262.4726867675781,-391.69891357421875,0.016720135480161685,-0.02495215400523753,quiet,0
2014-11-02 18:00:00,14.280509619296993,15.015254416708109,0.019432773109243698,True,20328.0,0.375,13.45356530996711,11.095378398895264,54208.0,10.160168326651648,,,,,None,1
2014-11-02 20:00:00,16.280554710423228,16.942391635336953,0.9610594237695078,True,20094.0,0.49836309523809524,11.685921980917552,11.362781524658203,40320.0,5.562166527347052,,,,,None,1
2014-11-03 10:00:00,6.280425916038895,7.1549699199433,0.7330357142857142,True,15008.0,0.2895061728395062,14.742555619193626,14.294549942016602,51840.0,6.44044924755762,,,,,None,1
2014-11-03 12:00:00,8.28044290952779,9.249743151434824,0.0,True,17028.0,0.6334821428571429,13.957826339220333,13.54398250579834,26880.0,6.121181184871581,646.225830078125,-7.945831298828125,0.03795077696019057,-0.00046663326866502967,quiet,0
2014-11-03 14:00:00,10.280479244062903,11.272987736680061,0.0,True,12916.0,0.40935598377281945,11.25716158326631,10.814477443695068,31552.0,5.078362910380914,687.7074584960938,33.53586196899414,0.05324461586374216,0.002596458808376753,mstid,0
2014-11-03 16:00:00,12.280525030404675,13.149568594825446,0.0,True,19282.0,0.6276692708333333,12.452321021177841,12.256353378295898,30720.0,4.987093801351257,520.0448608398438,-134.12677001953125,0.026970483395905184,-0.006956061094260515,quiet,0
2014-11-03 18:00:00,14.280567428819957,15.012584313838964,0.06505102040816327,True,19730.0,0.7340029761904762,15.955317248182737,15.89326810836792,26880.0,5.60139535386254,,,,,None,1
2014-11-03 20:00:00,16.280594088469364,16.938078928969034,0.980484298982751,True,21426.0,0.5873355263157894,17.123397417421447,17.06321907043457,36480.0,6.282904701666376,,,,,None,1
2014-11-04 10:00:00,6.280334974489559,7.158496430110142,0.7747140522875817,True,7417.0,0.10730613425925926,11.529996020309813,10.79842758178711,69120.0,5.119994431422327,,,,,None,1
2014-11-04 12:00:00,8.280333334674653,9.254611168300304,3.001200480192077e-05,True,10282.0,0.15174144037780402,9.48692918317369,8.388017654418945,67760.0,6.794006755057682,,,,,None,1
2014-11-04 14:00:00,10.280351050534767,11.27959410967676,0.0,True,11308.0,0.20479571138800348,9.030219097122401,7.365887880325317,55216.0,7.4703765676421146,,,,,None,3
2014-11-04 16:00:00,12.280378216268424,13.152526879585816,0.0,True,12661.0,0.31401289682539685,15.770696900673252,12.725061416625977,40320.0,12.28441676922578,432.1168212890625,-222.05477905273438,0.03412975446560797,-0.01753848661659698,quiet,0
2014-11-04 18:00:00,14.280401970337227,15.009712066505593,0.03625825330132053,True,17589.0,0.32717633928571427,15.433135508788862,14.237353324890137,53760.0,9.952798184532348,,,,,None,1
2014-11-04 20:00:00,16.280409940641828,16.933569632749993,0.9638480392156863,True,10939.0,0.18991319444444443,11.818267657367404,10.442038536071777,57600.0,9.281486498785751,,,,,None,1
2014-11-05 10:00:00,6.280018693931488,7.161834186221685,0.7862845138055222,True,14979.0,0.22667978208232445,11.407294750363839,10.619291305541992,66080.0,5.46121019835614,,,,,None,1
2014-11-05 12:00:00,8.279998161250965,9.259216074110068,1.694226077527785e-05,True,17925.0,0.2986703545721141,9.343624532631628,7.3226165771484375,60016.0,7.925100470070585,,,,,None,1
2014-11-05 14:00:00,10.279997000589443,11.28586660388412,0.0,True,19586.0,0.3778163580246914,15.330100670482338,10.640759944915771,51840.0,13.962944689847593,641.9952392578125,-12.17642879486084,0.032778272197376314,-0.000621690431678793,quiet,0
2014-11-05 16:00:00,12.280005290052038,13.155196703132354,,False,,,,,,,,,,,None,3
2014-11-05 18:00:00,14.28001014637666,15.006639226239653,0.0487259419896991,True,26749.0,0.4494119623655914,18.544663856565183,16.623619079589844,59520.0,10.991693155967019,,,,,None,1
2014-11-05 20:00:00,16.279999175900514,16.928864920245786,0.9766844237695078,True,16362.0,0.30435267857142856,17.58520268510431,17.878984451293945,53760.0,6.90060920457885,,,,,None,1
2014-11-06 10:00:00,6.279474048310009,7.164977220043018,0.7766779788838613,True,14476.0,0.19332264957264958,13.553997312808571,13.15478229522705,74880.0,5.739485031422951,,,,,None,1
2014-11-06 12:00:00,8.279434375112052,9.263551412966402,0.018982593037214886,True,25218.0,0.46908482142857144,12.422822741467353,11.807552337646484,53760.0,5.597405027070116,,,,,None,1
2014-11-06 14:00:00,10.279414092653226,11.291801108815058,0.0,True,11561.0,0.49763257575757575,10.368222979162828,10.18930435180664,23232.0,4.628199562641859,323.1238708496094,-331.0477294921875,0.027949474167425773,-0.02863486977702513,quiet,0
2014-11-06 16:00:00,12.279403263430057,13.157578887697607,0.0,True,20886.0,0.5180059523809524,11.08802514772655,10.94688081741333,40320.0,4.611726789229203,590.0424194335938,-64.12915802001953,0.02825061856906989,-0.0030704375189131252,quiet,0
2014-11-06 18:00:00,14.279388982569843,15.003367504752545,0.16433642422486236,True,28157.0,0.5056932471264368,13.927830574500373,13.960948944091797,55680.0,5.085259636094321,,,,,None,1
2014-11-06 20:00:00,16.279358834551456,16.923966197404393,0.9953481392557023,True,17674.0,0.43834325396825397,17.73802542521887,17.995206832885742,40320.0,5.152228421450151,,,,,None,1
2014-11-07 10:00:00,6.278698199367204,7.167919549505076,0.83828031212485,True,14725.0,0.2191220238095238,14.094079458660909,13.661986351013184,67200.0,5.686672204094189,,,,,None,1
2014-11-07 12:00:00,8.278639157728506,9.26761089145314,0.012110726643598616,True,19254.0,0.5898897058823529,14.05155863351884,13.498449325561523,32640.0,6.448437612810466,,,,,None,1
2014-11-07 14:00:00,10.278599528501571,11.29739378528822,0.0,True,23692.0,0.40792011019283747,12.788144596582955,11.538905620574951,58080.0,8.436712347896904,660.5858154296875,6.414185047149658,0.02788223093996655,0.00027073210565379277,mstid,0
2014-11-07 16:00:00,12.27856935908872,13.159674378503256,0.0,True,19422.0,0.3488146551724138,14.765682019009798,12.279701232910156,55680.0,11.128704494047504,640.4283447265625,-13.743210792541504,0.03297437672364136,-0.0007076104825734478,quiet,0
2014-11-07 18:00:00,14.27853572312463,14.999898717760889,0.06873007823819183,True,24671.0,0.446808895972182,14.97695436125828,13.930609703063965,55216.0,7.868668893280078,,,,,None,1
2014-11-07 20:00:00,16.27848618294893,16.918875046260837,0.9870448179271709,True,15771.0,0.27380208333333333,15.120565458862648,14.92367172241211,57600.0,8.151360729234376,,,,,None,1
2014-11-08 10:00:00,6.277688584286065,7.170655147326996,0.8411051920768308,True,9711.0,0.1806361607142857,12.815484974027331,12.157670974731445,53760.0,5.672637480331174,,,,,None,1
2014-11-08 12:00:00,8.27760997261685,9.271388346398624,0.010372899159663865,True,21404.0,0.39484946871310506,11.874046577069416,11.139484882354736,54208.0,6.460684868021483,,,,,None,1
2014-11-08 14:00:00,10.277550798446821,11.302641027720277,0.0,True,16918.0,0.44057291666666665,11.335414743923211,10.553135395050049,38400.0,6.845458115394049,319.5836486816406,-334.5879211425781,0.018890155377801195,-0.01977703754241507,quiet,0
2014-11-08 16:00:00,12.277501094606226,13.161484206326028,0.0,True,20809.0,0.3496135752688172,13.334779963405882,11.995832443237305,59520.0,8.710987232068108,689.2166748046875,35.04513931274414,0.03312108581886143,0.0016841337552378364,mstid,0
2014-11-08 18:00:00,14.277447913376001,14.996234753638328,0.0803108007909046,True,29056.0,0.44509803921568625,17.79998341617156,16.26307201385498,65280.0,10.358399573814697,,,,,None,1
2014-11-08 20:00:00,16.27737879468185,16.913593194470725,0.9977310924369748,True,18988.0,0.39558333333333334,17.720518483903188,17.928092002868652,48000.0,6.458187096175722,,,,,None,1
2014-11-09 10:00:00,6.276442986618573,7.173177942408986,0.8643790849673203,True,20006.0,0.28943865740740743,14.13856580875137,13.245417594909668,69120.0,6.59366409667246,,,,,None,1
2014-11-09 12:00:00,8.27634463473687,9.274877746115791,0.02098076072534277,True,23258.0,0.6375548245614036,18.409490324156398,18.148791313171387,36480.0,7.1296419258226456,,,,,None,1
2014-11-09 14:00:00,10.276265749179109,11.307539457719358,0.0,True,22701.0,0.40433528070675406,14.410377818290339,13.898322105407715,56144.0,7.405830476788335,688.01416015625,33.84250259399414,0.030307658700332585,0.0014907934713886675,mstid,0
