# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2023-04-22 21:24:00.406620 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# Original Attributes:
# {'season': '20121101_20130501', 'radar': 'pgr', 'lat': 58.0, 'lon': -123.5}
# {'season': '20121101_20130501', 'radar': 'sas', 'lat': 56.1, 'lon': -103.8}
# {'season': '20121101_20130501', 'radar': 'kap', 'lat': 55.5, 'lon': -85.0}
# {'season': '20121101_20130501', 'radar': 'gbr', 'lat': 58.4, 'lon': -59.9}
# {'season': '20121101_20130501', 'radar': 'cvw', 'lat': 47.9, 'lon': -123.4}
# {'season': '20121101_20130501', 'radar': 'cve', 'lat': 46.4, 'lon': -114.6}
# {'season': '20121101_20130501', 'radar': 'fhw', 'lat': 43.3, 'lon': -102.7}
# {'season': '20121101_20130501', 'radar': 'fhe', 'lat': 42.5, 'lon': -95.0}
# {'season': '20121101_20130501', 'radar': 'bks', 'lat': 39.6, 'lon': -81.1}
# {'season': '20121101_20130501', 'radar': 'wal', 'lat': 41.8, 'lon': -72.2}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2012-11-01,-1.0742356743234447,14,0.0003135293867894129
2012-11-02,0.703935547347422,28,0.11995187834944586
2012-11-03,0.3712407151363909,31,0.4790727520805015
2012-11-04,0.4788669252374152,30,0.3948258354909041
2012-11-05,0.36224782060077776,31,0.6177916136279991
2012-11-06,0.3669478809890326,29,0.6517291605405565
2012-11-07,1.2631038276847704,23,0.7332419232631489
2012-11-08,0.6146171128876454,26,0.8345495840643773
2012-11-09,0.6882988714911469,22,0.7787250747717672
2012-11-10,0.7721785241939464,29,0.7872690715413492
2012-11-11,1.0398057905143303,27,0.9181569404237795
2012-11-12,0.6487930999659733,30,0.954055104495694
2012-11-13,1.211850347020868,24,0.9191124689390867
2012-11-14,0.9157711804816041,24,0.9813346135918011
2012-11-15,0.9000352482879015,29,0.8399500547108102
2012-11-16,0.8976816785768307,29,0.9050668317985588
2012-11-17,0.6463121114969046,28,1.217371941615129
2012-11-18,1.1762382888325986,29,0.836807148810427
2012-11-19,2.1492556875541817,29,0.652401535200271
2012-11-20,-0.6245774926419774,25,0.26367698882143953
2012-11-21,-0.09131034294371908,29,-0.22583377608247657
2012-11-22,-0.37865989668272715,28,-0.1486435587153379
2012-11-23,0.1912126279385173,27,-0.3335065694590801
2012-11-24,-0.31581662317342274,27,-0.31469300299214764
2012-11-25,-0.8307623859186877,26,-0.32985522890074936
2012-11-26,-0.3034056308149974,27,-0.005753509299722043
2012-11-27,0.13056372430411042,27,0.40506574759388736
2012-11-28,0.9805902552306864,23,0.7178821546272753
2012-11-29,0.8125146416557499,24,0.8384709417647735
2012-11-30,0.9478599973185544,27,0.8128613491889858
2012-12-01,0.6129188728541036,25,0.8468072781741618
2012-12-02,0.8781518849275353,22,0.779454292269551
2012-12-03,0.9482983575964538,25,0.9465191942556571
2012-12-04,0.678448053700111,23,0.7920433150586775
2012-12-05,1.2811784807985283,26,0.6178996861706326
2012-12-06,0.2602483681396168,26,0.6180644021906684
2012-12-07,0.25172384204427445,24,0.4656645284022759
2012-12-08,0.6791069177802539,23,0.5684816811675817
2012-12-09,0.6715789856449584,23,0.7605658271654911
2012-12-10,0.6715169792008402,25,0.6229536028955487
2012-12-11,1.020060426035912,24,0.44469982481562836
2012-12-12,0.12865802070048404,22,0.4814823355435138
2012-12-13,-0.04143612667472286,25,0.2929955022309442
2012-12-14,0.8186470221123818,25,0.4176169324174184
2012-12-15,0.2661130927856339,24,0.7805273651261421
2012-12-16,0.6271437414463804,24,0.7990190677091382
2012-12-17,1.4102056041601723,21,1.1184318296326792
2012-12-18,0.8926138324443669,25,1.2052352388132013
2012-12-19,1.543764140479797,21,1.2185059847857949
2012-12-20,0.9743573781684693,24,1.3742299692011126
2012-12-21,1.463288588050546,24,0.9475555965334149
2012-12-22,1.5155097701056381,24,0.521749469931451
2012-12-23,-0.1629333501909941,24,0.4354690336111006
2012-12-24,-0.7288671282393859,24,-0.2160857276874631
2012-12-25,1.1181668427691442,24,-0.29913145812635156
2012-12-26,-1.0907092750886167,22,0.19265866298693068
2012-12-27,-0.495116271946548,24,0.05331278474689591
2012-12-28,1.238293356213743,24,0.4524257953477801
2012-12-29,0.5607833298090051,24,0.7897577032732099
2012-12-30,0.50574276731492,21,0.8063439618733668
2012-12-31,0.854211359755171,22,0.8261118730808308
2013-01-01,1.3046383906143704,19,0.8015340748534215
2013-01-02,0.6398549746388615,21,0.920126677444941
2013-01-03,0.40743157440528266,21,0.900297849885863
2013-01-04,1.3285817701212492,20,0.8994401883449032
2013-01-05,1.2253230803780584,20,0.891639980398093
2013-01-06,0.6364243284750221,22,0.6878610660928455
2013-01-07,0.3762307426180417,22,0.5171193466838322
2013-01-08,0.5134661129002591,23,0.42569536776855055
2013-01-09,0.5423562027420055,23,0.41529471144691404
2013-01-10,0.2707284128138956,24,0.34933267844314786
2013-01-11,0.3346281173314956,27,0.28659306504446236
2013-01-12,0.24961798088519435,25,0.3203119716009587
2013-01-13,0.2913977491472634,27,0.2798270846841391
2013-01-14,0.4056040390398809,27,0.30506855428034096
2013-01-15,0.1726885696642172,27,0.5579464443899669
2013-01-16,0.35058385927000174,26,0.32920607304254323
2013-01-17,1.302909309585767,29,-0.39257437909033777
2013-01-18,-0.5093574463498134,24,-1.359864298645676
2013-01-19,-2.714433238867307,27,-1.7857203493591174
2013-01-20,-3.518575818951351,27,-2.160990747750965
2013-01-21,-0.4005148932679988,28,-2.0968095855877236
2013-01-22,-2.010439039917203,28,-1.2255012572778532
2013-01-23,-2.4577085902143425,21,-1.0199249886143715
2013-01-24,-0.03334250571186894,17,-0.020379350424494902
2013-01-25,0.42179018138592805,25,0.4146299475946036
2013-01-26,1.9877435128423033,25,0.36236600642673117
2013-01-27,-0.7176713981379486,28,0.20550421414021977
2013-01-28,-0.24239827038335873,27,-0.3012051556257158
2013-01-29,-0.20565698776011743,30,-0.25880807110373694
2013-01-30,-0.03909396622143905,31,-0.7370620713443898
2013-01-31,-0.5480830600500332,30,-0.5701372525484518
2013-02-01,-2.15541427134597,30,-0.5558931418187588
2013-02-02,0.4620422874236344,30,-0.32964912883840086
2013-02-03,0.0178824766973328,32,0.38574771500928995
2013-02-04,0.35689299187139895,33,0.26873629494461443
2013-02-05,0.7061731040447932,29,0.44943589238137427
2013-02-06,-0.00600339283506759,30,0.39326457868619763
2013-02-07,0.7406808664443719,30,0.37414761651051426
2013-02-08,0.1322077370906925,29,0.5815959241548744
2013-02-09,0.6297052553420597,27,0.1515724165161323
2013-02-10,0.8237898377423728,32,-0.09742477640950296
2013-02-11,-0.9794131641105962,31,-0.20307488221652187
2013-02-12,-0.8637810346118486,34,-0.6917990735507971
2013-02-13,0.20710483211398417,34,-0.32825429066728745
2013-02-14,-1.1311069275947283,29,-0.0518599965573117
2013-02-15,0.47476596742344257,34,-0.030445575491854157
2013-02-16,0.24179614182805437,35,0.41191806503301254
2013-02-17,0.29276251637581435,33,0.21754837224577445
2013-02-18,0.6383476345047385,34,0.19261700894077907
2013-02-19,-0.30271280372550974,32,0.27629391329088004
2013-02-20,0.1420706886080728,29,0.20646629371936753
2013-02-21,0.6274701337762183,34,0.2887306657794296
2013-02-22,0.35903715621868854,37,0.39613987858617333
2013-02-23,0.026344684514738394,36,0.3459060330409266
2013-02-24,0.5717075398350479,37,0.3291178757571388
2013-02-25,0.42653475159523124,35,0.45413953457457323
2013-02-26,0.2918845270835372,40,0.42411338817185945
2013-02-27,0.5264313197844762,40,-0.4668278209818698
2013-02-28,0.45160295422419283,36,-0.7563904075099106
2013-03-01,-3.1372300850196857,22,-1.6030546186857522
2013-03-02,-0.8663658190286261,34,-2.037536593510944
2013-03-03,-2.860225524918891,37,-1.5431152540123068
2013-03-04,-1.2863249450765748,34,-1.2594636417516538
2013-03-05,-1.1595447270251358,34,-0.510246634753865
2013-03-06,0.26824063001398507,38,-0.1458331472971277
2013-03-07,0.13664250307226497,42,0.045272913288380595
2013-03-08,0.1713290047503745,39,0.0007845844759935619
2013-03-09,-0.3951204846831026,38,0.07930947290302426
2013-03-10,0.09028731476443694,38,0.01938294408901024
2013-03-11,0.45074205678038776,36,0.061609833224663506
2013-03-12,-0.06837711050568158,42,0.042847768957178595
2013-03-13,-0.22621292814048957,42,-0.04914702321477876
2013-03-14,0.015239057694497307,45,-0.23675167532698105
2013-03-15,0.08276288809255833,42,-0.8510717468615282
2013-03-16,-0.8187957189544907,35,-0.8686634033398266
2013-03-17,-2.6834932142786783,7,-0.8430961716064334
2013-03-18,-0.055127568218696146,41,-0.7371628602911998
2013-03-19,0.18503181502613145,43,-0.515075832333681
2013-03-20,-0.3950624736935567,36,-0.610167421528527
2013-03-21,-1.7951451024486031,25,-0.7493988456564891
2013-03-22,-0.4354939249980799,37,-0.6709300746731889
2013-03-23,-0.3718938814857172,37,-0.1818635124258326
2013-03-24,-0.08118738976035567,34,-0.05451540183685051
2013-03-25,0.16112114654082194,39,-0.15072492532315251
2013-03-26,0.07389851735784847,40,-0.1561312344456065
2013-03-27,-0.7567319754309252,31,-1.1214908651635793
2013-03-28,-0.10281262625017157,40,-1.407171167121883
