# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_MUSIC
# MongoDB_collection: guc_pgr_20151101_20160501
# MongoDB_MUSICcollection: music_guc_pgr_20151101_20160501
# season: 20151101_20160501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mstid_index/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-06 19:36:31.080297
# radar: pgr
# lat: 58.0
# lon: -123.5
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_001_kx,sig_001_ky,sig_001_k,sig_001_lambda_km,sig_001_azm_deg,sig_001_freq_Hz,sig_001_period_min,sig_001_vel_mps,sig_001_max,sig_001_area,sig_002_kx,sig_002_ky,sig_002_k,sig_002_lambda_km,sig_002_azm_deg,sig_002_freq_Hz,sig_002_period_min,sig_002_vel_mps,sig_002_max,sig_002_area
2015-11-01 00:00:00,58.0,-123.5,16.039991671474056,14.946425136554469,1,350.0,0.7527706734867861,True,5538.0,0.22110432387112228,15.895863387120889,15.286962985992432,25047.0,7.799855219434141,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-01 14:00:00,58.0,-123.5,6.0401296057928855,5.312304254726613,1,350.0,0.956329198346005,True,3428.0,0.09068783068783069,14.137990797949191,12.757687091827393,37800.0,7.549449985087987,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-01 16:00:00,58.0,-123.5,8.040181593256369,7.198376530092284,1,350.0,0.0006002400960384153,True,3413.0,0.22572751322751322,18.130705429536313,17.510324478149414,15120.0,7.615899922399401,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-01 18:00:00,58.0,-123.5,10.040253908976212,9.073877410777698,1,350.0,0.0,True,3867.0,0.24951606658923733,15.557494063742453,14.870732307434082,15498.0,7.683103400422137,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2015-11-01 20:00:00,58.0,-123.5,12.040337147943841,11.002895601012487,1,350.0,0.0,True,3851.0,0.23191809695874738,14.176976659589853,13.102428436279297,16605.0,7.810197775596658,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2015-11-01 22:00:00,58.0,-123.5,14.04041855145256,12.9562874955658,1,350.0,0.0,True,4460.0,0.24091179171393076,14.923013521380089,12.665584087371826,18513.0,8.593586035428332,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2015-11-02 00:00:00,58.0,-123.5,16.040485459545444,14.942584992747825,1,350.0,0.7856956115779645,True,5296.0,0.19293260473588342,12.562371705751584,11.006181716918945,27450.0,6.960101784135941,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-02 14:00:00,58.0,-123.5,6.040490456553741,5.319657952638287,1,350.0,0.7336601307189542,True,2311.0,0.1768441995714723,13.093511899103854,12.089254379272461,13068.0,6.7728912104581385,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-02 16:00:00,58.0,-123.5,8.040523446742371,7.202067028230387,1,350.0,0.0014005602240896359,True,3362.0,0.25726966636057547,16.041658374807227,15.413243293762207,13068.0,7.164091817402935,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-02 18:00:00,58.0,-123.5,10.04057678259239,9.071530874299519,1,350.0,0.0,True,4888.0,0.27823315118397085,19.559056133070904,19.755922317504883,17568.0,9.07002672088158,140.30169677734375,-412.85699462890625,0.02870329312138784,-0.08446337860656838,quiet,0,,,,,,,,,,,,,,,,,,,,
2015-11-02 20:00:00,58.0,-123.5,12.040641042872949,10.99887765834717,1,350.0,0.0,True,4845.0,0.278064738292011,18.36385866665619,18.084346771240234,17424.0,9.473370143379903,117.8804931640625,-435.2782287597656,0.024330339146349328,-0.0898407076903541,quiet,0,,,,,,,,,,,,,,,,,,,,
2015-11-02 22:00:00,58.0,-123.5,14.040703447523576,12.95179872200747,1,350.0,0.0,True,4986.0,0.2564814814814815,18.43252119384004,16.159154891967773,19440.0,10.39212649798578,118.16569519042969,-434.9930419921875,0.023699497631454007,-0.08724288848619886,quiet,0,,,,,,,,,,,,,,,,,,,,
2015-11-03 00:00:00,58.0,-123.5,16.040751315832072,14.938541232822622,1,350.0,0.8104575163398693,True,4248.0,0.169601149838304,16.287568889713537,15.022616863250732,25047.0,8.236967021857241,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-03 14:00:00,58.0,-123.5,6.040621867451609,5.326688510867505,1,350.0,1.0,True,1713.0,0.10574074074074075,9.917121895383968,9.05589771270752,16200.0,4.463346838960299,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-03 16:00:00,58.0,-123.5,8.040635655303143,7.2054670961392855,1,350.0,0.1472922502334267,True,2957.0,0.1711226851851852,14.645399434263334,14.439373970031738,17280.0,5.808664178278602,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2015-11-03 18:00:00,58.0,-123.5,10.04066981052069,9.068980019266185,1,350.0,0.0,True,3035.0,0.13934802571166208,11.983528824317494,11.204870223999023,21780.0,5.198017651854657,,,,,None,3,,,,,,,,,,,,,,,,,,,,
