# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_MUSIC
# MongoDB_collection: guc_wal_20121101_20130501
# MongoDB_MUSICcollection: music_guc_wal_20121101_20130501
# season: 20121101_20130501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mstid_index/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-06 19:36:31.080297
# radar: wal
# lat: 41.8
# lon: -72.2
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,sig_001_kx,sig_001_ky,sig_001_k,sig_001_lambda_km,sig_001_azm_deg,sig_001_freq_Hz,sig_001_period_min,sig_001_vel_mps,sig_001_max,sig_001_area,sig_002_kx,sig_002_ky,sig_002_k,sig_002_lambda_km,sig_002_azm_deg,sig_002_freq_Hz,sig_002_period_min,sig_002_vel_mps,sig_002_max,sig_002_area,reject_code
2012-11-01 12:00:00,41.8,-72.2,7.460269958858106,8.032961707695554,1,350.0,0.0,True,20900.0,0.4354166666666667,14.962383088165778,14.173935890197754,48000.0,6.442076637190835,1016.6174926757812,186.046875,0.04864198529549193,0.008901764354066985,mstid,-0.021000000000000005,-0.009999999999999998,0.023259406699226017,270.1352355384313,-115.46334506187159,0.0006164383561643838,27.037037037037027,166.5217205373892,0.743556022644043,639.0,0.015000000000000003,-0.006,0.016155494421403512,388.9194068152656,111.80140948635182,0.0006164383561643838,27.037037037037027,239.74483981762953,0.4874100983142853,93.0,0
2012-11-01 14:00:00,41.8,-72.2,9.460338832974193,10.049022370882449,1,350.0,0.0,True,25655.0,0.4858901515151515,16.07509010226214,15.230046272277832,52800.0,6.6577914595379655,1153.1812744140625,322.610595703125,0.04494957218530744,0.012574959879287664,mstid,-0.020000000000000004,-0.014000000000000002,0.02441311123146741,257.36929830888744,-124.99202019855865,0.00043378995433789865,38.42105263157903,111.6442161613893,0.777260959148407,682.0,,,,,,,,,,,0
2012-11-01 16:00:00,41.8,-72.2,11.460428241825047,11.92961179829811,1,350.0,0.0,True,29986.0,0.5679166666666666,16.52853772340754,15.647940158843994,52800.0,6.9596893970885745,841.3809204101562,10.81025218963623,0.02805912493864324,0.00036050997764410826,mstid,0.019999999999999997,0.012,0.023323807579381198,269.38934759237475,59.03624346792647,0.000570776255707763,29.19999999999998,153.76104314633272,0.7952255010604858,311.0,0.020999999999999998,0.013000000000000001,0.024698178070456937,254.39873699409853,58.2405199151872,0.000570776255707763,29.19999999999998,145.20475855827553,0.7883807420730591,199.0,0
2012-11-01 18:00:00,41.8,-72.2,13.460521141026867,13.803520060319146,1,350.0,0.0,True,30794.0,0.5346180555555555,15.96437732977256,14.961263656616211,57600.0,6.8648743307681555,945.3914794921875,114.82086944580078,0.030700509173611338,0.00372867667226735,mstid,,,,,,,,,,,,,,,,,,,,,0
2012-11-01 20:00:00,41.8,-72.2,15.46059912437536,15.73170336254065,1,350.0,0.21088014153029633,True,26880.0,0.5894736842105263,17.52421937425887,16.753990173339844,45600.0,7.174545040022268,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2012-11-01 22:00:00,41.8,-72.2,17.460647357839115,17.685725803182564,1,350.0,1.0,True,21708.0,0.4307142857142857,16.985691561408085,16.304438591003418,50400.0,7.053807658194212,,,,,None,,,,,,,,,,,,,,,,,,,,,1
2012-11-02 12:00:00,41.8,-72.2,7.460494262275612,8.038321970207448,1,350.0,0.0,True,21795.0,0.47796052631578945,15.042232006300095,14.27229118347168,45600.0,6.339994520366061,925.6546020507812,95.08396911621094,0.042470961323733944,0.004362650567387517,mstid,-0.003999999999999998,-0.029000000000000005,0.029274562336608898,214.6295215256638,-172.1466866980218,0.00047945205479452135,34.7619047619047,102.90456511504445,0.7011334300041199,322.0,-0.008000000000000002,-0.009999999999999998,0.012806248474865696,490.63434303272646,-141.3401917459099,0.00047945205479452135,34.7619047619047,235.23564391980076,0.6136331558227539,396.0,0
2012-11-02 14:00:00,41.8,-72.2,9.460544276015801,10.056166119411312,1,350.0,0.0,True,21997.0,0.5728385416666667,18.442709370900886,17.989110946655273,38400.0,7.288525511174179,927.7205200195312,97.1498031616211,0.042174865664387474,0.004416502394036509,mstid,-0.011,-0.020000000000000004,0.02282542442102666,275.2713461657059,-151.18920625702697,0.00043378995433789865,38.42105263157903,119.40994468375345,0.8235177397727966,237.0,-0.009000000000000003,-0.018,0.020124611797498106,312.2139880462545,-153.434948822922,0.00043378995433789865,38.42105263157903,135.43529161823798,0.8125635385513306,47.0,0
2012-11-02 16:00:00,41.8,-72.2,11.46061483935065,11.932937571657577,1,350.0,0.0,True,20457.0,0.6088392857142857,18.822761117814718,18.503206253051758,33600.0,7.565928679312977,885.9365844726562,55.36595153808594,0.04330725836988103,0.0027064550783636866,mstid,-0.016999999999999998,-0.044000000000000004,0.04716990566028302,133.20326210594942,-158.87528085392753,0.00043378995433789865,38.42105263157903,57.78223698659894,0.6167668700218201,135.0,-0.015000000000000003,-0.04100000000000001,0.043657759905886155,143.9190952702192,-159.90476880809518,0.00043378995433789865,38.42105263157903,62.430657765620076,0.6025623679161072,46.0,0
2012-11-02 18:00:00,41.8,-72.2,13.460688878968575,13.80091185592811,1,350.0,0.0,True,21048.0,0.5846666666666667,20.04628770582375,19.726543426513672,36000.0,7.481948569421497,926.0579833984375,95.48739624023438,0.04399743364682809,0.004536649384275673,mstid,-0.008000000000000002,-0.03900000000000001,0.039812058474788775,157.82116142420645,-168.40782458970895,0.00047945205479452135,34.7619047619047,75.66768013489363,0.6166736483573914,824.0,0.019999999999999997,-0.011,0.02282542442102665,275.27134616570595,118.81079374297306,0.00047945205479452135,34.7619047619047,131.9794125452017,0.41491299867630005,61.0,0
